date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,139000,0.0,9.99,,477,394,83,8
2015-05-25,144000,9.99,0.99,9.91,493,406,87,8
2015-06-01,144000,0.99,9.99,1009.09,524,429,95,8
2015-06-12,146000,9.99,1.99,19.92,539,440,99,8
2015-06-22,147000,1.99,9.99,502.01,558,455,103,8
2015-08-17,148000,9.99,1.49,14.91,586,477,109,8
2015-08-24,154000,1.49,9.99,670.47,598,486,112,8
2015-11-25,159000,9.99,1.99,19.92,635,511,124,8
2015-12-01,161000,1.99,9.99,502.01,636,512,124,8
2015-12-22,161000,9.99,1.49,14.91,647,522,125,8
2016-01-04,159000,1.49,9.99,670.47,661,534,127,8
2016-02-05,163000,9.99,1.99,19.92,674,542,132,8
2016-02-12,160000,1.99,9.99,502.01,680,547,133,8
2016-04-03,165000,9.99,1.99,19.92,705,566,139,8
2016-04-11,163000,1.99,9.99,502.01,712,572,140,8
2016-06-23,167000,9.99,1.49,14.91,731,584,147,6
2016-07-04,165000,1.49,9.99,670.47,738,589,149,6
2016-08-08,160000,9.99,1.99,19.92,746,597,149,8
2016-08-16,165000,1.99,9.99,502.01,752,602,150,8
2016-11-23,173000,9.99,1.49,14.91,769,617,152,8
2016-11-29,168000,1.49,9.99,670.47,778,625,153,8
2016-12-22,175000,9.99,1.49,14.91,786,630,156,8
2017-01-02,175000,1.49,9.99,670.47,794,636,158,8
2017-02-20,173000,9.99,1.49,14.91,807,646,161,8
2017-02-27,173000,1.49,9.99,670.47,814,652,162,8
2017-04-24,176000,9.99,0.99,9.91,827,661,166,6
2017-05-01,169000,0.99,9.99,1009.09,829,663,166,6
2017-06-22,175000,9.99,0.99,9.91,842,669,173,6
2017-07-05,178000,0.99,9.99,1009.09,848,674,174,6
2017-07-24,183000,9.99,0.99,9.91,852,678,174,6
2017-07-31,177000,0.99,9.99,1009.09,857,683,174,6
2017-11-06,178000,9.99,0.99,9.91,879,700,179,6
2017-11-13,178000,0.99,9.99,1009.09,883,704,179,6
2017-11-23,185000,9.99,0.99,9.91,885,706,179,6
2017-11-29,187000,0.99,9.99,1009.09,889,710,179,6
2017-12-21,185000,9.99,0.99,9.91,895,715,180,6
2018-01-04,184000,0.99,9.99,1009.09,900,720,180,8
2018-02-04,177000,9.99,0.99,9.91,904,724,180,8
2018-02-12,182000,0.99,9.99,1009.09,911,730,181,8
2018-02-15,178000,9.99,0.99,9.91,912,731,181,8
2018-02-19,174000,0.99,9.99,1009.09,914,732,182,8
2018-05-28,164000,9.99,0.99,9.91,928,740,188,6
2018-06-04,167000,0.99,9.99,1009.09,932,742,190,6
2018-06-20,168000,9.99,0.99,9.91,942,749,193,6
2018-07-05,170000,0.99,9.99,1009.09,946,751,195,6
2018-07-26,169000,9.99,0.99,9.91,949,753,196,6
2018-08-06,171000,0.99,9.99,1009.09,953,756,197,6
2018-10-29,172000,9.99,7.99,79.98,961,762,199,6
2018-11-01,172000,7.99,9.99,125.03,961,762,199,6
2022-06-22,141000,9.99,3.99,39.94,1075,846,229,6
2022-07-07,116000,3.99,9.99,250.38,1076,846,230,6
