date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2016-03-05,2000,0.0,31.49,,2,2,0,0
2016-03-11,2000,31.49,34.99,111.11,77,74,3,8
2016-06-23,4000,34.99,24.49,69.99,117,108,9,8
2016-07-04,4000,24.49,34.99,142.87,123,113,10,8
2016-10-28,5000,34.99,26.24,74.99,136,123,13,8
2016-10-31,5000,26.24,34.99,133.35,136,123,13,8
2016-11-23,4000,34.99,27.99,79.99,141,128,13,8
2016-11-29,5000,27.99,34.99,125.01,152,139,13,8
2016-12-22,6000,34.99,22.74,64.99,155,142,13,8
2017-01-02,7000,22.74,34.99,153.87,158,143,15,8
2017-03-30,6000,34.99,26.24,74.99,176,159,17,8
2017-04-03,6000,26.24,34.99,133.35,177,160,17,8
2017-06-22,6000,34.99,22.74,64.99,190,170,20,8
2017-07-05,8000,22.74,34.99,153.87,196,174,22,8
2017-08-28,9000,34.99,26.24,74.99,199,177,22,8
2017-09-04,10000,26.24,34.99,133.35,201,179,22,8
2017-10-26,8000,34.99,22.74,64.99,205,183,22,8
2017-11-01,10000,22.74,34.99,153.87,206,183,23,8
2017-11-23,8000,34.99,24.49,69.99,207,184,23,8
2017-11-29,7000,24.49,34.99,142.87,208,185,23,8
2017-12-21,9000,34.99,24.49,69.99,213,190,23,8
2018-01-04,9000,24.49,34.99,142.87,218,195,23,8
2018-02-15,9000,34.99,20.99,59.99,225,200,25,8
2018-02-19,9000,20.99,34.99,166.7,225,200,25,8
2018-05-07,8000,34.99,17.49,49.99,232,206,26,8
2018-05-14,10000,17.49,34.99,200.06,235,208,27,8
2018-06-21,9000,34.99,26.24,74.99,241,213,28,8
2018-07-05,10000,26.24,34.99,133.35,244,215,29,8
2018-08-27,10000,34.99,24.49,69.99,250,220,30,8
2018-09-03,11000,24.49,34.99,142.87,250,220,30,8
2018-10-29,11000,34.99,24.49,69.99,260,229,31,8
2018-11-01,11000,24.49,34.99,142.87,260,229,31,8
2018-11-21,11000,34.99,22.74,64.99,262,230,32,8
2018-11-27,11000,22.74,34.99,153.87,271,239,32,8
2018-12-20,11000,34.99,17.49,49.99,275,242,33,8
2019-01-03,11000,17.49,34.99,200.06,277,244,33,8
2019-02-04,11000,34.99,24.49,69.99,282,249,33,8
2019-02-11,11000,24.49,34.99,142.87,283,250,33,8
2019-05-06,12000,34.99,17.49,49.99,297,261,36,8
2019-05-13,12000,17.49,34.99,200.06,297,261,36,8
2019-06-25,23000,34.99,22.74,64.99,308,271,37,8
2019-07-09,23000,22.74,34.99,153.87,315,277,38,8
2019-08-25,24000,34.99,24.49,69.99,326,287,39,8
2019-09-02,24000,24.49,34.99,142.87,327,288,39,8
2019-10-27,26000,34.99,24.49,69.99,339,299,40,8
2019-11-01,26000,24.49,34.99,142.87,345,305,40,8
2019-11-26,26000,34.99,20.99,59.99,361,321,40,8
2019-12-03,26000,20.99,34.99,166.7,364,323,41,8
2019-12-19,28000,34.99,15.74,44.98,371,329,42,8
2020-01-02,29000,15.74,34.99,222.3,379,336,43,8
2020-01-23,26000,34.99,19.24,54.99,391,346,45,8
2020-01-26,26000,19.24,34.99,181.86,393,348,45,8
2020-03-09,26000,34.99,24.49,69.99,405,360,45,8
2020-03-15,26000,24.49,34.99,142.87,405,360,45,8
2020-05-04,26000,34.99,19.24,54.99,429,378,51,8
2020-05-11,27000,19.24,34.99,181.86,437,386,51,8
2020-06-25,27000,34.99,19.24,54.99,459,405,54,8
2020-07-09,27000,19.24,34.99,181.86,463,409,54,8
2020-09-14,28000,34.99,24.49,69.99,483,427,56,8
2020-09-21,28000,24.49,34.99,142.87,487,429,58,8
2020-10-29,28000,34.99,17.49,49.99,496,438,58,8
2020-11-02,28000,17.49,34.99,200.06,499,441,58,8
2020-11-25,28000,34.99,22.74,64.99,507,449,58,8
2020-12-01,28000,22.74,34.99,153.87,516,456,60,8
2020-12-22,28000,34.99,17.49,49.99,521,460,61,8
2021-01-05,28000,17.49,34.99,200.06,528,466,62,8
2021-02-11,28000,34.99,19.24,54.99,538,474,64,8
2021-02-16,28000,19.24,34.99,181.86,543,478,65,8
2021-05-03,28000,34.99,15.74,44.98,559,491,68,8
2021-05-10,28000,15.74,34.99,222.3,562,494,68,8
2021-06-24,28000,34.99,15.74,44.98,572,503,69,8
2021-07-08,28000,15.74,34.99,222.3,579,509,70,8
2021-09-20,29000,34.99,19.24,54.99,606,535,71,8
2021-09-27,29000,19.24,34.99,181.86,612,540,72,8
2021-10-28,30000,34.99,17.49,49.99,625,551,74,8
2021-11-01,30000,17.49,34.99,200.06,629,555,74,8
2021-11-24,30000,34.99,19.24,54.99,639,563,76,8
2021-12-01,30000,19.24,34.99,181.86,644,567,77,8
2021-12-22,31000,34.99,13.99,39.98,650,571,79,8
2022-01-05,32000,13.99,34.99,250.11,667,587,80,8
2022-01-27,32000,34.99,24.49,69.99,679,599,80,8
2022-02-02,32000,24.49,34.99,142.87,683,602,81,8
2022-02-28,33000,34.99,20.99,59.99,695,613,82,8
2022-03-07,33000,20.99,34.99,166.7,701,619,82,8
2022-04-25,34000,34.99,24.49,69.99,721,638,83,8
2022-05-02,34000,24.49,34.99,142.87,724,640,84,8
2022-06-23,35000,34.99,20.99,59.99,746,661,85,8
2022-07-07,35000,20.99,34.99,166.7,751,666,85,8
2022-08-08,35000,34.99,24.49,69.99,756,671,85,8
2022-08-22,36000,24.49,34.99,142.87,762,676,86,8
2022-10-24,37000,34.99,24.49,69.99,772,684,88,8
2022-10-31,37000,24.49,34.99,142.87,776,688,88,8
