date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-03,27000,19.99,17.99,89.99,523,368,155,6
2015-04-10,31000,17.99,19.99,111.12,609,426,183,5
2015-06-11,35000,19.99,13.39,66.98,751,526,225,6
2015-06-18,44000,13.39,9.99,74.61,772,544,228,6
2015-06-20,45000,9.99,13.39,134.03,785,554,231,6
2015-06-22,46000,13.39,19.99,149.29,801,567,234,6
2015-10-30,60000,19.99,10.99,54.98,1106,776,330,6
2015-11-02,56000,10.99,19.99,181.89,1108,778,330,6
2015-11-17,59000,19.99,14.99,74.99,1131,793,338,6
2015-11-21,61000,14.99,19.99,133.36,1138,798,340,6
2015-11-25,59000,19.99,10.99,54.98,1145,802,343,6
2015-12-01,57000,10.99,19.99,181.89,1166,819,347,6
2015-12-22,64000,19.99,5.99,29.96,1225,870,355,6
2016-01-04,67000,5.99,19.99,333.72,1325,940,385,6
2016-02-06,77000,19.99,7.99,39.97,1437,1030,407,6
2016-02-12,77000,7.99,19.99,250.19,1463,1044,419,6
2016-04-28,86000,19.99,6.99,34.97,1633,1175,458,6
2016-05-03,83000,6.99,19.99,285.98,1655,1193,462,6
2016-06-23,89000,19.99,5.99,29.96,1751,1261,490,6
2016-07-04,87000,5.99,19.99,333.72,1792,1292,500,6
2016-10-29,97000,19.99,5.99,29.96,1971,1418,553,6
2016-11-01,98000,5.99,19.99,333.72,1978,1421,557,6
2016-11-24,104000,19.99,3.99,19.96,2031,1459,572,6
2016-11-29,102000,3.99,19.99,501.0,2081,1500,581,6
2016-12-22,107000,19.99,3.99,19.96,2118,1527,591,6
2017-01-02,108000,3.99,19.99,501.0,2155,1556,599,6
2017-01-17,108000,19.99,12.99,64.98,2200,1584,616,6
2017-06-22,225000,12.99,3.24,24.94,2511,1807,704,6
2017-07-05,232000,3.24,12.99,400.93,2568,1851,717,6
2017-10-26,245000,12.99,3.89,29.95,2748,1980,768,6
2017-11-01,247000,3.89,12.99,333.93,2756,1987,769,6
2017-11-22,272000,12.99,3.89,29.95,2791,2012,779,6
2017-11-28,281000,3.89,12.99,333.93,2841,2056,785,6
2017-12-21,284000,12.99,3.89,29.95,2884,2086,798,6
2018-01-03,286000,3.89,12.99,333.93,2917,2111,806,6
2018-02-16,279000,12.99,3.89,29.95,2995,2168,827,6
2018-02-19,279000,3.89,12.99,333.93,3002,2172,830,6
2018-06-21,258000,12.99,3.24,24.94,3137,2264,873,6
2018-07-05,265000,3.24,12.99,400.93,3183,2300,883,6
2018-10-29,266000,12.99,2.59,19.94,3288,2376,912,6
2018-11-01,270000,2.59,12.99,501.54,3291,2377,914,6
2018-11-21,270000,12.99,2.59,19.94,3299,2382,917,6
2018-11-27,278000,2.59,12.99,501.54,3328,2409,919,6
2018-12-20,274000,12.99,2.59,19.94,3346,2422,924,6
2019-01-03,283000,2.59,12.99,501.54,3375,2439,936,6
2019-02-04,285000,12.99,3.89,29.95,3405,2454,951,6
2019-02-11,283000,3.89,12.99,333.93,3413,2459,954,6
2019-06-25,317000,12.99,3.24,24.94,3488,2516,972,6
2019-07-09,319000,3.24,12.99,400.93,3555,2570,985,6
2019-10-27,331000,12.99,5.19,39.95,3609,2612,997,6
2019-11-01,335000,5.19,12.99,250.29,3640,2639,1001,6
2019-11-26,345000,12.99,6.49,49.96,3822,2814,1008,6
2019-12-03,348000,6.49,12.99,200.15,3870,2858,1012,6
2019-12-19,350000,12.99,6.49,49.96,3924,2911,1013,6
2020-01-02,434000,6.49,12.99,200.15,4007,2989,1018,6
2020-01-23,395000,12.99,5.19,39.95,4083,3054,1029,6
2020-01-26,396000,5.19,12.99,250.29,4092,3062,1030,6
2020-04-11,401000,12.99,5.19,39.95,4291,3242,1049,6
2020-04-26,411000,5.19,12.99,250.29,4374,3310,1064,6
2020-06-25,537000,12.99,5.19,39.95,4597,3504,1093,6
2020-07-09,581000,5.19,12.99,250.29,4679,3577,1102,6
2020-10-29,553000,12.99,6.49,49.96,5085,3936,1149,6
2020-11-02,569000,6.49,12.99,200.15,5109,3958,1151,6
2020-11-25,572000,12.99,6.49,49.96,5268,4112,1156,6
2020-12-02,572000,6.49,12.99,200.15,5334,4176,1158,6
2020-12-22,564000,12.99,6.49,49.96,5417,4251,1166,6
2021-01-05,579000,6.49,12.99,200.15,5552,4376,1176,6
2021-02-11,582000,12.99,6.49,49.96,5753,4558,1195,6
2021-02-15,582000,6.49,12.99,200.15,5777,4576,1201,6
2021-05-07,480000,12.99,4.54,34.95,6062,4835,1227,6
2021-05-11,115000,4.54,12.99,286.12,6097,4858,1239,6
2021-06-24,496000,12.99,3.89,29.95,6268,5015,1253,8
2021-07-08,94000,3.89,12.99,333.93,6361,5097,1264,8
2021-10-28,553000,12.99,6.49,49.96,6722,5424,1298,8
2021-11-01,559000,6.49,12.99,200.15,6750,5450,1300,8
2021-11-24,565000,12.99,6.49,49.96,6818,5511,1307,8
2021-11-30,571000,6.49,12.99,200.15,6858,5550,1308,8
2021-12-22,578000,12.99,6.49,49.96,6916,5604,1312,8
2022-01-05,746000,6.49,12.99,200.15,6986,5666,1320,8
2022-01-27,721000,12.99,6.49,49.96,7066,5739,1327,8
2022-02-03,721000,6.49,12.99,200.15,7083,5755,1328,8
2022-06-23,778000,12.99,4.93,37.95,7465,6103,1362,8
2022-07-07,785000,4.93,12.99,263.49,7529,6161,1368,8
2022-10-26,796000,12.99,6.49,49.96,7773,6381,1392,8
