date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-02,114000,0.0,4.99,,496,401,95,8
2015-06-11,113000,4.99,2.99,59.92,524,422,102,8
2015-06-23,113000,2.99,4.99,166.89,530,428,102,8
2015-11-25,119000,4.99,2.49,49.9,567,455,112,8
2015-12-01,116000,2.49,4.99,200.4,572,459,113,8
2015-12-22,117000,4.99,2.49,49.9,577,462,115,8
2016-01-04,115000,2.49,4.99,200.4,582,465,117,6
2016-02-05,121000,4.99,2.49,49.9,590,469,121,6
2016-02-12,118000,2.49,4.99,200.4,594,471,123,6
2016-03-24,119000,4.99,2.49,49.9,605,480,125,6
2016-03-28,116000,2.49,4.99,200.4,606,480,126,6
2016-06-23,116000,4.99,2.49,49.9,621,493,128,6
2016-07-04,120000,2.49,4.99,200.4,625,497,128,6
2016-10-28,125000,4.99,1.24,24.85,649,512,137,6
2016-11-01,124000,1.24,4.99,402.42,649,512,137,6
2016-11-23,129000,4.99,2.49,49.9,655,514,141,6
2016-11-29,125000,2.49,4.99,200.4,666,524,142,6
2016-12-22,120000,4.99,2.49,49.9,671,526,145,6
2017-01-03,127000,2.49,4.99,200.4,674,529,145,6
2017-03-23,124000,4.99,2.49,49.9,686,535,151,6
2017-03-27,123000,2.49,4.99,200.4,688,536,152,6
2017-06-22,122000,4.99,2.49,49.9,699,546,153,6
2017-07-05,124000,2.49,4.99,200.4,702,547,155,6
2017-11-22,124000,4.99,2.49,49.9,728,564,164,6
2017-11-28,125000,2.49,4.99,200.4,733,568,165,6
2017-12-22,128000,4.99,2.49,49.9,740,573,167,6
2018-01-04,128000,2.49,4.99,200.4,741,573,168,6
2018-03-22,122000,4.99,1.99,39.88,753,580,173,6
2018-03-26,119000,1.99,4.99,250.75,755,581,174,6
2018-06-20,117000,4.99,1.69,33.87,766,590,176,6
2018-07-05,118000,1.69,4.99,295.27,772,593,179,6
2018-11-21,118000,4.99,1.69,33.87,791,609,182,6
2018-11-27,118000,1.69,4.99,295.27,794,612,182,6
2018-12-20,119000,4.99,1.24,24.85,798,615,183,6
2019-01-03,120000,1.24,4.99,402.42,801,617,184,6
2019-02-04,117000,4.99,1.24,24.85,803,619,184,6
2019-02-11,117000,1.24,4.99,402.42,806,622,184,6
2019-06-25,125000,4.99,1.24,24.85,826,635,191,6
2019-07-08,126000,1.24,4.99,402.42,833,640,193,6
2019-11-26,127000,4.99,1.24,24.85,841,645,196,6
2019-12-03,127000,1.24,4.99,402.42,842,646,196,6
2019-12-19,127000,4.99,1.24,24.85,844,647,197,6
2020-01-02,127000,1.24,4.99,402.42,846,649,197,6
2020-01-22,119000,4.99,1.24,24.85,849,652,197,6
2020-01-27,114000,1.24,4.99,402.42,850,652,198,6
2020-02-27,112000,4.99,1.24,24.85,853,654,199,6
2020-03-02,112000,1.24,4.99,402.42,854,655,199,6
2020-03-16,112000,4.99,1.24,24.85,854,655,199,6
2020-03-26,112000,1.24,4.99,402.42,857,657,200,6
2020-06-25,114000,4.99,1.24,24.85,865,662,203,6
2020-07-09,116000,1.24,4.99,402.42,870,666,204,6
2020-11-25,117000,4.99,0.99,19.84,891,684,207,6
2020-12-01,116000,0.99,4.99,504.04,892,685,207,6
2020-12-22,116000,4.99,0.99,19.84,896,686,210,6
2021-01-05,116000,0.99,4.99,504.04,897,687,210,6
2021-02-12,125000,4.99,0.99,19.84,901,690,211,6
2021-02-15,125000,0.99,4.99,504.04,902,691,211,6
2021-03-16,113000,4.99,0.99,19.84,904,693,211,6
2021-03-29,114000,0.99,4.99,504.04,908,693,215,6
2021-06-24,129000,4.99,0.99,19.84,921,704,217,6
2021-07-08,123000,0.99,4.99,504.04,927,709,218,6
2021-11-24,125000,4.99,0.99,19.84,947,728,219,6
2021-12-01,125000,0.99,4.99,504.04,949,730,219,6
2021-12-22,128000,4.99,0.99,19.84,952,733,219,6
2022-01-05,128000,0.99,4.99,504.04,956,736,220,6
2022-01-26,128000,4.99,0.99,19.84,960,739,221,6
2022-02-03,129000,0.99,4.99,504.04,960,739,221,6
2022-03-07,129000,4.99,0.99,19.84,963,742,221,6
2022-03-21,129000,0.99,4.99,504.04,964,743,221,6
2022-06-22,130000,4.99,0.99,19.84,971,750,221,6
2022-07-07,130000,0.99,4.99,504.04,973,752,221,6
