date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2016-11-14,1000,0.59,0.99,167.8,23,23,0,7
2016-12-22,6000,0.99,0.49,49.49,51,51,0,8
2017-01-02,9000,0.49,0.99,202.04,67,67,0,8
2017-03-26,10000,0.99,0.49,49.49,102,101,1,8
2017-04-09,12000,0.49,0.99,202.04,143,139,4,8
2017-06-05,13000,0.99,0.49,49.49,172,168,4,8
2017-06-19,16000,0.49,0.99,202.04,199,194,5,8
2017-06-22,17000,0.99,0.49,49.49,202,197,5,8
2017-07-05,14000,0.49,0.99,202.04,228,220,8,8
2017-08-23,18000,0.99,0.49,49.49,247,238,9,8
2017-09-06,22000,0.49,0.99,202.04,258,248,10,8
2017-10-28,20000,0.99,0.49,49.49,275,262,13,8
2017-11-01,20000,0.49,0.99,202.04,278,264,14,8
2017-11-19,19000,0.99,0.49,49.49,281,266,15,8
2017-12-03,23000,0.49,0.99,202.04,293,278,15,8
2017-12-21,21000,0.99,0.49,49.49,300,285,15,8
2018-01-04,23000,0.49,0.99,202.04,306,291,15,8
2018-01-28,24000,0.99,0.49,49.49,323,305,18,8
2018-02-11,24000,0.49,0.99,202.04,349,331,18,8
2018-02-14,25000,0.99,0.49,49.49,355,336,19,8
2018-02-19,24000,0.49,0.99,202.04,357,338,19,8
2018-03-19,24000,0.99,0.49,49.49,367,348,19,8
2018-03-27,24000,0.49,0.99,202.04,374,354,20,8
2018-05-25,23000,0.99,0.49,49.49,382,361,21,8
2018-06-08,23000,0.49,0.99,202.04,391,370,21,8
2018-06-21,23000,0.99,0.49,49.49,395,374,21,8
2018-07-05,24000,0.49,0.99,202.04,397,375,22,8
2018-08-08,23000,0.99,0.49,49.49,402,380,22,8
2018-08-22,24000,0.49,0.99,202.04,403,381,22,8
2018-10-29,24000,0.99,0.49,49.49,411,389,22,8
2018-11-15,25000,0.49,0.99,202.04,421,396,25,8
2018-11-21,24000,0.99,0.49,49.49,421,396,25,8
2018-11-27,25000,0.49,0.99,202.04,429,404,25,8
2018-12-20,25000,0.99,0.49,49.49,433,408,25,8
2019-01-03,25000,0.49,0.99,202.04,438,411,27,8
2019-02-05,25000,0.99,0.49,49.49,442,415,27,8
2019-02-11,25000,0.49,0.99,202.04,442,415,27,8
2019-03-15,25000,0.99,0.49,49.49,445,418,27,8
2019-04-11,25000,0.49,0.99,202.04,450,423,27,8
2019-05-28,24000,0.99,0.49,49.49,459,431,28,8
2019-05-30,24000,0.49,0.99,202.04,459,431,28,8
2019-06-25,24000,0.99,0.49,49.49,462,434,28,8
2019-07-09,25000,0.49,0.99,202.04,471,443,28,8
2019-09-06,26000,0.99,0.49,49.49,477,449,28,8
2019-09-20,27000,0.49,0.99,202.04,480,450,30,8
2019-10-28,26000,0.99,0.49,49.49,484,453,31,8
2019-11-01,26000,0.49,0.99,202.04,486,455,31,8
2019-11-26,27000,0.99,0.49,49.49,487,456,31,8
2019-12-03,27000,0.49,0.99,202.04,493,462,31,8
2019-12-19,27000,0.99,0.49,49.49,496,465,31,8
2020-01-02,27000,0.49,0.99,202.04,501,469,32,8
2020-01-08,27000,0.99,0.49,49.49,502,470,32,8
2020-01-22,26000,0.49,0.99,202.04,506,474,32,8
2020-01-23,25000,0.99,0.49,49.49,506,474,32,8
2020-01-27,24000,0.49,0.99,202.04,507,475,32,8
2020-03-23,21000,0.99,0.49,49.49,512,479,33,8
2020-04-06,24000,0.49,0.99,202.04,514,481,33,8
2020-06-05,25000,0.99,0.49,49.49,516,483,33,8
2020-06-19,25000,0.49,0.99,202.04,525,491,34,8
2020-06-25,25000,0.99,0.49,49.49,526,492,34,8
2020-07-09,21000,0.49,0.99,202.04,533,499,34,8
2020-11-01,26000,0.99,0.49,49.49,538,502,36,8
2020-11-16,26000,0.49,0.99,202.04,542,506,36,8
2020-11-25,26000,0.99,0.49,49.49,543,507,36,8
2020-12-01,26000,0.49,0.99,202.04,546,510,36,8
2020-12-22,26000,0.99,0.49,49.49,551,515,36,8
2021-01-05,26000,0.49,0.99,202.04,552,516,36,8
2021-02-12,26000,0.99,0.49,49.49,557,521,36,8
2021-03-01,27000,0.49,0.99,202.04,566,530,36,8
2021-04-21,27000,0.99,0.49,49.49,581,545,36,8
2021-05-05,27000,0.49,0.99,202.04,587,551,36,8
2021-06-24,28000,0.99,0.49,49.49,591,555,36,8
2021-07-08,36000,0.49,0.99,202.04,594,558,36,8
2021-09-07,34000,0.99,0.49,49.49,604,568,36,8
2021-09-21,34000,0.49,0.99,202.04,610,573,37,8
2021-10-28,35000,0.99,0.49,49.49,615,577,38,8
2021-11-01,34000,0.49,0.99,202.04,617,579,38,8
2021-11-07,34000,0.99,0.49,49.49,618,580,38,8
