date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-05-01,6000,0.0,8.99,,20,20,0,7
2015-05-07,9000,8.99,9.99,111.12,166,166,0,8
2015-06-11,17000,9.99,4.99,49.95,298,293,5,8
2015-06-18,27000,4.99,3.39,67.94,326,321,5,8
2015-06-19,28000,3.39,4.99,147.2,338,332,6,8
2015-06-22,29000,4.99,9.99,200.2,374,366,8,8
2015-09-07,37000,9.99,6.99,69.97,498,483,15,8
2015-09-14,36000,6.99,9.99,142.92,510,493,17,9
2015-11-25,39000,9.99,2.49,24.92,574,555,19,9
2015-12-01,44000,2.49,9.99,401.2,588,569,19,9
2015-12-23,78000,9.99,1.99,19.92,641,620,21,9
2016-01-04,104000,1.99,9.99,502.01,732,708,24,9
2016-01-10,115000,9.99,1.99,19.92,782,757,25,9
2016-01-12,118000,1.99,9.99,502.01,836,809,27,9
2016-02-06,121000,9.99,1.99,19.92,935,902,33,9
2016-02-13,119000,1.99,9.99,502.01,953,917,36,9
2016-06-23,125000,9.99,2.49,24.92,1127,1082,45,9
2016-07-04,131000,2.49,9.99,401.2,1165,1115,50,9
2016-11-23,143000,9.99,3.99,39.94,1299,1240,59,9
2016-11-29,145000,3.99,9.99,250.38,1418,1359,59,9
2016-12-23,140000,9.99,2.49,24.92,1455,1394,61,9
2017-01-02,143000,2.49,9.99,401.2,1475,1414,61,9
2017-04-04,151000,9.99,4.99,49.95,1552,1487,65,9
2017-04-11,147000,4.99,9.99,200.2,1556,1491,65,9
2017-06-22,157000,9.99,2.99,29.93,1609,1542,67,9
2017-07-05,153000,2.99,9.99,334.11,1635,1567,68,9
2017-09-25,167000,9.99,4.99,49.95,1693,1622,71,9
2017-10-02,172000,4.99,9.99,200.2,1701,1630,71,9
2017-10-26,165000,9.99,4.99,49.95,1717,1646,71,9
2017-11-01,167000,4.99,9.99,200.2,1723,1652,71,9
2017-11-22,158000,9.99,4.99,49.95,1740,1668,72,9
2017-11-28,162000,4.99,9.99,200.2,1823,1751,72,9
2017-12-21,166000,9.99,4.99,49.95,1841,1769,72,9
2018-01-04,168000,4.99,9.99,200.2,1860,1787,73,9
2018-02-14,160000,9.99,6.99,69.97,1900,1825,75,9
2018-02-19,164000,6.99,9.99,142.92,1905,1829,76,9
2018-06-21,158000,9.99,2.49,24.92,1983,1903,80,9
2018-07-05,159000,2.49,9.99,401.2,1999,1919,80,9
2018-09-17,163000,9.99,4.99,49.95,2056,1974,82,9
2018-09-24,163000,4.99,9.99,200.2,2063,1981,82,9
2018-10-29,164000,9.99,4.99,49.95,2087,2005,82,9
2018-11-01,163000,4.99,9.99,200.2,2089,2007,82,9
2018-11-21,164000,9.99,4.99,49.95,2098,2016,82,9
2018-11-27,164000,4.99,9.99,200.2,2140,2058,82,9
2018-12-20,165000,9.99,4.99,49.95,2152,2069,83,9
2019-01-03,165000,4.99,9.99,200.2,2167,2084,83,9
2019-02-04,166000,9.99,4.99,49.95,2184,2100,84,9
2019-02-11,166000,4.99,9.99,200.2,2185,2101,84,9
2019-05-06,182000,9.99,4.99,49.95,2225,2140,85,9
2019-05-13,184000,4.99,9.99,200.2,2230,2145,85,9
2019-06-25,258000,9.99,4.99,49.95,2259,2172,87,9
2019-07-09,266000,4.99,9.99,200.2,2448,2360,88,9
2019-10-27,276000,9.99,4.99,49.95,2510,2417,93,9
2019-11-01,277000,4.99,9.99,200.2,2518,2425,93,9
2019-11-09,277000,9.99,4.99,49.95,2542,2449,93,9
2019-11-12,277000,4.99,9.99,200.2,2551,2458,93,9
2019-11-26,275000,9.99,4.99,49.95,2588,2494,94,9
2019-12-03,277000,4.99,9.99,200.2,2620,2525,95,9
2019-12-19,276000,9.99,4.99,49.95,2667,2571,96,9
2020-01-02,281000,4.99,9.99,200.2,2694,2597,97,9
2020-01-23,266000,9.99,4.99,49.95,2732,2635,97,9
2020-01-26,274000,4.99,9.99,200.2,2737,2640,97,9
2020-04-01,257000,9.99,4.99,49.95,2834,2736,98,9
2020-04-08,260000,4.99,9.99,200.2,2847,2749,98,9
2020-04-30,261000,9.99,4.99,49.95,2872,2773,99,9
2020-05-04,269000,4.99,9.99,200.2,2882,2783,99,9
2020-06-25,264000,9.99,4.99,49.95,2937,2837,100,9
2020-07-09,266000,4.99,9.99,200.2,2963,2862,101,9
2020-08-14,271000,9.99,4.99,49.95,2993,2890,103,9
2020-08-24,273000,4.99,9.99,200.2,2999,2895,104,9
2020-11-25,281000,9.99,4.99,49.95,3055,2948,107,9
2020-12-02,281000,4.99,9.99,200.2,3063,2955,108,9
2020-12-22,283000,9.99,4.99,49.95,3077,2968,109,9
2021-01-05,288000,4.99,9.99,200.2,3094,2982,112,9
2021-02-11,287000,9.99,4.99,49.95,3118,3004,114,9
2021-02-15,287000,4.99,9.99,200.2,3121,3007,114,9
2021-06-24,289000,9.99,4.99,49.95,3214,3097,117,9
2021-07-08,291000,4.99,9.99,200.2,3225,3108,117,9
2021-11-24,298000,9.99,4.99,49.95,3316,3192,124,9
2021-11-30,299000,4.99,9.99,200.2,3326,3201,125,9
2021-12-22,300000,9.99,4.99,49.95,3343,3216,127,9
2022-01-05,299000,4.99,9.99,200.2,3356,3229,127,9
2022-01-26,300000,9.99,4.99,49.95,3377,3249,128,9
2022-02-03,303000,4.99,9.99,200.2,3388,3260,128,9
2022-06-23,304000,9.99,4.99,49.95,3480,3343,137,9
2022-07-07,305000,4.99,9.99,200.2,3491,3354,137,9
