date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2017-06-22,27000,29.99,20.99,69.99,612,546,66,8
2017-07-05,33000,20.99,29.99,142.88,674,600,74,8
2017-07-16,37000,29.99,20.99,69.99,696,622,74,8
2017-07-18,37000,20.99,29.99,142.88,699,625,74,8
2017-11-22,41000,29.99,20.99,69.99,808,722,86,8
2017-11-28,41000,20.99,29.99,142.88,858,769,89,8
2017-12-21,40000,29.99,20.99,69.99,893,795,98,8
2018-01-04,45000,20.99,29.99,142.88,922,817,105,8
2018-02-15,43000,29.99,20.99,69.99,950,841,109,8
2018-02-19,44000,20.99,29.99,142.88,958,849,109,8
2018-06-21,60000,29.99,20.99,69.99,1028,912,116,8
2018-07-05,63000,20.99,29.99,142.88,1045,926,119,8
2018-11-21,64000,29.99,20.99,69.99,1097,969,128,8
2018-11-27,65000,20.99,29.99,142.88,1119,991,128,8
2019-02-04,65000,29.99,20.99,69.99,1155,1025,130,8
2019-02-11,67000,20.99,29.99,142.88,1161,1031,130,8
2019-03-07,67000,29.99,20.99,69.99,1175,1043,132,8
2019-03-11,69000,20.99,29.99,142.88,1179,1046,133,8
2019-11-26,86000,29.99,19.49,64.99,1374,1221,153,8
2019-12-03,63000,19.49,29.99,153.87,1388,1233,155,8
2020-01-14,89000,29.99,19.49,64.99,1422,1264,158,8
2020-01-17,88000,19.49,29.99,153.87,1426,1268,158,8
2020-03-05,82000,29.99,19.49,64.99,1468,1303,165,8
2020-03-09,82000,19.49,29.99,153.87,1488,1322,166,8
2020-06-25,87000,29.99,19.49,64.99,1588,1404,184,8
2020-07-09,88000,19.49,29.99,153.87,1607,1422,185,8
