date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,251000,0.0,14.99,,4890,4831,59,9
2015-06-11,286000,14.99,11.99,79.99,5326,5260,66,9
2015-06-13,292000,11.99,9.99,83.32,5346,5279,67,9
2015-06-14,290000,9.99,11.99,120.02,5369,5302,67,9
2015-06-22,287000,11.99,14.99,125.02,5475,5407,68,9
2015-07-02,315000,14.99,9.99,66.64,5556,5487,69,9
2015-07-06,325000,9.99,14.99,150.05,6006,5932,74,9
2015-08-13,339000,14.99,10.04,66.98,6465,6379,86,9
2015-08-17,343000,10.04,14.99,149.3,6523,6435,88,9
2015-10-15,388000,14.99,9.99,66.64,6915,6821,94,9
2015-10-22,395000,9.99,14.99,150.05,7670,7551,119,9
2015-10-29,398000,14.99,10.04,66.98,7902,7771,131,9
2015-11-02,406000,10.04,14.99,149.3,7992,7854,138,9
2015-11-10,410000,14.99,10.04,66.98,8143,7995,148,9
2015-11-16,410000,10.04,14.99,149.3,8228,8078,150,9
2015-11-25,436000,14.99,7.49,49.97,8382,8228,154,9
2015-12-01,453000,7.49,14.99,200.13,8707,8543,164,9
2015-12-22,481000,14.99,7.49,49.97,9048,8876,172,9
2016-01-04,527000,7.49,14.99,200.13,9566,9380,186,9
2016-02-05,566000,14.99,7.49,49.97,10046,9844,202,9
2016-02-12,557000,7.49,14.99,200.13,10184,9979,205,9
2016-03-14,586000,14.99,7.49,49.97,10597,10374,223,9
2016-03-21,599000,7.49,14.99,200.13,10769,10543,226,9
2016-05-05,637000,14.99,5.99,39.96,11234,10996,238,9
2016-05-09,655000,5.99,14.99,250.25,11484,11239,245,9
2016-06-23,686000,14.99,5.99,39.96,12179,11906,273,9
2016-07-04,742000,5.99,14.99,250.25,12432,12151,281,9
2016-07-07,766000,14.99,5.99,39.96,12512,12228,284,9
2016-07-11,792000,5.99,14.99,250.25,13268,12962,306,9
2016-09-01,804000,14.99,7.49,49.97,14153,13813,340,9
2016-09-05,802000,7.49,14.99,200.13,14214,13872,342,9
2016-09-13,819000,14.99,7.49,49.97,14301,13956,345,9
2016-09-16,825000,7.49,14.99,200.13,14329,13982,347,9
2016-11-08,962000,14.99,3.59,23.95,14741,14372,369,9
2016-11-10,975000,3.59,14.99,417.55,14853,14472,381,9
2016-11-23,1026000,14.99,3.74,24.95,15197,14787,410,9
2016-11-29,1038000,3.74,14.99,400.8,17490,17067,423,9
2016-12-22,1093000,14.99,3.74,24.95,17929,17487,442,9
2017-01-02,1160000,3.74,14.99,400.8,18525,18041,484,9
2017-05-18,1243000,14.99,3.74,24.95,20124,19560,564,9
2017-05-22,1251000,3.74,14.99,400.8,20322,19750,572,9
2017-06-22,1277000,14.99,3.74,24.95,20831,20243,588,9
2017-07-05,1318000,3.74,14.99,400.8,21468,20858,610,9
2017-11-13,1403000,14.99,3.74,24.95,22681,22012,669,9
2017-11-20,1438000,3.74,14.99,400.8,22878,22195,683,9
2017-11-22,1432000,14.99,3.74,24.95,22931,22246,685,9
2017-11-28,1433000,3.74,14.99,400.8,24374,23677,697,9
2017-12-21,1468000,14.99,3.74,24.95,24702,23993,709,9
2018-01-04,1512000,3.74,14.99,400.8,25102,24377,725,9
2018-01-06,1510000,14.99,3.74,24.95,25147,24419,728,9
2018-01-15,1505000,3.74,14.99,400.8,25388,24642,746,9
2018-02-15,1532000,14.99,3.74,24.95,25743,24972,771,9
2018-02-19,1523000,3.74,14.99,400.8,25780,25007,773,9
2018-05-10,1400000,14.99,3.74,24.95,26346,25543,803,9
2018-05-14,1411000,3.74,14.99,400.8,26431,25622,809,9
2018-06-21,1435000,14.99,3.74,24.95,26832,26006,826,9
2018-07-05,1508000,3.74,14.99,400.8,27041,26206,835,9
2018-09-20,1548000,14.99,3.74,24.95,27525,26675,850,9
2018-09-24,1555000,3.74,14.99,400.8,27568,26717,851,9
2018-10-29,1575000,14.99,3.74,24.95,27733,26875,858,9
2018-11-01,1582000,3.74,14.99,400.8,27752,26894,858,9
2018-11-21,1598000,14.99,3.74,24.95,27846,26982,864,9
2018-11-27,1601000,3.74,14.99,400.8,28707,27841,866,9
2018-12-20,1613000,14.99,3.74,24.95,28873,28004,869,9
2019-01-03,1629000,3.74,14.99,400.8,29059,28182,877,9
2019-02-04,1652000,14.99,3.74,24.95,29287,28395,892,9
2019-02-11,1663000,3.74,14.99,400.8,29376,28482,894,9
2019-02-25,1676000,14.99,3.74,24.95,29457,28562,895,9
2019-03-04,1689000,3.74,14.99,400.8,29544,28642,902,9
2019-06-10,1982000,14.99,3.74,24.95,30017,29100,917,9
2019-06-14,1985000,3.74,14.99,400.8,30064,29143,921,9
2019-06-25,1997000,14.99,3.74,24.95,30143,29219,924,9
2019-07-09,2040000,3.74,14.99,400.8,31611,30678,933,9
2019-08-29,2080000,14.99,3.74,24.95,31859,30917,942,9
2019-09-02,2079000,3.74,14.99,400.8,31906,30963,943,9
2019-10-27,2126000,14.99,3.74,24.95,32115,31169,946,9
2019-10-31,2130000,3.74,14.99,400.8,32142,31195,947,9
2019-11-09,2138000,14.99,3.74,24.95,32337,31385,952,9
2019-11-12,2142000,3.74,14.99,400.8,32397,31442,955,9
2019-11-20,2149000,14.99,3.74,24.95,32526,31569,957,9
2019-11-25,2154000,3.74,14.99,400.8,32645,31686,959,9
2019-11-26,2155000,14.99,3.74,24.95,32667,31707,960,9
2019-12-03,2164000,3.74,14.99,400.8,33009,32046,963,9
2019-12-19,2178000,14.99,3.74,24.95,33281,32316,965,9
2020-01-02,2206000,3.74,14.99,400.8,33613,32641,972,9
2020-01-23,2025000,14.99,3.74,24.95,33957,32980,977,9
2020-01-27,1996000,3.74,14.99,400.8,34023,33043,980,9
2020-03-16,1394000,14.99,3.74,24.95,34677,33684,993,9
2020-03-23,2029000,3.74,14.99,400.8,34922,33924,998,9
2020-04-16,2044000,14.99,3.74,24.95,35507,34491,1016,9
2020-04-20,2061000,3.74,14.99,400.8,35651,34628,1023,9
2020-06-25,2096000,14.99,3.74,24.95,36708,35657,1051,9
2020-07-09,2114000,3.74,14.99,400.8,37088,36029,1059,9
2020-10-29,2189000,14.99,3.74,24.95,38321,37241,1080,9
2020-11-02,2197000,3.74,14.99,400.8,38384,37303,1081,9
2020-11-25,2212000,14.99,3.74,24.95,38671,37584,1087,9
2020-12-01,2223000,3.74,14.99,400.8,38883,37793,1090,9
2020-12-22,2239000,14.99,3.74,24.95,39183,38085,1098,9
2021-01-05,2251000,3.74,14.99,400.8,39513,38404,1109,9
2021-02-11,1595000,14.99,3.74,24.95,40066,38947,1119,9
2021-02-15,1595000,3.74,14.99,400.8,40148,39026,1122,9
2021-03-25,2250000,14.99,3.74,24.95,40630,39493,1137,9
2021-03-29,2261000,3.74,14.99,400.8,40730,39590,1140,9
2021-05-06,2283000,14.99,3.74,24.95,41219,40072,1147,9
2021-05-11,2310000,3.74,14.99,400.8,41364,40209,1155,9
2021-06-12,2309000,14.99,3.74,24.95,41894,40724,1170,9
2021-06-16,2327000,3.74,14.99,400.8,41995,40818,1177,9
2021-06-24,2323000,14.99,3.74,24.95,42164,40983,1181,9
2021-07-08,2338000,3.74,14.99,400.8,42514,41320,1194,9
2021-08-16,2362000,14.99,2.99,19.95,43061,41851,1210,9
2021-08-23,2482000,2.99,14.99,501.34,43681,42430,1251,9
2021-10-28,2427000,14.99,4.49,29.95,44838,43536,1302,9
2021-11-01,2439000,4.49,14.99,333.85,44906,43600,1306,9
2021-11-24,2448000,14.99,2.99,19.95,45172,43859,1313,9
2021-12-01,2462000,2.99,14.99,501.34,45383,44068,1315,9
