date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2018-02-08,9000,0.0,10.49,,0,0,0,0
2018-02-19,12000,10.49,14.99,142.9,368,336,32,8
2018-05-10,24000,14.99,8.99,59.97,582,514,68,8
2018-05-21,33000,8.99,14.99,166.74,838,733,105,8
2018-05-31,29000,14.99,8.99,59.97,886,772,114,8
2018-06-04,32000,8.99,14.99,166.74,924,804,120,8
2018-06-21,33000,14.99,8.99,59.97,968,837,131,8
2018-07-05,34000,8.99,14.99,166.74,1002,861,141,8
2018-07-30,45000,14.99,8.99,59.97,1039,883,156,8
2018-08-06,46000,8.99,14.99,166.74,1048,890,158,8
2018-10-29,48000,14.99,5.99,39.96,1104,931,173,8
2018-11-01,53000,5.99,14.99,250.25,1108,934,174,8
2018-11-21,54000,14.99,8.99,59.97,1124,946,178,8
2018-11-27,55000,8.99,14.99,166.74,1148,966,182,8
2018-12-20,55000,14.99,5.99,39.96,1157,974,183,8
2019-01-03,56000,5.99,14.99,250.25,1171,983,188,8
2019-02-04,54000,14.99,5.99,39.96,1178,988,190,8
2019-02-11,54000,5.99,14.99,250.25,1179,988,191,8
2019-04-11,52000,14.99,5.99,39.96,1189,994,195,8
2019-04-15,51000,5.99,14.99,250.25,1189,994,195,8
2019-05-13,50000,14.99,5.99,39.96,1201,1002,199,8
2019-05-28,51000,5.99,14.99,250.25,1212,1009,203,8
2019-07-22,59000,14.99,5.99,39.96,1250,1035,215,8
2019-07-29,59000,5.99,14.99,250.25,1258,1041,217,8
2020-09-03,130000,14.99,5.99,39.96,1373,1141,232,8
2020-09-08,129000,5.99,14.99,250.25,1380,1145,235,8
2021-02-11,154000,14.99,5.99,39.96,1406,1161,245,8
2021-02-15,155000,5.99,14.99,250.25,1408,1163,245,8
