date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-06-11,903000,9.99,6.69,66.97,12809,12391,418,9
2015-06-14,915000,6.69,4.99,74.59,12875,12454,421,9
2015-06-16,921000,4.99,6.69,134.07,13044,12614,430,9
2015-06-22,929000,6.69,9.99,149.33,13342,12904,438,9
2015-11-25,1027000,9.99,6.39,63.96,15162,14632,530,9
2015-12-01,1021000,6.39,9.99,156.34,15284,14740,544,9
2015-12-22,1045000,9.99,6.39,63.96,15475,14919,556,9
2016-01-04,1057000,6.39,9.99,156.34,15779,15212,567,9
2016-02-05,1117000,9.99,6.39,63.96,16177,15596,581,9
2016-02-12,1086000,6.39,9.99,156.34,16277,15692,585,9
2016-03-12,1105000,9.99,4.99,49.95,16583,15979,604,9
2016-03-14,1110000,4.99,9.99,200.2,16702,16090,612,9
2016-06-23,1158000,9.99,6.69,66.97,18011,17338,673,9
2016-07-04,1176000,6.69,9.99,149.33,18266,17576,690,9
2016-11-23,1267000,9.99,6.99,69.97,19221,18458,763,9
2016-11-29,1251000,6.99,9.99,142.92,19840,19074,766,9
2016-12-22,1264000,9.99,6.99,69.97,19979,19198,781,9
2017-01-02,1289000,6.99,9.99,142.92,20114,19322,792,9
2017-06-22,1290000,9.99,3.99,39.94,21045,20183,862,9
2017-07-05,1347000,3.99,9.99,250.38,21485,20598,887,9
2017-07-14,1362000,9.99,3.99,39.94,21619,20721,898,9
2017-07-16,1374000,3.99,9.99,250.38,21732,20829,903,9
2017-10-26,1430000,9.99,5.99,59.96,22510,21553,957,9
2017-11-01,1403000,5.99,9.99,166.78,22556,21597,959,9
2017-11-22,1418000,9.99,5.99,59.96,22707,21742,965,9
2017-11-28,1404000,5.99,9.99,166.78,23005,22037,968,9
2017-12-21,1413000,9.99,4.99,49.95,23144,22171,973,9
2018-01-04,1463000,4.99,9.99,200.2,23361,22375,986,9
2018-06-20,1380000,9.99,4.99,49.95,24445,23361,1084,9
2018-07-05,1385000,4.99,9.99,200.2,24620,23522,1098,9
2018-08-30,1380000,9.99,2.49,24.92,24921,23789,1132,9
2018-09-01,1397000,2.49,9.99,401.2,25061,23917,1144,9
2018-11-21,1426000,9.99,6.29,62.96,25603,24414,1189,9
2018-11-27,1426000,6.29,9.99,158.82,25925,24729,1196,9
2018-12-20,1430000,9.99,6.29,62.96,26018,24815,1203,9
2019-01-03,1430000,6.29,9.99,158.82,26108,24899,1209,9
2019-01-24,1432000,9.99,3.99,39.94,26206,24988,1218,9
2019-01-28,1425000,3.99,9.99,250.38,26294,25064,1230,9
2019-02-04,1448000,9.99,3.99,39.94,26356,25121,1235,9
2019-02-11,1450000,3.99,9.99,250.38,26401,25163,1238,9
2019-06-25,1529000,9.99,4.99,49.95,26965,25670,1295,9
2019-07-09,1527000,4.99,9.99,200.2,27928,26620,1308,9
2019-10-27,1547000,9.99,6.29,62.96,28282,26953,1329,9
2019-11-01,1547000,6.29,9.99,158.82,28312,26983,1329,9
2019-11-10,1547000,9.99,6.99,69.97,28448,27118,1330,9
2019-11-12,1549000,6.99,9.99,142.92,28477,27146,1331,9
2019-11-26,1557000,9.99,5.79,57.96,28656,27318,1338,9
2019-12-03,1557000,5.79,9.99,172.54,28839,27499,1340,9
2019-12-19,1568000,9.99,4.99,49.95,29032,27683,1349,9
2020-01-02,1567000,4.99,9.99,200.2,29317,27955,1362,9
2020-01-23,1447000,9.99,4.99,49.95,29567,28197,1370,9
2020-01-27,1419000,4.99,9.99,200.2,29625,28254,1371,9
2020-03-30,1408000,9.99,4.99,49.95,30318,28924,1394,9
2020-04-06,1404000,4.99,9.99,200.2,30518,29113,1405,9
2020-06-25,1438000,9.99,4.99,49.95,31454,30014,1440,9
2020-07-09,1443000,4.99,9.99,200.2,31769,30316,1453,9
2020-11-25,1500000,9.99,4.49,44.94,33067,31570,1497,9
2020-12-01,1503000,4.49,9.99,222.49,33235,31735,1500,9
2020-12-22,1510000,9.99,4.49,44.94,33465,31950,1515,9
2021-01-05,1514000,4.49,9.99,222.49,33711,32183,1528,9
2021-02-11,1530000,9.99,4.49,44.94,34073,32527,1546,9
2021-02-15,1530000,4.49,9.99,222.49,34123,32575,1548,9
2021-06-18,1464000,9.99,2.99,29.93,35106,33510,1596,9
2021-06-21,1485000,2.99,9.99,334.11,35290,33682,1608,9
2021-06-24,1517000,9.99,2.99,29.93,35421,33806,1615,9
2021-07-08,1530000,2.99,9.99,334.11,35754,34121,1633,9
2021-12-22,1583000,9.99,4.99,49.95,36952,35264,1688,9
2022-01-05,1587000,4.99,9.99,200.2,37106,35413,1693,9
2022-01-26,1597000,9.99,4.99,49.95,37296,35596,1700,9
2022-02-03,1597000,4.99,9.99,200.2,37379,35675,1704,9
2022-03-28,1612000,9.99,3.99,39.94,37755,36029,1726,9
2022-04-04,1610000,3.99,9.99,250.38,37883,36149,1734,9
2022-06-23,1641000,9.99,4.99,49.95,38385,36626,1759,9
2022-07-07,1642000,4.99,9.99,200.2,38554,36787,1767,9
