date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2017-03-12,2000,0.0,24.99,,0,0,0,0
2017-06-22,4000,24.99,18.74,74.99,121,117,4,8
2017-07-05,4000,18.74,24.99,133.35,139,135,4,8
2017-11-22,5000,24.99,18.74,74.99,195,190,5,8
2017-11-29,6000,18.74,24.99,133.35,206,201,5,8
2017-12-21,6000,24.99,18.74,74.99,222,216,6,8
2018-01-04,6000,18.74,24.99,133.35,231,225,6,8
2018-05-31,18000,24.99,29.99,120.01,310,301,9,8
2018-07-17,28000,29.99,23.99,79.99,656,637,19,9
2018-07-20,29000,23.99,29.99,125.01,667,645,22,9
2018-09-29,28000,29.99,22.49,74.99,749,723,26,9
2018-10-01,29000,22.49,29.99,133.35,757,729,28,9
2018-10-29,29000,29.99,23.99,79.99,781,751,30,9
2018-11-01,29000,23.99,29.99,125.01,786,756,30,9
2018-11-21,29000,29.99,22.49,74.99,806,775,31,9
2018-11-27,30000,22.49,29.99,133.35,848,817,31,9
2018-12-20,31000,29.99,20.09,66.99,861,830,31,9
2019-01-03,33000,20.09,29.99,149.28,878,846,32,9
2019-02-04,35000,29.99,20.09,66.99,903,867,36,9
2019-02-11,35000,20.09,29.99,149.28,908,872,36,9
2019-06-24,37000,29.99,11.99,39.98,944,904,40,9
2019-07-09,39000,11.99,29.99,250.13,995,954,41,9
2019-10-28,42000,29.99,20.09,66.99,1026,978,48,9
2019-11-01,42000,20.09,29.99,149.28,1030,982,48,9
2019-11-26,42000,29.99,14.99,49.98,1049,999,50,9
2019-12-03,42000,14.99,29.99,200.07,1056,1006,50,9
2019-12-19,45000,29.99,9.89,32.98,1068,1017,51,9
2020-01-01,46000,9.89,29.99,303.24,1093,1040,53,9
2020-01-23,46000,29.99,14.99,49.98,1121,1064,57,8
2020-01-27,46000,14.99,29.99,200.07,1129,1072,57,8
2020-06-25,52000,29.99,8.99,29.98,1244,1181,63,8
2020-07-09,55000,8.99,29.99,333.59,1274,1211,63,9
2020-10-29,69000,29.99,14.99,49.98,1363,1288,75,8
2020-11-01,69000,14.99,29.99,200.07,1365,1289,76,8
2020-11-25,72000,29.99,11.99,39.98,1385,1308,77,8
2020-12-01,73000,11.99,29.99,250.13,1393,1314,79,8
2020-12-22,76000,29.99,8.99,29.98,1401,1322,79,8
2021-01-05,81000,8.99,29.99,333.59,1413,1332,81,8
2021-02-11,85000,29.99,7.49,24.97,1427,1346,81,8
2021-02-16,84000,7.49,29.99,400.4,1431,1349,82,8
2021-06-24,94000,29.99,7.49,24.97,1488,1404,84,8
2021-07-08,97000,7.49,29.99,400.4,1502,1418,84,8
2021-11-24,96000,29.99,9.89,32.98,1571,1481,90,8
2021-12-01,97000,9.89,29.99,303.24,1578,1488,90,8
2021-12-21,96000,29.99,7.49,24.97,1586,1496,90,8
2022-01-05,97000,7.49,29.99,400.4,1601,1511,90,8
2022-01-27,96000,29.99,7.49,24.97,1618,1528,90,8
2022-02-03,96000,7.49,29.99,400.4,1624,1534,90,8
2022-06-23,96000,29.99,5.99,19.97,1680,1585,95,8
2022-07-06,97000,5.99,29.99,500.67,1689,1594,95,8
2022-09-15,97000,29.99,8.99,29.98,1721,1625,96,8
2022-09-22,97000,8.99,29.99,333.59,1726,1630,96,8
