date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-06-11,149000,14.99,7.49,49.97,574,506,68,8
2015-06-22,152000,7.49,14.99,200.13,578,510,68,8
2015-11-25,155000,14.99,4.49,29.95,633,561,72,8
2015-12-01,155000,4.49,14.99,333.85,637,565,72,8
2015-12-21,158000,14.99,4.49,29.95,650,575,75,8
2016-01-04,166000,4.49,14.99,333.85,668,593,75,8
2016-02-08,168000,14.99,4.49,29.95,691,612,79,8
2016-02-12,168000,4.49,14.99,333.85,695,616,79,8
2016-06-24,165000,14.99,4.49,29.95,739,653,86,8
2016-07-04,167000,4.49,14.99,333.85,748,659,89,8
2016-11-23,179000,14.99,4.49,29.95,798,705,93,8
2016-11-29,174000,4.49,14.99,333.85,828,734,94,8
2016-12-22,178000,14.99,4.49,29.95,835,741,94,8
2017-01-02,185000,4.49,14.99,333.85,840,745,95,8
2017-03-10,178000,14.99,7.49,49.97,866,768,98,8
2017-03-17,184000,7.49,14.99,200.13,869,770,99,8
2017-06-22,174000,14.99,4.49,29.95,899,797,102,8
2017-07-05,186000,4.49,14.99,333.85,916,813,103,8
2017-11-22,191000,14.99,4.49,29.95,975,861,114,8
2017-11-28,186000,4.49,14.99,333.85,999,885,114,8
2017-12-21,189000,14.99,4.49,29.95,1014,900,114,8
2018-01-04,199000,4.49,14.99,333.85,1025,911,114,8
2018-06-20,180000,14.99,4.49,29.95,1067,949,118,8
2018-07-05,178000,4.49,14.99,333.85,1077,956,121,8
2018-11-21,182000,14.99,4.49,29.95,1134,1009,125,8
2018-11-27,181000,4.49,14.99,333.85,1142,1016,126,8
2018-12-20,183000,14.99,4.49,29.95,1145,1019,126,8
2019-01-03,182000,4.49,14.99,333.85,1154,1024,130,8
2019-02-04,184000,14.99,4.49,29.95,1166,1035,131,8
2019-02-11,183000,4.49,14.99,333.85,1167,1036,131,8
2019-03-16,184000,14.99,4.49,29.95,1172,1040,132,8
2019-03-19,184000,4.49,14.99,333.85,1174,1042,132,8
2019-04-29,186000,14.99,4.49,29.95,1187,1054,133,8
2019-05-06,186000,4.49,14.99,333.85,1192,1059,133,8
2019-06-25,203000,14.99,4.49,29.95,1216,1079,137,8
2019-07-08,204000,4.49,14.99,333.85,1256,1118,138,8
2019-10-30,209000,14.99,4.49,29.95,1283,1141,142,8
2019-11-07,210000,4.49,14.99,333.85,1289,1146,143,8
2019-11-26,211000,14.99,4.49,29.95,1299,1156,143,8
2019-12-03,212000,4.49,14.99,333.85,1306,1161,145,8
2019-12-19,209000,14.99,4.49,29.95,1313,1165,148,8
2020-01-02,210000,4.49,14.99,333.85,1324,1175,149,8
2020-01-23,189000,14.99,4.49,29.95,1333,1183,150,8
2020-01-27,188000,4.49,14.99,333.85,1335,1185,150,8
2020-04-30,179000,14.99,4.49,29.95,1393,1241,152,8
2020-05-06,182000,4.49,14.99,333.85,1399,1246,153,8
2020-06-25,184000,14.99,4.49,29.95,1440,1282,158,8
2020-07-09,185000,4.49,14.99,333.85,1461,1302,159,8
2020-11-25,180000,14.99,4.49,29.95,1556,1389,167,8
2020-12-01,180000,4.49,14.99,333.85,1566,1399,167,8
2020-12-22,179000,14.99,4.49,29.95,1579,1412,167,8
2021-01-05,181000,4.49,14.99,333.85,1596,1428,168,8
2021-02-12,180000,14.99,4.49,29.95,1627,1456,171,8
2021-02-15,180000,4.49,14.99,333.85,1632,1458,174,8
2021-04-29,179000,14.99,4.49,29.95,1679,1501,178,8
2021-05-06,179000,4.49,14.99,333.85,1687,1509,178,8
2021-06-24,181000,14.99,4.49,29.95,1720,1538,182,8
2021-07-08,187000,4.49,14.99,333.85,1732,1547,185,8
2021-09-23,191000,14.99,4.49,29.95,1786,1596,190,8
2021-09-27,194000,4.49,14.99,333.85,1789,1599,190,8
2021-11-24,196000,14.99,4.49,29.95,1824,1627,197,8
2021-11-30,198000,4.49,14.99,333.85,1832,1634,198,8
2021-12-22,199000,14.99,4.49,29.95,1843,1643,200,8
2022-01-05,203000,4.49,14.99,333.85,1861,1659,202,8
2022-01-26,203000,14.99,4.49,29.95,1879,1673,206,8
2022-02-03,206000,4.49,14.99,333.85,1888,1680,208,8
2022-03-14,207000,14.99,4.49,29.95,1915,1705,210,8
2022-03-21,210000,4.49,14.99,333.85,1921,1711,210,8
2022-05-05,292000,14.99,4.49,29.95,1940,1730,210,8
2022-05-12,213000,4.49,14.99,333.85,1948,1737,211,8
2022-06-22,214000,14.99,4.49,29.95,1973,1758,215,8
2022-07-07,219000,4.49,14.99,333.85,1985,1770,215,8
2022-09-12,225000,14.99,4.49,29.95,2031,1808,223,8
2022-09-19,228000,4.49,14.99,333.85,2036,1812,224,8
