date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,536000,0.0,39.99,,5199,4296,903,8
2015-05-14,574000,39.99,9.99,24.98,5355,4408,947,8
2015-05-18,595000,9.99,23.79,238.14,5423,4463,960,8
2015-05-19,595000,23.79,39.99,168.1,5445,4479,966,8
2015-06-11,607000,39.99,11.99,29.98,5651,4644,1007,8
2015-06-19,622000,11.99,7.49,62.47,5724,4705,1019,8
2015-06-21,621000,7.49,11.99,160.08,5753,4727,1026,8
2015-06-22,619000,11.99,29.99,250.13,5767,4735,1032,8
2015-10-29,696000,29.99,7.49,24.97,6303,5149,1154,8
2015-11-02,701000,7.49,29.99,400.4,6394,5220,1174,8
2015-11-25,703000,29.99,7.49,24.97,6645,5415,1230,8
2015-12-01,702000,7.49,29.99,400.4,6715,5471,1244,8
2015-12-22,719000,29.99,7.49,24.97,6871,5584,1287,8
2016-01-04,743000,7.49,29.99,400.4,7084,5755,1329,8
2016-03-22,748000,29.99,15.99,53.32,7627,6186,1441,8
2016-03-29,761000,15.99,29.99,187.55,7687,6238,1449,8
2016-06-14,845000,29.99,7.49,24.97,8051,6514,1537,8
2016-06-17,849000,7.49,29.99,400.4,8129,6569,1560,8
2016-06-23,853000,29.99,7.49,24.97,8293,6693,1600,8
2016-07-04,880000,7.49,29.99,400.4,8509,6874,1635,8
2016-08-18,904000,29.99,7.49,24.97,8836,7119,1717,8
2016-08-22,916000,7.49,29.99,400.4,8914,7180,1734,8
2016-10-28,962000,29.99,7.49,24.97,9323,7487,1836,8
2016-11-01,987000,7.49,29.99,400.4,9385,7535,1850,8
2016-11-23,984000,29.99,7.49,24.97,9569,7669,1900,8
2016-11-29,982000,7.49,29.99,400.4,10030,8107,1923,8
2016-12-19,1031000,29.99,7.49,24.97,10168,8216,1952,8
2017-01-02,1056000,7.49,29.99,400.4,10475,8458,2017,8
2017-03-22,1064000,29.99,7.49,24.97,11241,9049,2192,8
2017-03-27,1063000,7.49,29.99,400.4,11316,9114,2202,8
2017-06-22,1094000,29.99,7.49,24.97,11862,9555,2307,8
2017-07-05,1122000,7.49,29.99,400.4,12103,9761,2342,8
2017-08-17,1329000,29.99,7.49,24.97,12523,10070,2453,8
2017-08-21,1360000,7.49,29.99,400.4,12609,10141,2468,8
2017-10-26,1340000,29.99,7.49,24.97,13103,10523,2580,8
2017-11-01,1341000,7.49,29.99,400.4,13178,10587,2591,8
2017-11-22,1353000,29.99,7.49,24.97,13317,10697,2620,8
2017-11-28,1359000,7.49,29.99,400.4,13663,11028,2635,8
2017-12-21,1391000,29.99,7.49,24.97,13841,11178,2663,8
2018-01-04,1406000,7.49,29.99,400.4,14023,11329,2694,8
2018-06-20,1230000,29.99,7.49,24.97,14946,12009,2937,8
