date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2018-03-26,,0.0,9.91,,0,0,0,0
2018-04-02,17000.0,9.91,15.99,161.35,138,128,10,8
2018-06-21,29000.0,15.99,9.91,61.98,283,258,25,8
2018-07-05,15000.0,9.91,15.99,161.35,308,281,27,8
2018-12-20,20000.0,15.99,9.91,61.98,423,386,37,8
2019-01-03,22000.0,9.91,15.99,161.35,440,401,39,8
2019-09-12,27000.0,15.99,9.59,59.97,547,496,51,8
2019-09-19,58000.0,9.59,15.99,166.74,565,510,55,8
2019-12-19,70000.0,15.99,14.39,89.99,682,621,61,8
2020-01-02,75000.0,14.39,15.99,111.12,696,633,63,8
2020-03-20,74000.0,15.99,7.99,49.97,782,715,67,8
2020-04-10,92000.0,7.99,15.99,200.13,912,834,78,8
2020-10-21,105000.0,15.99,14.39,89.99,1217,1101,116,8
2020-11-02,70000.0,14.39,15.99,111.12,1238,1121,117,8
2020-12-22,83000.0,15.99,14.39,89.99,1284,1159,125,8
2021-01-05,119000.0,14.39,15.99,111.12,1305,1178,127,8
2021-02-25,124000.0,15.99,14.39,89.99,1369,1235,134,8
2021-03-01,49000.0,14.39,15.99,111.12,1373,1238,135,8
2021-06-24,124000.0,15.99,14.39,89.99,1442,1304,138,8
2021-07-08,120000.0,14.39,15.99,111.12,1456,1318,138,8
2021-10-21,145000.0,15.99,14.39,89.99,1531,1389,142,8
2021-10-25,145000.0,14.39,15.99,111.12,1533,1391,142,8
2021-11-15,146000.0,15.99,14.39,89.99,1542,1399,143,8
2021-11-22,147000.0,14.39,15.99,111.12,1546,1403,143,8
2022-03-24,157000.0,15.99,11.19,69.98,1616,1466,150,8
2022-03-28,157000.0,11.19,15.99,142.9,1622,1471,151,8
2022-06-03,163000.0,15.99,11.19,69.98,1668,1515,153,8
2022-06-06,163000.0,11.19,15.99,142.9,1670,1517,153,8
2022-06-23,165000.0,15.99,11.19,69.98,1678,1524,154,8
2022-07-06,166000.0,11.19,15.99,142.9,1686,1531,155,8
