date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-06-11,614000,59.99,53.99,90.0,9915,9330,585,8
2015-06-22,671000,53.99,59.99,111.11,11637,10997,640,8
2015-09-10,816000,59.99,41.99,69.99,16644,15855,789,9
2015-09-15,836000,41.99,59.99,142.87,17082,16277,805,9
2015-10-29,889000,59.99,41.99,69.99,18963,18095,868,9
2015-11-02,892000,41.99,59.99,142.87,19219,18347,872,9
2015-11-10,913000,59.99,41.99,69.99,19671,18776,895,9
2015-11-12,915000,41.99,59.99,142.87,19818,18920,898,9
2015-11-25,995000,59.99,29.99,49.99,20390,19472,918,9
2015-12-01,1072000,29.99,59.99,200.03,20868,19935,933,9
2015-12-03,1078000,59.99,29.99,49.99,21000,20062,938,9
2015-12-05,1094000,29.99,59.99,200.03,21250,20302,948,9
2015-12-22,1180000,59.99,29.99,49.99,22288,21300,988,9
2016-01-04,1330000,29.99,59.99,200.03,24135,23096,1039,9
2016-02-05,1446000,59.99,29.99,49.99,26721,25612,1109,9
2016-02-12,1436000,29.99,59.99,200.03,27423,26299,1124,9
2016-02-16,1443000,59.99,49.99,83.33,27717,26580,1137,9
2016-05-17,1532000,49.99,24.99,49.99,32397,31154,1243,9
2016-06-01,1685000,24.99,49.99,200.04,34586,33284,1302,9
2016-06-23,1795000,49.99,24.99,49.99,37156,35790,1366,9
2016-07-04,1936000,24.99,49.99,200.04,39151,37752,1399,9
2016-08-23,2012000,49.99,24.99,49.99,42852,41368,1484,9
2016-08-26,2030000,24.99,49.99,200.04,43228,41728,1500,9
2016-08-29,2023000,49.99,39.99,80.0,43532,42025,1507,9
2016-09-29,2109000,39.99,29.99,74.99,46109,44529,1580,9
2016-10-03,2119000,29.99,39.99,133.34,46410,44821,1589,9
2016-10-20,2204000,39.99,26.79,66.99,47403,45785,1618,9
2016-10-24,2226000,26.79,39.99,149.27,47858,46222,1636,9
2016-10-28,2239000,39.99,26.79,66.99,48104,46462,1642,9
2016-11-01,2263000,26.79,39.99,149.27,48397,46744,1653,9
2016-11-23,2377000,39.99,19.99,49.99,49703,48019,1684,9
2016-11-29,2409000,19.99,39.99,200.05,69042,67217,1825,9
2016-12-22,2594000,39.99,19.99,49.99,71437,69558,1879,9
2017-01-02,2751000,19.99,39.99,200.05,73660,71731,1929,9
2017-01-30,2832000,39.99,23.99,59.99,76520,74513,2007,9
2017-02-01,2850000,23.99,39.99,166.69,76837,74820,2017,9
2017-03-28,2926000,39.99,23.99,59.99,81536,79386,2150,9
2017-03-30,2943000,23.99,39.99,166.69,81822,79663,2159,9
2017-05-30,3149000,39.99,23.99,59.99,86751,84471,2280,9
2017-06-04,3207000,23.99,39.99,166.69,88182,85872,2310,9
2017-06-22,3331000,39.99,23.99,59.99,90187,87815,2372,9
2017-07-05,3516000,23.99,39.99,166.69,93483,91016,2467,9
2017-08-29,3878000,39.99,23.99,59.99,98254,95652,2602,9
2017-09-01,3856000,23.99,39.99,166.69,98756,96139,2617,9
2017-10-16,4025000,39.99,19.99,49.99,102505,99770,2735,9
2017-10-22,4165000,19.99,39.99,200.05,103835,101048,2787,9
2017-10-26,4188000,39.99,19.99,49.99,104511,101699,2812,9
2017-11-01,4212000,19.99,39.99,200.05,105615,102767,2848,9
2017-11-22,4306000,39.99,19.99,49.99,107979,105074,2905,9
2017-11-28,4363000,19.99,39.99,200.05,126544,123481,3063,9
2017-12-21,4434000,39.99,19.99,49.99,129441,126304,3137,9
2018-01-04,4686000,19.99,39.99,200.05,132402,129175,3227,9
2018-02-05,4672000,39.99,19.99,49.99,135840,132482,3358,9
2018-02-11,4791000,19.99,39.99,200.05,136789,133378,3411,9
2018-02-15,4776000,39.99,19.99,49.99,137316,133882,3434,9
2018-02-19,4781000,19.99,39.99,200.05,137919,134467,3452,9
2018-04-09,4749000,39.99,19.99,49.99,142275,138675,3600,9
2018-04-15,4897000,19.99,39.99,200.05,143053,139422,3631,9
2018-06-11,4133000,39.99,19.99,49.99,147341,143540,3801,9
2018-06-17,4082000,19.99,39.99,200.05,148375,144541,3834,9
2018-06-21,4123000,39.99,19.99,49.99,148919,145067,3852,9
2018-07-05,4165000,19.99,39.99,200.05,150996,147076,3920,9
2018-09-03,4323000,39.99,19.99,49.99,155712,151617,4095,9
2018-09-10,4321000,19.99,39.99,200.05,156517,152388,4129,9
2018-10-29,4456000,39.99,19.99,49.99,159637,155385,4252,9
2018-11-01,4417000,19.99,39.99,200.05,159977,155711,4266,9
2018-11-06,4456000,39.99,19.99,49.99,160463,156173,4290,9
2018-11-09,4452000,19.99,39.99,200.05,161423,157105,4318,9
2018-11-21,4535000,39.99,19.99,49.99,163267,158869,4398,9
2018-11-27,5029000,19.99,39.99,200.05,182049,177492,4557,9
2018-12-20,5150000,39.99,19.99,49.99,184488,179838,4650,9
2019-01-03,5127000,19.99,39.99,200.05,186387,181665,4722,9
2019-02-04,5273000,39.99,11.99,29.98,188932,184108,4824,9
2019-02-11,5230000,11.99,39.99,333.53,190125,185242,4883,9
2019-04-11,5321000,39.99,11.99,29.98,194846,189742,5104,9
2019-04-14,5355000,11.99,39.99,333.53,195250,190117,5133,9
2019-06-10,5895000,39.99,11.99,29.98,199160,193868,5292,9
2019-06-17,5766000,11.99,39.99,333.53,200133,194791,5342,9
2019-06-25,5877000,39.99,11.99,29.98,200966,195586,5380,9
2019-07-09,6426000,11.99,39.99,333.53,221717,216091,5626,9
2019-09-02,6678000,39.99,11.99,29.98,225855,220026,5829,9
2019-09-09,6674000,11.99,39.99,333.53,226594,220719,5875,9
2019-10-27,6798000,39.99,11.99,29.98,229553,223533,6020,9
2019-11-01,6860000,11.99,39.99,333.53,231391,225335,6056,9
2019-11-09,6987000,39.99,11.99,29.98,236956,230826,6130,9
2019-11-12,7054000,11.99,39.99,333.53,238531,232383,6148,9
2019-11-26,7141000,39.99,11.99,29.98,243997,237772,6225,9
2019-12-03,7458000,11.99,39.99,333.53,254089,247733,6356,9
2019-12-12,7496000,39.99,11.99,29.98,258173,251760,6413,9
2019-12-14,7628000,11.99,39.99,333.53,258915,252488,6427,9
2019-12-19,7597000,39.99,11.99,29.98,260958,254509,6449,9
2020-01-02,8210000,11.99,39.99,333.53,281368,274664,6704,9
2020-01-23,8062000,39.99,11.99,29.98,301748,294766,6982,9
2020-01-26,8151000,11.99,39.99,333.53,303607,296596,7011,9
2020-03-23,8273000,39.99,11.99,29.98,329130,321612,7518,9
2020-04-06,8689000,11.99,39.99,333.53,338692,330946,7746,9
2020-05-18,8975000,39.99,11.99,29.98,356382,348268,8114,9
2020-06-01,9195000,11.99,39.99,333.53,363848,355538,8310,9
2020-06-25,9425000,39.99,11.99,29.98,371858,363336,8522,9
2020-07-09,9611000,11.99,39.99,333.53,379588,370890,8698,9
2020-08-24,9043000,39.99,11.99,29.98,393123,384051,9072,9
2020-09-07,10462000,11.99,39.99,333.53,399047,389775,9272,9
2020-10-29,10978000,39.99,11.99,29.98,413249,403595,9654,9
2020-11-02,11050000,11.99,39.99,333.53,414621,404916,9705,9
2020-11-25,11256000,39.99,11.99,29.98,421301,411398,9903,9
2020-12-02,11759000,11.99,39.99,333.53,433684,423587,10097,9
2020-12-09,11852000,39.99,11.99,29.98,436711,426529,10182,9
2020-12-14,12020000,11.99,39.99,333.53,439258,428996,10262,9
2020-12-22,12067000,39.99,11.99,29.98,442949,432577,10372,9
2021-01-05,12371000,11.99,39.99,333.53,451045,440440,10605,9
2021-02-11,12538000,39.99,7.99,19.98,462734,451740,10994,9
2021-02-15,12538000,7.99,39.99,500.5,464626,453560,11066,9
2021-03-22,12515000,39.99,7.99,19.98,475492,464108,11384,9
2021-04-05,13009000,7.99,39.99,500.5,482454,470863,11591,9
2021-05-18,12878000,39.99,7.99,19.98,495604,483617,11987,9
2021-05-31,13498000,7.99,39.99,500.5,502087,489864,12223,9
2021-06-24,13258000,39.99,7.99,19.98,509705,497224,12481,9
2021-07-10,13838000,7.99,39.99,500.5,516842,504102,12740,9
2021-08-23,13752000,39.99,7.99,19.98,529783,516624,13159,9
2021-09-06,14215000,7.99,39.99,500.5,536308,522931,13377,9
2021-10-28,13976000,39.99,7.99,19.98,549167,535363,13804,9
2021-11-01,14413000,7.99,39.99,500.5,550456,536606,13850,9
2021-11-24,14149000,39.99,7.99,19.98,556402,542260,14142,9
2021-12-01,14625000,7.99,39.99,500.5,567488,551977,15511,9
2021-12-08,14645000,39.99,7.99,19.98,570640,554396,16244,9
2021-12-13,14768000,7.99,39.99,500.5,572453,555885,16568,9
2021-12-21,14925000,39.99,8.0,20.01,575374,558510,16864,9
2021-12-22,14967000,8.0,7.99,99.88,575800,558907,16893,9
2022-01-05,15461000,7.99,39.99,500.5,585489,568228,17261,9
2022-01-27,15393000,39.99,7.99,19.98,595328,577767,17561,9
2022-02-03,15478000,7.99,39.99,500.5,598340,580677,17663,9
2022-02-26,15475000,39.99,7.99,19.98,605124,587213,17911,9
