date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2017-02-27,4000,0.88,0.99,112.5,80,66,14,8
2017-04-24,12000,0.99,0.77,77.78,177,144,33,8
2017-05-08,23000,0.77,0.99,128.57,221,183,38,8
2017-06-22,53000,0.99,0.49,49.49,272,223,49,8
2017-07-05,76000,0.49,0.99,202.04,323,265,58,8
2017-07-06,77000,0.99,0.49,49.49,331,271,60,8
2017-07-20,98000,0.49,0.99,202.04,402,335,67,8
2017-08-28,169000,0.99,0.49,49.49,492,406,86,8
2017-09-04,182000,0.49,0.99,202.04,512,421,91,8
2017-09-15,190000,0.99,0.49,49.49,531,438,93,8
2017-09-29,202000,0.49,0.99,202.04,566,468,98,8
2017-10-26,207000,0.99,0.49,49.49,598,494,104,8
2017-11-01,207000,0.49,0.99,202.04,605,498,107,8
2017-11-27,208000,0.99,0.49,49.49,668,558,110,8
2017-11-28,208000,0.49,0.99,202.04,671,561,110,8
2017-12-21,214000,0.99,0.49,49.49,693,579,114,8
2018-01-04,215000,0.49,0.99,202.04,715,593,122,8
2018-01-10,206000,0.99,0.49,49.49,728,601,127,8
2018-01-24,213000,0.49,0.99,202.04,755,619,136,8
2018-02-15,215000,0.99,0.49,49.49,774,636,138,8
2018-02-19,215000,0.49,0.99,202.04,776,637,139,8
2018-03-24,220000,0.99,0.49,49.49,789,648,141,8
2018-04-07,221000,0.49,0.99,202.04,809,665,144,8
2018-06-02,233000,0.99,0.59,59.6,828,682,146,8
2018-06-16,242000,0.59,0.99,167.8,848,698,150,8
2018-06-21,249000,0.99,0.49,49.49,850,699,151,8
2018-07-05,267000,0.49,0.99,202.04,865,709,156,8
2018-10-29,308000,0.99,0.49,49.49,891,729,162,8
2018-11-01,309000,0.49,0.99,202.04,895,733,162,8
2018-12-31,315000,0.99,0.49,49.49,918,753,165,8
2019-01-03,315000,0.49,0.99,202.04,918,753,165,8
2019-02-04,320000,0.99,0.49,49.49,927,760,167,8
2019-02-11,320000,0.49,0.99,202.04,930,762,168,8
2019-03-05,324000,0.99,0.49,49.49,932,763,169,8
2019-03-19,325000,0.49,0.99,202.04,938,769,169,8
2019-06-25,270000,0.99,0.49,49.49,964,789,175,8
2019-07-09,278000,0.49,0.99,202.04,983,808,175,8
2019-10-15,288000,0.99,0.49,49.49,1004,825,179,8
2019-11-01,289000,0.49,0.99,202.04,1009,830,179,8
2019-12-26,297000,0.99,0.49,49.49,1018,838,180,8
2020-01-02,297000,0.49,0.99,202.04,1020,840,180,8
2020-01-23,89000,0.99,0.49,49.49,1023,842,181,8
2020-01-27,267000,0.49,0.99,202.04,1023,842,181,8
2020-02-08,264000,0.99,0.49,49.49,1024,843,181,8
2020-02-22,267000,0.49,0.99,202.04,1030,849,181,8
2020-06-25,272000,0.99,0.49,49.49,1053,869,184,8
2020-07-09,279000,0.49,0.99,202.04,1060,874,186,8
2020-10-29,286000,0.99,0.49,49.49,1086,892,194,8
2020-11-02,287000,0.49,0.99,202.04,1086,892,194,8
2020-11-25,289000,0.99,0.49,49.49,1092,895,197,8
2020-12-01,290000,0.49,0.99,202.04,1094,897,197,8
2020-12-22,290000,0.99,0.49,49.49,1098,898,200,8
2021-01-05,297000,0.49,0.99,202.04,1110,908,202,8
2021-02-12,292000,0.99,0.49,49.49,1116,913,203,8
2021-02-14,292000,0.49,0.99,202.04,1117,914,203,8
2021-06-24,287000,0.99,0.74,74.75,1138,928,210,8
2021-07-08,166000,0.74,0.99,133.78,1144,932,212,8
2021-07-14,289000,0.99,1.99,201.01,1145,933,212,8
2021-11-24,269000,1.99,0.99,49.75,1165,947,218,8
2021-12-01,274000,0.99,1.99,201.01,1165,947,218,8
2021-12-22,271000,1.99,0.99,49.75,1166,947,219,8
2022-01-05,273000,0.99,1.99,201.01,1170,950,220,8
2022-01-27,274000,1.99,0.99,49.75,1172,950,222,8
2022-02-02,274000,0.99,1.99,201.01,1174,950,224,8
2022-02-04,273000,1.99,0.99,49.75,1174,950,224,8
2022-02-28,273000,0.99,1.99,201.01,1176,952,224,8
2022-04-27,300000,1.99,0.99,49.75,1184,957,227,8
2022-05-11,301000,0.99,1.99,201.01,1190,963,227,8
2022-06-08,273000,1.99,0.99,49.75,1193,964,229,8
2022-06-22,363000,0.99,1.99,201.01,1197,966,231,8
2022-06-23,318000,1.99,0.99,49.75,1197,966,231,8
2022-07-07,363000,0.99,1.99,201.01,1200,969,231,8
2022-08-11,274000,1.99,0.99,49.75,1206,974,232,8
2022-08-25,304000,0.99,1.99,201.01,1212,980,232,8
2022-09-22,269000,1.99,0.99,49.75,1218,981,237,8
2022-10-05,164000,0.99,1.99,201.01,1222,985,237,8
