date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-06-11,13000,24.99,22.49,90.0,263,261,2,8
2015-06-17,16000,22.49,16.74,74.43,268,265,3,8
2015-06-19,16000,16.74,22.49,134.35,270,267,3,8
2015-06-22,17000,22.49,24.99,111.12,281,278,3,8
2015-06-30,20000,24.99,22.49,90.0,289,286,3,8
2015-07-07,21000,22.49,24.99,111.12,351,347,4,8
2015-07-30,23000,24.99,16.74,66.99,395,388,7,8
2015-08-03,26000,16.74,24.99,149.28,400,393,7,8
2015-11-25,31000,24.99,12.49,49.98,482,474,8,8
2015-12-01,31000,12.49,24.99,200.08,489,481,8,8
2015-12-22,37000,24.99,12.49,49.98,509,501,8,9
2016-01-04,41000,12.49,24.99,200.08,558,549,9,9
2016-02-05,46000,24.99,12.49,49.98,605,596,9,9
2016-02-12,46000,12.49,24.99,200.08,610,601,9,9
2016-06-23,122000,24.99,12.49,49.98,732,712,20,9
2016-07-04,122000,12.49,24.99,200.08,746,726,20,9
2016-11-23,188000,24.99,12.49,49.98,829,804,25,9
2016-11-29,198000,12.49,24.99,200.08,934,909,25,9
2016-12-22,216000,24.99,12.49,49.98,989,960,29,9
2017-01-02,223000,12.49,24.99,200.08,1014,982,32,9
2017-04-07,226000,24.99,12.49,49.98,1091,1050,41,9
2017-04-09,225000,12.49,24.99,200.08,1093,1052,41,9
2017-06-22,225000,24.99,12.49,49.98,1138,1090,48,9
2017-07-05,232000,12.49,24.99,200.08,1156,1107,49,9
2017-08-02,233000,24.99,8.49,33.97,1168,1119,49,9
2017-08-04,237000,8.49,24.99,294.35,1180,1129,51,9
2017-11-22,247000,24.99,12.49,49.98,1252,1190,62,9
2017-11-28,242000,12.49,24.99,200.08,1293,1229,64,9
2017-12-21,249000,24.99,12.49,49.98,1311,1246,65,9
2018-01-04,254000,12.49,24.99,200.08,1319,1253,66,8
2018-02-16,238000,24.99,12.49,49.98,1342,1272,70,8
2018-02-19,238000,12.49,24.99,200.08,1344,1274,70,8
2018-06-21,208000,24.99,12.49,49.98,1386,1312,74,8
2018-07-05,198000,12.49,24.99,200.08,1401,1325,76,8
2018-11-05,199000,24.99,6.24,24.97,1424,1345,79,8
2018-11-07,203000,6.24,24.99,400.48,1434,1354,80,8
2018-11-21,200000,24.99,12.49,49.98,1445,1364,81,8
2018-11-27,202000,12.49,24.99,200.08,1501,1420,81,8
2018-12-20,202000,24.99,12.49,49.98,1510,1429,81,8
2019-01-03,202000,12.49,24.99,200.08,1520,1439,81,8
2019-02-04,203000,24.99,12.49,49.98,1538,1456,82,8
2019-02-11,202000,12.49,24.99,200.08,1540,1458,82,8
2019-06-19,219000,24.99,5.0,20.01,1570,1487,83,8
2019-06-21,222000,5.0,24.99,499.8,1591,1506,85,8
2019-06-25,214000,24.99,4.99,19.97,1601,1516,85,8
2019-07-09,225000,4.99,24.99,500.8,1741,1651,90,8
2019-11-09,226000,24.99,12.49,49.98,1781,1689,92,8
2019-11-12,227000,12.49,24.99,200.08,1786,1694,92,8
2019-11-26,228000,24.99,12.49,49.98,1803,1710,93,8
2019-12-03,228000,12.49,24.99,200.08,1807,1714,93,8
2019-12-19,229000,24.99,12.49,49.98,1821,1728,93,8
2020-01-02,231000,12.49,24.99,200.08,1835,1742,93,8
2020-01-23,211000,24.99,12.49,49.98,1850,1757,93,8
2020-01-27,208000,12.49,24.99,200.08,1852,1759,93,8
2020-03-05,206000,24.99,12.49,49.98,1872,1777,95,8
2020-03-07,206000,12.49,24.99,200.08,1873,1778,95,8
2020-06-25,211000,24.99,12.49,49.98,1941,1844,97,9
2020-07-09,213000,12.49,24.99,200.08,1949,1852,97,9
2020-10-29,216000,24.99,12.49,49.98,1988,1889,99,9
2020-11-02,216000,12.49,24.99,200.08,1990,1891,99,9
2020-11-25,218000,24.99,12.49,49.98,2003,1904,99,9
2020-12-02,218000,12.49,24.99,200.08,2005,1906,99,9
2020-12-22,219000,24.99,12.49,49.98,2013,1913,100,9
2021-01-05,222000,12.49,24.99,200.08,2019,1919,100,9
2021-02-12,223000,24.99,12.49,49.98,2032,1932,100,9
2021-02-15,223000,12.49,24.99,200.08,2035,1935,100,9
2021-06-24,220000,24.99,12.49,49.98,2078,1974,104,8
2021-07-08,221000,12.49,24.99,200.08,2089,1984,105,8
2021-10-14,222000,24.99,12.49,49.98,2114,2006,108,8
2021-10-18,223000,12.49,24.99,200.08,2115,2007,108,8
2021-10-28,223000,24.99,12.49,49.98,2120,2010,110,8
2021-11-01,223000,12.49,24.99,200.08,2123,2012,111,8
2021-11-24,225000,24.99,12.49,49.98,2133,2021,112,8
2021-12-01,225000,12.49,24.99,200.08,2139,2027,112,8
2021-12-04,226000,24.99,12.49,49.98,2140,2027,113,8
2021-12-06,227000,12.49,24.99,200.08,2142,2029,113,8
2021-12-22,225000,24.99,12.49,49.98,2143,2030,113,8
2022-01-05,226000,12.49,24.99,200.08,2149,2035,114,8
2022-01-26,226000,24.99,12.49,49.98,2160,2046,114,8
2022-02-02,227000,12.49,24.99,200.08,2162,2048,114,8
2022-02-24,227000,24.99,17.49,69.99,2167,2053,114,8
2022-03-01,227000,17.49,24.99,142.88,2167,2053,114,8
2022-03-29,227000,24.99,12.49,49.98,2173,2059,114,8
2022-04-05,227000,12.49,24.99,200.08,2173,2059,114,8
2022-05-03,228000,24.99,22.49,90.0,2179,2064,115,8
2022-05-10,228000,22.49,24.99,111.12,2182,2067,115,8
2022-06-22,227000,24.99,12.49,49.98,2197,2081,116,8
2022-07-07,227000,12.49,24.99,200.08,2201,2085,116,8
2022-09-13,227000,24.99,12.49,49.98,2225,2108,117,8
2022-09-19,229000,12.49,24.99,200.08,2231,2114,117,8
