date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,678000,0.0,9.99,,2200,2136,64,9
2015-06-11,700000,9.99,3.99,39.94,2251,2182,69,9
2015-06-22,697000,3.99,9.99,250.38,2274,2203,71,9
2015-11-25,699000,9.99,2.99,29.93,2415,2334,81,9
2015-12-01,703000,2.99,9.99,334.11,2427,2345,82,9
2015-12-22,707000,9.99,2.49,24.92,2458,2373,85,9
2016-01-04,711000,2.49,9.99,401.2,2502,2417,85,9
2016-02-05,734000,9.99,3.99,39.94,2547,2460,87,9
2016-02-12,716000,3.99,9.99,250.38,2557,2469,88,9
2016-06-23,701000,9.99,2.99,29.93,2678,2581,97,9
2016-07-04,706000,2.99,9.99,334.11,2710,2609,101,9
2016-07-22,709000,9.99,2.49,24.92,2742,2638,104,9
2016-07-24,709000,2.49,9.99,401.2,2745,2640,105,9
2016-07-29,719000,9.99,3.99,39.94,2756,2651,105,9
2016-08-04,711000,3.99,9.99,250.38,2767,2661,106,9
2016-10-04,749000,9.99,3.99,39.94,2831,2721,110,9
2016-10-07,770000,3.99,9.99,250.38,2838,2727,111,9
2016-11-23,751000,9.99,3.99,39.94,2886,2768,118,9
2016-11-29,742000,3.99,9.99,250.38,2990,2870,120,9
2016-12-22,761000,9.99,2.99,29.93,3022,2897,125,9
2017-01-02,760000,2.99,9.99,334.11,3055,2928,127,9
2017-06-22,769000,9.99,2.49,24.92,3239,3099,140,9
2017-07-05,795000,2.49,9.99,401.2,3394,3250,144,9
2017-09-11,810000,9.99,2.99,29.93,3576,3420,156,9
2017-09-18,826000,2.99,9.99,334.11,3672,3511,161,9
2017-11-22,855000,9.99,2.99,29.93,3861,3692,169,9
2017-11-27,846000,2.99,9.99,334.11,4020,3851,169,9
2017-12-22,869000,9.99,2.49,24.92,4106,3935,171,9
2018-01-04,871000,2.49,9.99,401.2,4228,4056,172,9
2018-02-15,844000,9.99,2.99,29.93,4371,4187,184,9
2018-02-19,848000,2.99,9.99,334.11,4390,4206,184,9
2018-05-28,780000,9.99,3.99,39.94,4583,4390,193,9
2018-06-04,791000,3.99,9.99,250.38,4641,4442,199,9
2018-06-20,787000,9.99,2.99,29.93,4695,4492,203,9
2018-07-05,791000,2.99,9.99,334.11,4772,4564,208,9
2018-10-01,775000,9.99,3.99,39.94,4925,4704,221,9
2018-10-08,777000,3.99,9.99,250.38,4947,4724,223,9
2018-11-06,769000,9.99,3.99,39.94,4994,4771,223,9
2018-11-14,758000,3.99,9.99,250.38,5018,4793,225,9
2018-11-21,756000,9.99,2.99,29.93,5027,4801,226,9
2018-11-27,707000,2.99,9.99,334.11,5287,5059,228,9
2018-12-20,695000,9.99,2.49,24.92,5346,5113,233,9
2019-01-03,697000,2.49,9.99,401.2,5397,5162,235,9
2019-02-04,691000,9.99,2.99,29.93,5453,5214,239,9
2019-02-11,693000,2.99,9.99,334.11,5475,5235,240,9
2019-06-25,833000,9.99,2.99,29.93,5651,5401,250,9
2019-07-09,815000,2.99,9.99,334.11,5825,5573,252,9
2019-10-14,911000,9.99,2.49,24.92,5944,5681,263,9
2019-10-21,918000,2.49,9.99,401.2,6035,5764,271,9
2019-11-10,900000,9.99,3.99,39.94,6125,5851,274,9
2019-11-11,904000,3.99,9.99,250.38,6125,5851,274,9
2019-11-26,897000,9.99,2.99,29.93,6189,5911,278,9
