date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2016-07-25,4000,0.0,17.99,,0,0,0,0
2016-08-01,8000,17.99,19.99,111.12,145,140,5,8
2017-06-22,14000,19.99,16.99,84.99,446,429,17,8
2017-07-05,16000,16.99,19.99,117.66,455,438,17,8
2017-11-22,15000,19.99,15.99,79.99,497,478,19,8
2017-11-28,16000,15.99,19.99,125.02,520,500,20,9
2017-12-21,19000,19.99,15.99,79.99,530,510,20,9
2018-01-04,18000,15.99,19.99,125.02,551,530,21,9
2018-03-13,29000,19.99,24.99,125.01,586,564,22,9
2018-06-21,67000,24.99,19.99,79.99,1439,1334,105,8
2018-07-05,72000,19.99,24.99,125.01,1513,1404,109,8
2018-12-20,107000,24.99,18.74,74.99,1872,1747,125,8
2019-01-03,120000,18.74,24.99,133.35,1914,1787,127,8
2019-01-25,130000,24.99,14.99,59.98,1964,1832,132,8
2019-01-27,143000,14.99,24.99,166.71,1989,1847,142,8
2019-02-04,143000,24.99,18.74,74.99,2067,1919,148,8
2019-02-11,145000,18.74,24.99,133.35,2098,1948,150,8
2019-06-25,167000,24.99,16.74,66.99,2272,2109,163,8
2019-07-09,172000,16.74,24.99,149.28,2377,2207,170,8
2019-10-28,178000,24.99,16.74,66.99,2474,2291,183,8
2019-11-01,183000,16.74,24.99,149.28,2478,2295,183,8
2019-11-10,186000,24.99,14.99,59.98,2494,2309,185,8
2019-11-12,189000,14.99,24.99,166.71,2503,2317,186,8
2019-11-26,186000,24.99,16.74,66.99,2521,2333,188,8
2019-12-03,194000,16.74,24.99,149.28,2544,2356,188,8
2019-12-19,193000,24.99,16.74,66.99,2567,2379,188,8
2020-01-01,210000,16.74,24.99,149.28,2594,2404,190,8
2020-01-23,190000,24.99,12.49,49.98,2631,2436,195,8
2020-01-27,204000,12.49,24.99,200.08,2641,2444,197,8
2020-03-20,207000,24.99,12.99,51.98,2753,2549,204,8
2020-04-06,222000,12.99,24.99,192.38,2794,2584,210,8
2020-06-24,229000,24.99,12.49,49.98,2920,2699,221,8
2020-07-08,242000,12.49,24.99,200.08,2956,2731,225,8
2020-10-29,252000,24.99,12.49,49.98,3109,2872,237,8
2020-11-02,260000,12.49,24.99,200.08,3120,2882,238,8
2020-11-25,254000,24.99,12.49,49.98,3178,2935,243,8
2020-12-01,254000,12.49,24.99,200.08,3200,2956,244,8
2020-12-22,257000,24.99,12.49,49.98,3241,2994,247,8
2021-01-05,262000,12.49,24.99,200.08,3289,3041,248,8
2021-02-11,269000,24.99,12.49,49.98,3357,3107,250,8
2021-02-17,173000,12.49,24.99,200.08,3367,3116,251,8
2021-06-24,269000,24.99,11.24,44.98,3522,3261,261,8
2021-07-08,279000,11.24,24.99,222.33,3550,3288,262,8
2021-10-28,295000,24.99,9.99,39.98,3701,3426,275,8
2021-11-01,300000,9.99,24.99,250.15,3709,3433,276,8
2021-11-24,298000,24.99,11.24,44.98,3748,3467,281,8
2021-12-01,302000,11.24,24.99,222.33,3771,3487,284,8
2021-12-21,303000,24.99,12.49,49.98,3796,3509,287,8
2022-01-05,306000,12.49,24.99,200.08,3819,3530,289,8
2022-06-23,325000,24.99,9.99,39.98,3984,3680,304,8
2022-07-07,329000,9.99,24.99,250.15,3998,3694,304,8
