date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,22000,0.0,14.99,,291,278,13,8
2015-06-11,55000,14.99,7.49,49.97,397,373,24,8
2015-06-13,63000,7.49,3.74,49.93,401,377,24,8
2015-06-15,66000,3.74,7.49,200.27,427,399,28,8
2015-06-22,65000,7.49,14.99,200.13,501,467,34,8
2015-11-25,76000,14.99,3.74,24.95,724,672,52,8
2015-12-01,82000,3.74,14.99,400.8,747,692,55,8
2015-12-07,93000,14.99,3.74,24.95,772,714,58,8
2015-12-14,97000,3.74,14.99,400.8,848,785,63,8
2015-12-22,106000,14.99,3.74,24.95,900,832,68,8
2016-01-04,126000,3.74,14.99,400.8,1007,931,76,8
2016-02-05,138000,14.99,3.74,24.95,1099,1010,89,8
2016-02-12,135000,3.74,14.99,400.8,1113,1024,89,8
2016-02-22,139000,14.99,3.74,24.95,1141,1049,92,8
2016-02-29,141000,3.74,14.99,400.8,1185,1088,97,8
2016-06-23,141000,14.99,3.74,24.95,1356,1239,117,8
2016-07-04,143000,3.74,14.99,400.8,1391,1270,121,8
2016-10-28,157000,14.99,3.74,24.95,1508,1378,130,8
2016-11-01,159000,3.74,14.99,400.8,1517,1385,132,8
2016-11-23,158000,14.99,3.74,24.95,1541,1407,134,8
2016-11-29,154000,3.74,14.99,400.8,1576,1440,136,8
2016-12-22,163000,14.99,3.74,24.95,1602,1464,138,8
2017-01-02,161000,3.74,14.99,400.8,1623,1484,139,8
2017-06-22,172000,14.99,3.74,24.95,1757,1601,156,8
2017-07-05,170000,3.74,14.99,400.8,1789,1630,159,8
2017-09-18,184000,14.99,3.74,24.95,1859,1696,163,8
2017-09-25,187000,3.74,14.99,400.8,1874,1711,163,8
2017-10-26,191000,14.99,3.74,24.95,1920,1748,172,8
2017-11-01,200000,3.74,14.99,400.8,1930,1755,175,8
2017-11-22,203000,14.99,3.74,24.95,1947,1771,176,8
2017-11-28,198000,3.74,14.99,400.8,1974,1797,177,8
2017-12-22,200000,14.99,3.74,24.95,1988,1809,179,8
2018-01-04,208000,3.74,14.99,400.8,2005,1824,181,8
2018-02-15,199000,14.99,3.74,24.95,2049,1865,184,8
2018-02-19,200000,3.74,14.99,400.8,2052,1868,184,8
2018-06-11,181000,14.99,3.74,24.95,2124,1930,194,8
2018-06-18,185000,3.74,14.99,400.8,2138,1943,195,8
2018-06-20,183000,14.99,3.74,24.95,2143,1948,195,8
2018-07-05,184000,3.74,14.99,400.8,2169,1974,195,8
2018-07-31,186000,14.99,5.99,39.96,2194,1994,200,8
2018-08-05,187000,5.99,14.99,250.25,2199,1998,201,8
2018-10-29,190000,14.99,3.74,24.95,2242,2033,209,8
2018-11-01,192000,3.74,14.99,400.8,2244,2034,210,8
2018-11-21,192000,14.99,3.74,24.95,2252,2041,211,8
2018-11-27,194000,3.74,14.99,400.8,2274,2062,212,8
2018-12-20,194000,14.99,3.74,24.95,2284,2071,213,8
2019-01-03,198000,3.74,14.99,400.8,2304,2090,214,8
2019-02-04,198000,14.99,3.74,24.95,2324,2107,217,8
2019-02-11,200000,3.74,14.99,400.8,2330,2111,219,8
2019-06-25,212000,14.99,3.74,24.95,2390,2163,227,8
2019-07-09,215000,3.74,14.99,400.8,2450,2223,227,8
2019-10-27,221000,14.99,3.74,24.95,2491,2255,236,8
2019-11-01,223000,3.74,14.99,400.8,2494,2258,236,8
2019-11-26,223000,14.99,3.74,24.95,2508,2271,237,8
2019-12-03,225000,3.74,14.99,400.8,2518,2281,237,8
2019-12-19,219000,14.99,3.74,24.95,2536,2298,238,8
2020-01-02,220000,3.74,14.99,400.8,2558,2318,240,8
2020-01-23,202000,14.99,3.74,24.95,2574,2334,240,8
2020-01-27,199000,3.74,14.99,400.8,2575,2335,240,8
2020-06-25,204000,14.99,3.74,24.95,2685,2435,250,8
2020-07-09,211000,3.74,14.99,400.8,2716,2460,256,8
2020-10-29,93000,14.99,3.74,24.95,2785,2520,265,8
2020-11-02,230000,3.74,14.99,400.8,2791,2525,266,8
2020-11-25,227000,14.99,3.74,24.95,2810,2543,267,8
2020-12-01,228000,3.74,14.99,400.8,2821,2552,269,8
2020-12-22,232000,14.99,3.74,24.95,2843,2573,270,8
2021-01-05,238000,3.74,14.99,400.8,2876,2603,273,8
2021-02-12,243000,14.99,3.74,24.95,2913,2634,279,8
2021-02-15,243000,3.74,14.99,400.8,2916,2637,279,8
2021-06-24,258000,14.99,3.74,24.95,2999,2710,289,8
2021-07-08,269000,3.74,14.99,400.8,3015,2723,292,8
2021-10-28,283000,14.99,3.74,24.95,3072,2772,300,8
2021-11-01,287000,3.74,14.99,400.8,3076,2775,301,8
2021-11-24,288000,14.99,3.74,24.95,3092,2788,304,8
2021-11-30,291000,3.74,14.99,400.8,3101,2797,304,8
2021-12-22,294000,14.99,3.74,24.95,3117,2811,306,8
2022-01-05,296000,3.74,14.99,400.8,3134,2827,307,8
2022-01-26,298000,14.99,3.74,24.95,3151,2843,308,8
2022-02-03,306000,3.74,14.99,400.8,3160,2850,310,8
2022-06-23,323000,14.99,3.74,24.95,3206,2888,318,8
2022-07-07,326000,3.74,14.99,400.8,3222,2903,319,8
2022-09-07,239000,14.99,3.74,24.95,3263,2938,325,8
2022-09-14,339000,3.74,14.99,400.8,3271,2945,326,8
