date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2017-05-31,5000,0.0,8.39,,0,0,0,0
2017-06-06,6000,8.39,11.99,142.91,129,110,19,8
2017-10-14,16000,11.99,8.39,69.97,292,253,39,8
2017-10-17,17000,8.39,11.99,142.91,295,255,40,8
2017-10-26,15000,11.99,8.39,69.97,303,262,41,8
2017-11-01,16000,8.39,11.99,142.91,309,266,43,8
2017-11-22,15000,11.99,7.19,59.97,313,269,44,8
2017-11-28,15000,7.19,11.99,166.76,329,285,44,8
2017-12-21,17000,11.99,5.99,49.96,342,297,45,8
2018-01-04,18000,5.99,11.99,200.17,360,314,46,8
2018-02-15,19000,11.99,5.99,49.96,379,331,48,8
2018-02-19,19000,5.99,11.99,200.17,382,334,48,8
2018-06-21,21000,11.99,5.99,49.96,437,385,52,8
2018-07-05,21000,5.99,11.99,200.17,452,399,53,8
2018-07-27,22000,11.99,4.07,33.94,463,409,54,8
2018-08-06,24000,4.07,11.99,294.59,481,426,55,8
2018-10-16,26000,11.99,5.99,49.96,504,444,60,8
2018-10-28,26000,5.99,11.99,200.17,510,448,62,8
2018-10-29,26000,11.99,5.99,49.96,511,448,63,8
2018-11-01,26000,5.99,11.99,200.17,512,448,64,8
2018-11-21,26000,11.99,2.99,24.94,517,453,64,8
2018-11-27,27000,2.99,11.99,401.0,532,468,64,8
2018-12-20,22000,11.99,5.99,49.96,540,475,65,8
2019-01-03,23000,5.99,11.99,200.17,547,480,67,8
2019-02-04,25000,11.99,5.99,49.96,556,485,71,8
2019-02-11,26000,5.99,11.99,200.17,557,486,71,8
2019-04-17,30000,11.99,5.99,49.96,572,499,73,8
2019-04-22,26000,5.99,11.99,200.17,575,502,73,8
2019-06-05,47000,11.99,4.79,39.95,582,508,74,8
2019-06-09,48000,4.79,11.99,250.31,583,509,74,8
2019-06-25,48000,11.99,5.99,49.96,588,513,75,8
2019-07-09,51000,5.99,11.99,200.17,617,539,78,8
2019-07-22,51000,11.99,5.99,49.96,621,542,79,8
2019-08-05,51000,5.99,11.99,200.17,624,545,79,8
2019-10-28,51000,11.99,2.99,24.94,640,559,81,8
2019-10-31,52000,2.99,11.99,401.0,642,561,81,8
2019-11-26,46000,11.99,2.99,24.94,667,584,83,8
2019-12-03,47000,2.99,11.99,401.0,677,593,84,8
2019-12-19,47000,11.99,2.99,24.94,686,599,87,8
2020-01-02,48000,2.99,11.99,401.0,693,605,88,8
2020-01-23,44000,11.99,2.99,24.94,705,615,90,8
2020-01-26,45000,2.99,11.99,401.0,706,616,90,8
2020-06-11,46000,11.99,2.99,24.94,774,681,93,8
2020-06-13,47000,2.99,11.99,401.0,777,683,94,8
2020-06-25,46000,11.99,2.99,24.94,791,695,96,8
2020-07-09,48000,2.99,11.99,401.0,811,711,100,8
2020-07-27,24000,11.99,2.99,24.94,823,721,102,8
2020-08-03,49000,2.99,11.99,401.0,833,730,103,8
2020-12-22,52000,11.99,2.99,24.94,883,775,108,8
2021-01-05,52000,2.99,11.99,401.0,895,786,109,8
2021-02-12,30000,11.99,2.99,24.94,913,802,111,8
2021-02-14,30000,2.99,11.99,401.0,917,805,112,8
2021-03-10,54000,11.99,8.99,74.98,929,812,117,8
2021-03-17,88000,8.99,11.99,133.37,961,834,127,8
2021-06-24,92000,11.99,7.79,64.97,1023,882,141,8
2021-07-08,93000,7.79,11.99,153.92,1032,888,144,8
2021-10-28,95000,11.99,7.79,64.97,1074,921,153,8
2021-11-01,95000,7.79,11.99,153.92,1074,921,153,8
2021-11-24,95000,11.99,7.79,64.97,1079,926,153,8
2021-12-01,95000,7.79,11.99,153.92,1082,928,154,8
2021-12-22,96000,11.99,7.79,64.97,1089,934,155,8
2022-01-05,96000,7.79,11.99,153.92,1094,939,155,8
2022-01-27,97000,11.99,7.19,59.97,1107,950,157,8
2022-02-02,98000,7.19,11.99,166.76,1113,956,157,8
2022-02-14,98000,11.99,7.19,59.97,1118,959,159,8
2022-02-21,98000,7.19,11.99,166.76,1121,962,159,8
2022-03-31,99000,11.99,3.59,29.94,1145,986,159,8
2022-04-14,101000,3.59,11.99,333.98,1156,996,160,8
2022-05-13,101000,11.99,3.59,29.94,1178,1015,163,8
2022-05-27,104000,3.59,11.99,333.98,1192,1024,168,8
2022-06-23,103000,11.99,2.99,24.94,1204,1035,169,8
2022-07-06,105000,2.99,3.59,120.07,1214,1043,171,8
2022-07-21,105000,3.59,11.99,333.98,1223,1050,173,8
2022-08-18,105000,11.99,3.59,29.94,1234,1061,173,8
2022-09-01,107000,3.59,11.99,333.98,1245,1070,175,8
2022-10-04,108000,11.99,4.79,39.95,1262,1086,176,8
2022-10-19,109000,4.79,11.99,250.31,1271,1095,176,8
