date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2017-10-03,,0.0,4.49,,0,0,0,0
2017-10-10,2000.0,4.49,4.99,111.14,60,52,8,8
2017-11-22,2000.0,4.99,3.99,79.96,79,71,8,8
2017-11-29,3000.0,3.99,4.99,125.06,80,72,8,8
2017-12-21,4000.0,4.99,2.99,59.92,84,76,8,8
2018-01-04,6000.0,2.99,4.99,166.89,118,103,15,8
2018-02-15,8000.0,4.99,2.99,59.92,157,137,20,8
2018-02-19,9000.0,2.99,4.99,166.89,174,151,23,8
2018-06-21,10000.0,4.99,2.99,59.92,226,198,28,8
2018-07-05,10000.0,2.99,4.99,166.89,236,205,31,8
2018-09-25,14000.0,4.99,1.99,39.88,248,214,34,8
2018-09-28,15000.0,1.99,4.99,250.75,280,243,37,8
2018-11-21,16000.0,4.99,1.99,39.88,311,271,40,8
2018-11-27,16000.0,1.99,4.99,250.75,331,288,43,8
2018-12-20,17000.0,4.99,1.99,39.88,337,294,43,8
2019-01-03,18000.0,1.99,4.99,250.75,342,299,43,8
2019-02-04,19000.0,4.99,1.99,39.88,358,314,44,8
2019-02-11,19000.0,1.99,4.99,250.75,360,316,44,8
2019-06-25,23000.0,4.99,1.99,39.88,377,332,45,8
2019-07-09,23000.0,1.99,4.99,250.75,396,350,46,8
2019-09-24,25000.0,4.99,2.99,59.92,404,358,46,8
2019-09-27,27000.0,2.99,4.99,166.89,416,365,51,8
2019-10-28,27000.0,4.99,1.99,39.88,426,375,51,8
2019-11-01,27000.0,1.99,4.99,250.75,428,377,51,8
2019-11-26,28000.0,4.99,2.99,59.92,441,390,51,8
2019-12-03,28000.0,2.99,4.99,166.89,445,394,51,8
2019-12-19,27000.0,4.99,2.99,59.92,446,395,51,8
2020-01-02,25000.0,2.99,4.99,166.89,451,400,51,8
2020-01-23,25000.0,4.99,2.99,59.92,458,407,51,8
2020-01-27,25000.0,2.99,4.99,166.89,461,409,52,8
2020-02-04,25000.0,4.99,7.99,160.12,461,409,52,8
2020-03-26,34000.0,7.99,3.99,49.94,476,421,55,8
2020-03-31,39000.0,3.99,7.99,200.25,479,424,55,8
2020-05-11,22000.0,7.99,3.99,49.94,490,434,56,8
2020-05-19,21000.0,3.99,7.99,200.25,510,454,56,8
2020-06-25,21000.0,7.99,2.63,32.92,525,467,58,8
2020-07-09,30000.0,2.63,7.99,303.8,531,472,59,8
2020-10-11,32000.0,7.99,2.63,32.92,601,530,71,8
2020-10-18,28000.0,2.63,7.99,303.8,624,552,72,8
2020-10-29,5000.0,7.99,2.63,32.92,638,564,74,8
2020-11-02,51000.0,2.63,7.99,303.8,646,571,75,8
2020-11-25,51000.0,7.99,2.63,32.92,660,583,77,8
2020-12-01,52000.0,2.63,7.99,303.8,670,592,78,8
2020-12-22,53000.0,7.99,2.63,32.92,672,594,78,8
2021-01-05,5000.0,2.63,7.99,303.8,683,602,81,8
2021-02-12,54000.0,7.99,2.63,32.92,698,616,82,8
2021-02-14,54000.0,2.63,7.99,303.8,699,617,82,8
2021-05-11,64000.0,7.99,1.99,24.91,728,645,83,8
2021-05-18,64000.0,1.99,7.99,401.51,755,665,90,8
2021-06-24,64000.0,7.99,2.63,32.92,772,679,93,8
2021-07-08,65000.0,2.63,7.99,303.8,779,685,94,8
2021-09-27,66000.0,7.99,2.63,32.92,792,693,99,8
2021-10-04,66000.0,2.63,7.99,303.8,797,697,100,8
2021-10-28,8000.0,7.99,2.63,32.92,804,704,100,8
2021-11-01,66000.0,2.63,7.99,303.8,805,705,100,8
2021-11-24,67000.0,7.99,2.63,32.92,809,709,100,8
2021-12-01,67000.0,2.63,7.99,303.8,816,715,101,8
2021-12-21,67000.0,7.99,2.63,32.92,820,719,101,8
2022-01-05,68000.0,2.63,7.99,303.8,826,725,101,8
2022-01-27,68000.0,7.99,2.63,32.92,832,730,102,8
2022-02-03,68000.0,2.63,7.99,303.8,834,731,103,8
2022-04-24,72000.0,7.99,1.99,24.91,876,767,109,8
2022-04-29,74000.0,1.99,7.99,401.51,902,790,112,8
2022-06-02,77000.0,7.99,3.99,49.94,951,828,123,8
2022-06-07,78000.0,3.99,7.99,200.25,958,834,124,8
2022-06-23,78000.0,7.99,1.99,24.91,964,840,124,8
2022-07-06,14000.0,1.99,7.99,401.51,983,857,126,8
2022-07-18,79000.0,7.99,3.99,49.94,985,859,126,8
2022-07-25,80000.0,3.99,7.99,200.25,990,864,126,8
2022-08-25,14000.0,7.99,3.99,49.94,998,872,126,8
2022-08-30,81000.0,3.99,7.99,200.25,1001,875,126,8
2022-09-29,84000.0,7.99,3.99,49.94,1034,900,134,8
2022-10-04,84000.0,3.99,7.99,200.25,1039,905,134,8
