date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2019-11-11,35000,19.99,24.99,125.01,698,681,17,9
2019-12-13,34000,24.99,19.99,79.99,723,706,17,9
2020-01-02,37000,19.99,24.99,125.01,801,782,19,9
2020-03-20,34000,24.99,18.74,74.99,856,837,19,9
2020-03-22,36000,18.74,24.99,133.35,868,849,19,9
2020-06-24,37000,24.99,19.99,79.99,988,965,23,9
2020-07-08,39000,19.99,24.99,125.01,1018,994,24,9
2020-08-14,51000,24.99,19.99,79.99,1075,1050,25,9
2020-08-19,58000,19.99,24.99,125.01,1218,1178,40,9
2020-10-29,69000,24.99,19.99,79.99,1508,1444,64,9
2020-11-02,45000,19.99,24.99,125.01,1514,1450,64,9
2020-11-03,70000,24.99,19.99,79.99,1515,1451,64,9
2020-11-09,70000,19.99,24.99,125.01,1529,1463,66,9
2020-11-25,72000,24.99,19.99,79.99,1560,1491,69,9
2020-12-01,77000,19.99,24.99,125.01,1729,1658,71,9
2020-12-19,108000,24.99,18.74,74.99,1768,1696,72,9
2021-01-05,117000,18.74,24.99,133.35,1838,1762,76,9
2021-02-10,118000,24.99,18.74,74.99,1892,1808,84,9
2021-02-15,75000,18.74,24.99,133.35,1903,1818,85,9
2021-06-24,117000,24.99,14.99,59.98,1993,1903,90,9
2021-07-10,123000,14.99,24.99,166.71,2042,1948,94,9
2021-10-28,136000,24.99,14.99,59.98,2165,2063,102,9
2021-11-01,138000,14.99,24.99,166.71,2170,2068,102,9
2021-11-05,137000,24.99,14.99,59.98,2171,2069,102,9
2021-11-12,139000,14.99,24.99,166.71,2180,2077,103,9
2021-11-24,139000,24.99,14.99,59.98,2190,2086,104,9
2021-12-01,140000,14.99,24.99,166.71,2202,2098,104,9
2021-12-22,142000,24.99,12.49,49.98,2220,2114,106,9
2022-01-05,148000,12.49,24.99,200.08,2238,2131,107,9
2022-01-27,147000,24.99,17.49,69.99,2251,2142,109,9
2022-02-03,148000,17.49,24.99,142.88,2254,2145,109,9
2022-03-29,158000,24.99,12.49,49.98,2281,2169,112,9
2022-04-04,163000,12.49,24.99,200.08,2295,2181,114,9
2022-06-23,171000,24.99,12.49,49.98,2375,2254,121,8
2022-07-07,176000,12.49,24.99,200.08,2398,2273,125,8
2022-08-11,191000,24.99,9.99,39.98,2421,2296,125,8
2022-08-18,98000,9.99,24.99,250.15,2452,2322,130,8
2022-09-16,193000,24.99,9.99,39.98,2485,2353,132,8
2022-09-22,197000,9.99,24.99,250.15,2491,2359,132,8
2022-10-25,201000,24.99,11.24,44.98,2513,2380,133,8
2022-11-01,204000,11.24,24.99,222.33,2521,2387,134,8
