date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2016-08-03,,0.0,8.99,,0,0,0,0
2016-08-10,3000.0,8.99,9.99,111.12,81,74,7,8
2016-10-03,7000.0,9.99,6.69,66.97,161,143,18,8
2016-10-07,6000.0,6.69,9.99,149.33,164,146,18,8
2016-10-10,7000.0,9.99,6.69,66.97,168,148,20,8
2016-10-17,8000.0,6.69,9.99,149.33,177,156,21,8
2016-10-28,7000.0,9.99,5.99,59.96,184,162,22,8
2016-11-01,7000.0,5.99,9.99,166.78,188,166,22,8
2016-11-23,9000.0,9.99,5.49,54.95,198,175,23,8
2016-11-29,10000.0,5.49,9.99,181.97,205,182,23,8
2016-12-12,9000.0,9.99,4.99,49.95,211,188,23,8
2016-12-18,11000.0,4.99,9.99,200.2,217,192,25,8
2016-12-23,11000.0,9.99,3.39,33.93,221,196,25,8
2017-01-02,14000.0,3.39,9.99,294.69,235,205,30,8
2017-02-13,18000.0,9.99,2.99,29.93,255,219,36,8
2017-02-20,22000.0,2.99,9.99,334.11,279,242,37,8
2017-04-17,24000.0,9.99,3.39,33.93,309,267,42,8
2017-04-24,27000.0,3.39,9.99,294.69,317,274,43,8
2017-06-22,39000.0,9.99,1.99,19.92,348,298,50,8
2017-07-05,44000.0,1.99,9.99,502.01,372,316,56,8
2017-07-24,48000.0,9.99,1.49,14.91,394,334,60,8
2017-07-31,52000.0,1.49,9.99,670.47,431,368,63,8
2017-10-27,57000.0,9.99,4.99,49.95,509,431,78,8
2017-11-01,58000.0,4.99,9.99,200.2,514,436,78,8
2017-11-22,60000.0,9.99,3.99,39.94,528,448,80,8
2017-11-28,61000.0,3.99,9.99,250.38,540,459,81,8
2017-12-21,68000.0,9.99,2.89,28.93,555,472,83,8
2018-01-04,61000.0,2.89,9.99,345.67,564,478,86,8
2018-02-14,59000.0,9.99,7.49,74.97,592,503,89,8
2018-02-19,60000.0,7.49,9.99,133.38,594,504,90,8
2018-06-21,62000.0,9.99,2.49,24.92,634,535,99,8
2018-07-05,64000.0,2.49,9.99,401.2,644,542,102,8
2018-08-13,69000.0,9.99,1.49,14.91,671,566,105,8
2018-08-20,72000.0,1.49,9.99,670.47,704,592,112,8
2018-10-22,76000.0,9.99,1.49,14.91,753,628,125,8
2018-10-29,77000.0,1.49,0.99,66.44,760,633,127,8
2018-11-01,77000.0,0.99,9.99,1009.09,766,639,127,8
2018-11-21,79000.0,9.99,0.99,9.91,784,654,130,8
2018-11-27,81000.0,0.99,9.99,1009.09,805,673,132,8
2018-12-20,82000.0,9.99,0.99,9.91,815,683,132,8
2019-01-03,84000.0,0.99,9.99,1009.09,837,702,135,8
2019-01-14,85000.0,9.99,0.99,9.91,843,706,137,8
2019-01-21,88000.0,0.99,9.99,1009.09,873,731,142,8
2019-02-04,90000.0,9.99,0.99,9.91,893,747,146,8
2019-02-11,92000.0,0.99,9.99,1009.09,905,755,150,8
2019-03-18,96000.0,9.99,1.99,19.92,940,783,157,8
2019-04-11,96000.0,1.99,9.99,502.01,966,803,163,8
2019-06-25,112000.0,9.99,0.99,9.91,1025,857,168,8
2019-07-09,120000.0,0.99,9.99,1009.09,1083,909,174,8
2019-07-15,122000.0,9.99,0.99,9.91,1090,915,175,8
2019-07-22,126000.0,0.99,9.99,1009.09,1110,931,179,8
2019-09-09,133000.0,9.99,0.99,9.91,1150,967,183,8
2019-09-16,138000.0,0.99,9.99,1009.09,1166,981,185,8
2019-10-28,144000.0,9.99,0.99,9.91,1201,1011,190,8
2019-11-01,145000.0,0.99,9.99,1009.09,1205,1015,190,8
2019-11-04,146000.0,9.99,0.99,9.91,1208,1018,190,8
2019-11-10,148000.0,0.99,9.99,1009.09,1220,1030,190,8
2019-11-26,150000.0,9.99,0.99,9.91,1233,1040,193,8
2019-12-03,152000.0,0.99,9.99,1009.09,1246,1053,193,8
2019-12-19,154000.0,9.99,0.99,9.91,1258,1065,193,8
2020-01-02,157000.0,0.99,9.99,1009.09,1270,1076,194,8
2020-01-23,145000.0,9.99,0.99,9.91,1290,1092,198,8
2020-02-03,146000.0,0.99,9.99,1009.09,1316,1115,201,8
2020-03-15,150000.0,9.99,0.99,9.91,1357,1154,203,8
2020-03-23,152000.0,0.99,9.99,1009.09,1373,1166,207,8
2020-05-11,158000.0,9.99,0.99,9.91,1430,1213,217,8
2020-05-18,162000.0,0.99,9.99,1009.09,1457,1235,222,8
2020-06-25,165000.0,9.99,0.99,9.91,1507,1281,226,8
2020-07-09,167000.0,0.99,9.99,1009.09,1533,1305,228,8
2020-08-16,15000.0,9.99,0.99,9.91,1578,1344,234,8
2020-08-24,173000.0,0.99,9.99,1009.09,1600,1363,237,8
2020-10-29,175000.0,9.99,0.99,9.91,1655,1411,244,8
2020-11-02,175000.0,0.99,9.99,1009.09,1672,1427,245,8
2020-11-09,177000.0,9.99,0.99,9.91,1687,1436,251,8
2020-11-16,177000.0,0.99,9.99,1009.09,1711,1458,253,8
2020-11-25,178000.0,9.99,0.99,9.91,1733,1478,255,8
2020-12-01,179000.0,0.99,9.99,1009.09,1747,1492,255,8
2020-12-22,181000.0,9.99,0.99,9.91,1766,1504,262,8
2021-01-05,184000.0,0.99,9.99,1009.09,1795,1526,269,8
2021-01-18,154000.0,9.99,0.99,9.91,1818,1546,272,8
2021-01-25,155000.0,0.99,9.99,1009.09,1848,1571,277,8
2021-02-12,190000.0,9.99,0.99,9.91,1889,1608,281,8
2021-02-14,190000.0,0.99,9.99,1009.09,1894,1613,281,8
2021-03-15,193000.0,9.99,0.99,9.91,1930,1641,289,8
2021-03-22,196000.0,0.99,9.99,1009.09,1970,1675,295,8
2021-06-07,206000.0,9.99,0.99,9.91,2089,1782,307,8
2021-06-14,232000.0,0.99,9.99,1009.09,2124,1811,313,8
2021-06-24,216000.0,9.99,0.99,9.91,2151,1836,315,8
2021-07-08,270000.0,0.99,9.99,1009.09,2191,1871,320,8
2021-10-10,321000.0,9.99,0.99,9.91,2316,1970,346,8
2021-10-18,300000.0,0.99,9.99,1009.09,2337,1987,350,8
2021-10-28,315000.0,9.99,0.99,9.91,2362,2009,353,8
2021-11-01,314000.0,0.99,9.99,1009.09,2372,2018,354,8
2021-11-24,328000.0,9.99,0.99,9.91,2398,2041,357,8
2021-12-01,319000.0,0.99,9.99,1009.09,2419,2061,358,8
2021-12-22,126000.0,9.99,0.99,9.91,2445,2084,361,8
2022-01-05,159000.0,0.99,9.99,1009.09,2491,2124,367,8
2022-01-10,275000.0,9.99,0.99,9.91,2510,2141,369,8
2022-01-17,273000.0,0.99,9.99,1009.09,2547,2171,376,8
2022-01-27,278000.0,9.99,0.99,9.91,2585,2202,383,8
2022-02-03,280000.0,0.99,9.99,1009.09,2625,2234,391,8
2022-02-27,179000.0,9.99,0.99,9.91,2675,2277,398,8
2022-03-07,282000.0,0.99,9.99,1009.09,2692,2294,398,8
2022-05-08,195000.0,9.99,0.99,9.91,2770,2362,408,8
2022-05-16,288000.0,0.99,9.99,1009.09,2792,2382,410,8
2022-06-13,290000.0,9.99,0.99,9.91,2835,2422,413,8
2022-06-19,301000.0,0.99,9.99,1009.09,2860,2445,415,8
2022-06-23,223000.0,9.99,0.99,9.91,2876,2460,416,8
2022-07-07,304000.0,0.99,9.99,1009.09,2923,2500,423,8
2022-08-01,306000.0,9.99,0.99,9.91,2968,2536,432,8
2022-08-08,306000.0,0.99,9.99,1009.09,2993,2556,437,8
2022-09-19,310000.0,9.99,0.99,9.91,3044,2600,444,8
2022-09-26,310000.0,0.99,9.99,1009.09,3059,2613,446,8
2022-10-25,313000.0,9.99,0.99,9.91,3102,2648,454,8
2022-11-01,313000.0,0.99,9.99,1009.09,3116,2659,457,8
