date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-06-19,298000,59.99,44.99,75.0,6224,3962,2262,5
2015-06-21,300000,44.99,59.99,133.34,6320,4026,2294,5
2015-09-17,382000,59.99,40.19,66.99,7637,5011,2626,5
2015-09-21,379000,40.19,59.99,149.27,7705,5060,2645,5
2015-11-25,418000,59.99,35.99,59.99,8195,5441,2754,5
2015-12-01,422000,35.99,59.99,166.69,8266,5499,2767,5
2015-12-03,424000,59.99,35.99,59.99,8289,5518,2771,5
2015-12-05,424000,35.99,59.99,166.69,8318,5540,2778,5
2015-12-22,453000,59.99,23.99,39.99,8477,5670,2807,5
2016-01-04,481000,23.99,59.99,250.06,8782,5918,2864,5
2016-03-30,526000,59.99,39.99,66.66,11420,6987,4433,5
2016-08-26,591000,39.99,29.99,74.99,12687,7759,4928,5
2016-09-15,605000,29.99,14.99,49.98,13031,8038,4993,5
2016-09-19,612000,14.99,29.99,200.07,13072,8073,4999,5
2016-10-21,639000,29.99,19.99,66.66,13682,8604,5078,5
2016-11-26,670000,19.99,11.99,59.98,14228,9119,5109,5
2016-11-29,678000,11.99,19.99,166.72,14423,9301,5122,5
2016-12-22,721000,19.99,9.99,49.97,14609,9462,5147,5
2017-01-02,779000,9.99,19.99,200.1,14948,9766,5182,5
2017-01-28,806000,19.99,9.99,49.97,15337,10117,5220,5
2017-01-30,818000,9.99,19.99,200.1,15424,10184,5240,5
2017-06-12,923000,19.99,7.99,39.97,16591,11209,5382,5
2017-06-14,926000,7.99,19.99,250.19,16644,11256,5388,5
2017-06-22,946000,19.99,7.99,39.97,16849,11427,5422,5
2017-07-05,1000000,7.99,19.99,250.19,17316,11849,5467,5
2017-09-28,1121000,19.99,7.99,39.97,18084,12520,5564,5
2017-10-02,1122000,7.99,19.99,250.19,18192,12610,5582,5
2017-10-26,1104000,19.99,7.99,39.97,18502,12879,5623,5
2017-11-01,1115000,7.99,19.99,250.19,18599,12962,5637,5
2017-11-22,1118000,19.99,6.79,33.97,18816,13156,5660,5
2017-11-28,1130000,6.79,19.99,294.4,19506,13832,5674,6
2017-12-21,1160000,19.99,6.79,33.97,19760,14060,5700,6
2018-01-04,1209000,6.79,19.99,294.4,20037,14309,5728,6
2018-03-20,1266000,19.99,6.8,34.02,20652,14847,5805,6
2018-03-23,1284000,6.8,19.99,293.97,20829,14996,5833,6
2018-05-01,1131000,19.99,6.8,34.02,21325,15399,5926,6
2018-05-04,1217000,6.8,19.99,293.97,21516,15556,5960,6
2018-06-21,1176000,19.99,6.79,33.97,22187,16136,6051,6
2018-07-05,1201000,6.79,19.99,294.4,22406,16324,6082,6
2018-09-27,1246000,19.99,6.79,33.97,22930,16775,6155,6
