date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2017-09-07,,0.0,7.49,,0,0,0,0
2017-09-14,3000.0,7.49,9.99,133.38,85,81,4,8
2017-10-26,4000.0,9.99,6.69,66.97,143,135,8,8
2017-10-31,5000.0,6.69,9.99,149.33,145,137,8,8
2017-11-22,3000.0,9.99,6.69,66.97,151,141,10,8
2017-11-28,4000.0,6.69,9.99,149.33,161,150,11,8
2017-12-21,6000.0,9.99,6.69,66.97,167,156,11,8
2018-01-04,5000.0,6.69,9.99,149.33,175,162,13,8
2018-01-05,5000.0,9.99,6.69,66.97,176,163,13,8
2018-01-09,6000.0,6.69,9.99,149.33,179,166,13,8
2018-03-04,6000.0,9.99,12.99,130.03,195,180,15,8
2018-06-21,8000.0,12.99,6.49,49.96,220,203,17,8
2018-07-05,9000.0,6.49,12.99,200.15,233,213,20,8
2018-10-29,15000.0,12.99,9.09,69.98,253,230,23,8
2018-11-01,15000.0,9.09,12.99,142.9,253,230,23,8
2018-11-21,17000.0,12.99,7.79,59.97,256,233,23,8
2018-12-04,17000.0,7.79,12.99,166.75,266,240,26,8
2018-12-20,18000.0,12.99,6.49,49.96,268,241,27,8
2019-01-03,16000.0,6.49,12.99,200.15,270,243,27,8
2019-05-28,19000.0,12.99,7.79,59.97,293,262,31,8
2019-06-03,25000.0,7.79,12.99,166.75,302,270,32,8
2019-07-04,23000.0,12.99,6.49,49.96,322,290,32,8
2019-07-09,23000.0,6.49,12.99,200.15,328,295,33,8
2019-07-15,24000.0,12.99,1.94,14.93,329,296,33,8
2019-07-25,27000.0,1.94,12.99,669.59,342,306,36,8
2019-10-28,29000.0,12.99,1.94,14.93,365,326,39,8
2019-11-01,32000.0,1.94,12.99,669.59,366,327,39,8
2019-11-20,30000.0,12.99,5.19,39.95,375,334,41,8
2019-11-25,32000.0,5.19,12.99,250.29,379,338,41,8
2019-11-26,31000.0,12.99,5.19,39.95,379,338,41,8
2019-12-03,14000.0,5.19,12.99,250.29,384,343,41,8
2019-12-19,26000.0,12.99,1.29,9.93,392,351,41,8
2020-01-02,29000.0,1.29,12.99,1006.98,411,370,41,8
2020-01-23,29000.0,12.99,7.79,59.97,434,392,42,8
2020-01-27,29000.0,7.79,12.99,166.75,436,393,43,8
2020-06-25,42000.0,12.99,2.59,19.94,473,420,53,8
2020-07-09,54000.0,2.59,12.99,501.54,481,428,53,8
2020-09-07,64000.0,12.99,6.49,49.96,497,442,55,8
2020-09-21,68000.0,6.49,12.99,200.15,520,465,55,8
2020-11-25,16000.0,12.99,3.24,24.94,531,476,55,8
2020-12-01,17000.0,3.24,12.99,400.93,540,485,55,8
2020-12-22,65000.0,12.99,1.94,14.93,542,486,56,8
2021-01-05,16000.0,1.94,12.99,669.59,557,500,57,8
2021-06-24,64000.0,12.99,10.39,79.98,594,533,61,8
2021-07-08,70000.0,10.39,12.99,125.02,597,536,61,8
2021-10-28,64000.0,12.99,3.24,24.94,614,551,63,8
2021-11-01,65000.0,3.24,12.99,400.93,615,551,64,8
2021-11-24,64000.0,12.99,3.24,24.94,622,557,65,8
2021-12-01,64000.0,3.24,12.99,400.93,626,561,65,8
2021-12-22,64000.0,12.99,3.24,24.94,636,570,66,8
2022-01-05,8000.0,3.24,12.99,400.93,643,574,69,8
2022-01-27,68000.0,12.99,3.24,24.94,653,582,71,8
2022-02-02,69000.0,3.24,12.99,400.93,655,583,72,8
2022-06-23,69000.0,12.99,1.29,9.93,676,602,74,8
2022-07-06,77000.0,1.29,12.99,1006.98,687,610,77,8
2022-09-09,72000.0,12.99,1.29,9.93,711,630,81,8
2022-09-23,78000.0,1.29,12.99,1006.98,725,640,85,8
