date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-13,311000,9.99,1.49,14.91,1743,1611,132,8
2015-04-20,282000,1.49,9.99,670.47,1767,1634,133,8
2015-06-11,199000,9.99,0.99,9.91,1815,1675,140,8
2015-06-22,200000,0.99,9.99,1009.09,1868,1724,144,8
2015-06-29,205000,9.99,1.49,14.91,1882,1736,146,8
2015-07-06,202000,1.49,9.99,670.47,1905,1757,148,8
2015-09-01,219000,9.99,1.49,14.91,1954,1800,154,8
2015-09-09,212000,1.49,9.99,670.47,1967,1811,156,8
2015-12-22,226000,9.99,2.49,24.92,2049,1885,164,8
2016-01-05,223000,2.49,9.99,401.2,2069,1900,169,8
2016-02-05,226000,9.99,6.49,64.96,2082,1913,169,8
2016-02-12,217000,6.49,9.99,153.93,2087,1915,172,8
2016-04-18,222000,9.99,8.44,84.48,2118,1938,180,8
2016-04-25,222000,8.44,9.99,118.36,2119,1939,180,8
2016-06-23,216000,9.99,7.49,74.97,2136,1954,182,8
2016-07-04,212000,7.49,9.99,133.38,2142,1959,183,8
2016-07-19,223000,9.99,6.99,69.97,2146,1961,185,8
2016-07-25,219000,6.99,9.99,142.92,2148,1963,185,8
2016-09-19,227000,9.99,3.99,39.94,2165,1976,189,8
2016-09-26,228000,3.99,9.99,250.38,2167,1977,190,8
2016-11-23,226000,9.99,4.49,44.94,2179,1988,191,8
2016-11-29,229000,4.49,9.99,222.49,2196,2005,191,8
2016-12-22,230000,9.99,3.99,39.94,2209,2015,194,8
2017-01-02,235000,3.99,9.99,250.38,2214,2019,195,8
2017-01-30,229000,9.99,3.49,34.93,2223,2023,200,8
2017-02-06,231000,3.49,9.99,286.25,2227,2027,200,8
2017-04-17,240000,9.99,6.69,66.97,2240,2039,201,8
2017-04-24,240000,6.69,9.99,149.33,2244,2043,201,8
2017-06-23,228000,9.99,3.99,39.94,2263,2060,203,8
2017-07-05,228000,3.99,9.99,250.38,2275,2068,207,8
2017-09-25,255000,9.99,3.99,39.94,2299,2089,210,8
2017-10-02,245000,3.99,9.99,250.38,2304,2094,210,8
2017-11-23,234000,9.99,3.99,39.94,2319,2108,211,8
2017-11-29,241000,3.99,9.99,250.38,2338,2125,213,8
2017-12-04,242000,9.99,4.99,49.95,2340,2127,213,8
2017-12-11,236000,4.99,9.99,200.2,2341,2127,214,8
2017-12-21,241000,9.99,2.99,29.93,2348,2132,216,8
2018-01-05,242000,2.99,9.99,334.11,2353,2137,216,8
2018-02-16,226000,9.99,3.99,39.94,2367,2147,220,8
2018-02-20,226000,3.99,9.99,250.38,2369,2148,221,8
2018-04-17,241000,9.99,3.49,34.93,2377,2155,222,8
2018-04-23,242000,3.49,9.99,286.25,2378,2156,222,8
2018-06-20,216000,9.99,3.99,39.94,2389,2162,227,8
2018-07-05,216000,3.99,9.99,250.38,2393,2166,227,8
2018-07-09,216000,9.99,4.99,49.95,2393,2166,227,8
2018-07-16,216000,4.99,9.99,200.2,2395,2168,227,8
2018-07-26,216000,9.99,6.99,69.97,2398,2171,227,8
2018-09-24,216000,6.99,2.79,39.91,2404,2175,229,8
2018-10-01,217000,2.79,6.99,250.54,2406,2176,230,8
2018-10-29,217000,6.99,2.37,33.91,2408,2178,230,8
2018-11-01,218000,2.37,6.99,294.94,2408,2178,230,8
2018-11-21,218000,6.99,2.09,29.9,2411,2180,231,8
2018-11-27,218000,2.09,6.99,334.45,2419,2188,231,8
2018-12-03,218000,6.99,2.44,34.91,2421,2189,232,8
2018-12-10,219000,2.44,6.99,286.48,2422,2190,232,8
