date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,465000,0.0,19.99,,780,645,135,8
2015-05-04,459000,19.99,4.99,24.96,800,660,140,8
2015-05-13,456000,4.99,19.99,400.6,819,674,145,8
2015-06-11,469000,19.99,9.99,49.97,842,691,151,8
2015-06-22,460000,9.99,19.99,200.1,850,699,151,8
2015-08-17,469000,19.99,4.99,24.96,895,737,158,8
2015-08-24,482000,4.99,19.99,400.6,906,745,161,8
2015-11-06,474000,19.99,3.99,19.96,954,782,172,8
2015-11-09,477000,3.99,19.99,501.0,964,790,174,8
2015-11-26,493000,19.99,3.99,19.96,989,811,178,8
2015-12-01,484000,3.99,19.99,501.0,997,818,179,8
2015-12-22,489000,19.99,3.99,19.96,1021,840,181,8
2016-01-04,488000,3.99,19.99,501.0,1053,865,188,8
2016-02-05,511000,19.99,4.99,24.96,1085,890,195,8
2016-02-12,493000,4.99,19.99,400.6,1095,900,195,8
2016-06-23,487000,19.99,1.99,9.95,1170,966,204,8
2016-07-06,494000,1.99,19.99,1004.52,1194,983,211,8
2016-09-02,501000,19.99,4.99,24.96,1228,1007,221,8
2016-09-05,505000,4.99,19.99,400.6,1239,1016,223,8
2016-11-23,526000,19.99,4.99,24.96,1287,1056,231,8
2016-11-29,518000,4.99,19.99,400.6,1309,1077,232,8
2016-12-22,531000,19.99,4.99,24.96,1324,1090,234,8
2017-01-02,546000,4.99,19.99,400.6,1333,1097,236,8
2017-02-27,529000,19.99,4.99,24.96,1371,1128,243,8
2017-03-06,544000,4.99,17.99,360.52,1374,1131,243,8
2017-03-13,555000,17.99,19.99,111.12,1389,1142,247,8
2017-06-01,559000,19.99,4.99,24.96,1448,1185,263,8
2017-06-05,562000,4.99,19.99,400.6,1452,1189,263,8
2017-06-22,555000,19.99,4.99,24.96,1467,1202,265,8
2017-07-05,573000,4.99,19.99,400.6,1479,1210,269,8
2017-08-07,583000,19.99,4.99,24.96,1499,1227,272,8
2017-08-14,604000,4.99,17.99,360.52,1509,1237,272,8
2017-08-21,627000,17.99,19.99,111.12,1518,1245,273,8
2017-11-21,600000,19.99,4.99,24.96,1571,1288,283,8
2017-11-28,586000,4.99,19.99,400.6,1587,1304,283,8
2017-12-22,600000,19.99,4.99,24.96,1604,1318,286,8
2018-01-04,611000,4.99,19.99,400.6,1627,1332,295,8
2018-01-15,590000,19.99,4.99,24.96,1634,1336,298,8
2018-01-22,587000,4.99,19.99,400.6,1643,1343,300,8
2018-06-20,541000,19.99,4.99,24.96,1715,1403,312,8
2018-07-05,550000,4.99,19.99,400.6,1731,1417,314,8
2018-07-30,552000,19.99,4.99,24.96,1740,1423,317,8
2018-08-06,557000,4.99,19.99,400.6,1745,1426,319,8
2018-08-23,554000,19.99,4.99,24.96,1749,1429,320,8
2018-08-27,570000,4.99,19.99,400.6,1759,1435,324,8
2018-11-21,553000,19.99,4.99,24.96,1777,1447,330,8
2018-11-27,573000,4.99,19.99,400.6,1791,1461,330,8
2018-12-10,568000,19.99,17.99,89.99,1798,1467,331,8
2018-12-11,560000,17.99,19.99,111.12,1799,1468,331,8
2018-12-14,568000,19.99,17.99,89.99,1801,1468,333,8
2018-12-15,569000,17.99,19.99,111.12,1801,1468,333,8
2018-12-16,569000,19.99,17.99,89.99,1803,1470,333,8
2018-12-17,570000,17.99,19.99,111.12,1804,1471,333,8
2018-12-20,565000,19.99,4.99,24.96,1807,1471,336,8
2019-01-03,577000,4.99,19.99,400.6,1814,1477,337,8
2019-02-04,562000,19.99,4.99,24.96,1823,1483,340,8
2019-02-11,572000,4.99,19.99,400.6,1828,1488,340,8
2019-06-25,348000,19.99,4.99,24.96,1869,1522,347,8
2019-07-09,350000,4.99,19.99,400.6,1918,1566,352,8
2019-07-23,354000,19.99,3.99,19.96,1925,1570,355,8
2019-07-25,356000,3.99,19.99,501.0,1928,1573,355,8
2019-08-13,351000,19.99,17.99,89.99,1941,1583,358,8
2019-08-17,351000,17.99,19.99,111.12,1943,1584,359,8
2019-09-26,349000,19.99,4.99,24.96,1952,1592,360,8
2019-09-30,354000,4.99,19.99,400.6,1955,1594,361,8
2019-10-27,357000,19.99,4.99,24.96,1964,1602,362,8
2019-11-05,208000,4.99,19.99,400.6,1980,1617,363,8
2019-11-26,339000,19.99,4.99,24.96,2009,1643,366,8
2019-12-03,337000,4.99,19.99,400.6,2025,1659,366,8
2019-12-19,335000,19.99,4.99,24.96,2045,1678,367,8
2020-01-02,326000,4.99,19.99,400.6,2072,1704,368,8
2020-03-23,284000,19.99,4.99,24.96,2154,1784,370,8
2020-03-30,276000,4.99,19.99,400.6,2176,1805,371,8
2020-04-20,268000,19.99,17.99,89.99,2210,1838,372,8
2020-04-21,268000,17.99,19.99,111.12,2210,1838,372,8
2020-04-24,183000,19.99,17.99,89.99,2215,1843,372,8
2020-04-25,268000,17.99,19.99,111.12,2216,1844,372,8
2020-05-13,264000,19.99,4.99,24.96,2237,1865,372,8
2020-05-18,270000,4.99,19.99,400.6,2243,1870,373,8
2020-06-25,265000,19.99,4.99,24.96,2282,1906,376,8
2020-07-09,266000,4.99,19.99,400.6,2294,1917,377,8
2020-09-17,247000,19.99,4.99,24.96,2340,1959,381,8
2020-09-21,259000,4.99,19.99,400.6,2343,1962,381,8
2020-09-28,252000,19.99,4.99,24.96,2355,1973,382,8
2020-10-05,260000,4.99,19.99,400.6,2364,1982,382,8
2020-11-25,228000,19.99,4.99,24.96,2425,2042,383,8
2020-12-01,238000,4.99,19.99,400.6,2436,2051,385,8
2020-12-22,233000,19.99,4.99,24.96,2460,2074,386,8
2021-01-05,239000,4.99,19.99,400.6,2479,2089,390,8
2021-01-25,196000,19.99,4.99,24.96,2510,2114,396,8
2021-02-01,247000,4.99,19.99,400.6,2522,2125,397,8
2021-02-12,229000,19.99,4.99,24.96,2542,2144,398,8
2021-02-15,229000,4.99,19.99,400.6,2548,2150,398,8
2021-03-02,197000,19.99,4.99,24.96,2566,2167,399,8
2021-03-05,230000,4.99,19.99,400.6,2570,2171,399,8
2021-06-14,195000,19.99,4.99,24.96,2668,2269,399,8
2021-06-21,207000,4.99,19.99,400.6,2673,2274,399,8
2021-06-24,206000,19.99,4.99,24.96,2676,2277,399,8
2021-07-08,209000,4.99,19.99,400.6,2688,2288,400,8
2021-09-16,214000,19.99,1.99,9.95,2732,2329,403,8
2021-09-23,219000,1.99,19.99,1004.52,2767,2360,407,8
2021-11-04,212000,19.99,4.99,24.96,2823,2414,409,8
2021-11-08,215000,4.99,19.99,400.6,2829,2420,409,8
2021-11-24,217000,19.99,4.99,24.96,2851,2439,412,8
2021-12-01,215000,4.99,19.99,400.6,2870,2458,412,8
2021-12-22,216000,19.99,4.99,24.96,2891,2478,413,8
2022-01-05,215000,4.99,19.99,400.6,2911,2497,414,8
2022-01-26,217000,19.99,4.99,24.96,2934,2519,415,8
2022-02-03,218000,4.99,19.99,400.6,2945,2527,418,8
2022-03-28,222000,19.99,4.99,24.96,2996,2576,420,8
2022-04-04,225000,4.99,19.99,400.6,3008,2586,422,8
2022-05-23,226000,19.99,4.99,24.96,3059,2634,425,8
2022-05-31,226000,4.99,19.99,400.6,3069,2644,425,8
2022-06-22,227000,19.99,4.99,24.96,3084,2658,426,8
2022-07-07,229000,4.99,19.99,400.6,3112,2685,427,8
2022-08-11,231000,19.99,4.99,24.96,3145,2715,430,8
