date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2016-07-11,,0.0,2.99,,0,0,0,0
2016-10-28,41000.0,2.99,2.0,66.89,911,818,93,8
2016-11-01,41000.0,2.0,2.99,149.5,931,835,96,8
2016-11-14,49000.0,2.99,2.0,66.89,964,866,98,8
2016-11-21,57000.0,2.0,2.99,149.5,1112,1000,112,8
2016-11-23,57000.0,2.99,2.0,66.89,1130,1016,114,8
2016-11-29,60000.0,2.0,2.99,149.5,1321,1203,118,8
2016-12-22,69000.0,2.99,2.0,66.89,1388,1263,125,8
2017-01-02,67000.0,2.0,2.99,149.5,1492,1353,139,8
2017-06-22,80000.0,2.99,1.49,49.83,1770,1596,174,8
2017-07-05,83000.0,1.49,2.99,200.67,1830,1650,180,8
2017-10-27,88000.0,2.99,1.49,49.83,1961,1763,198,8
2017-11-01,89000.0,1.49,2.99,200.67,1977,1775,202,8
2017-11-22,87000.0,2.99,1.49,49.83,2000,1794,206,8
2017-11-28,90000.0,1.49,2.99,200.67,2043,1833,210,8
2017-12-21,97000.0,2.99,1.49,49.83,2059,1847,212,8
2018-01-04,100000.0,1.49,2.99,200.67,2088,1868,220,8
2018-02-18,104000.0,2.99,1.49,49.83,2133,1905,228,8
2018-02-19,102000.0,1.49,2.99,200.67,2134,1905,229,8
2018-06-23,98000.0,2.99,1.49,49.83,2263,1996,267,8
2018-07-05,99000.0,1.49,2.99,200.67,2292,2017,275,8
2018-10-29,101000.0,2.99,1.49,49.83,2383,2088,295,8
2018-11-01,103000.0,1.49,2.99,200.67,2385,2090,295,8
2018-11-21,103000.0,2.99,1.49,49.83,2404,2105,299,8
2018-11-27,104000.0,1.49,2.99,200.67,2421,2119,302,8
2018-12-20,104000.0,2.99,1.49,49.83,2433,2126,307,8
2019-01-03,105000.0,1.49,2.99,200.67,2447,2140,307,8
2019-02-06,105000.0,2.99,1.49,49.83,2465,2155,310,8
2019-02-11,105000.0,1.49,2.99,200.67,2467,2155,312,8
2019-05-06,107000.0,2.99,1.49,49.83,2509,2192,317,8
2019-05-13,109000.0,1.49,2.99,200.67,2522,2202,320,8
2019-06-25,122000.0,2.99,1.49,49.83,2553,2226,327,8
2019-07-09,123000.0,1.49,2.99,200.67,2586,2253,333,8
2019-09-05,125000.0,2.99,0.98,32.78,2610,2272,338,8
2019-09-12,129000.0,0.98,2.99,305.1,2626,2285,341,8
2019-10-28,129000.0,2.99,1.49,49.83,2638,2295,343,8
2019-11-01,129000.0,1.49,2.99,200.67,2638,2295,343,8
2019-11-26,130000.0,2.99,1.49,49.83,2644,2299,345,8
2019-12-03,131000.0,1.49,2.99,200.67,2650,2303,347,8
2019-12-23,140000.0,2.99,1.49,49.83,2653,2305,348,8
2020-01-02,134000.0,1.49,2.99,200.67,2659,2310,349,8
2020-01-23,121000.0,2.99,1.49,49.83,2670,2319,351,8
2020-01-27,120000.0,1.49,2.99,200.67,2671,2320,351,8
2020-06-04,123000.0,2.99,1.49,49.83,2738,2384,354,8
2020-06-18,125000.0,1.49,2.99,200.67,2754,2396,358,8
2020-06-25,125000.0,2.99,1.49,49.83,2761,2402,359,8
2020-07-09,129000.0,1.49,2.99,200.67,2776,2413,363,8
2020-10-29,137000.0,2.99,1.49,49.83,2844,2473,371,8
2020-11-02,138000.0,1.49,2.99,200.67,2846,2473,373,8
2020-11-25,138000.0,2.99,1.49,49.83,2867,2491,376,8
2020-12-01,138000.0,1.49,2.99,200.67,2870,2494,376,8
2020-12-22,142000.0,2.99,1.49,49.83,2890,2512,378,8
2021-01-05,140000.0,1.49,2.99,200.67,2912,2533,379,8
2021-02-12,147000.0,2.99,1.49,49.83,2940,2552,388,8
2021-02-14,147000.0,1.49,2.99,200.67,2942,2554,388,8
2021-03-31,143000.0,2.99,1.49,49.83,2970,2577,393,8
2021-04-07,143000.0,1.49,2.99,200.67,2976,2582,394,8
2021-06-24,145000.0,2.99,1.49,49.83,3011,2613,398,8
2021-07-08,148000.0,1.49,2.99,200.67,3021,2623,398,8
2021-10-28,154000.0,2.99,1.49,49.83,3069,2660,409,8
2021-11-01,154000.0,1.49,2.99,200.67,3072,2663,409,8
2021-11-24,155000.0,2.99,1.49,49.83,3083,2674,409,8
2021-12-01,156000.0,1.49,2.99,200.67,3090,2681,409,8
2021-12-22,156000.0,2.99,1.49,49.83,3096,2687,409,8
2022-01-05,158000.0,1.49,2.99,200.67,3104,2692,412,8
2022-06-23,160000.0,2.99,0.98,32.78,3146,2725,421,8
2022-07-06,161000.0,0.98,2.99,305.1,3154,2731,423,8
