date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2017-04-14,5000,0.0,8.99,,0,0,0,0
2017-04-20,9000,8.99,9.99,111.12,169,140,29,8
2017-06-22,15000,9.99,7.99,79.98,334,285,49,8
2017-07-05,16000,7.99,9.99,125.03,353,302,51,8
2017-09-29,18000,9.99,8.49,84.98,377,325,52,8
2017-10-09,19000,8.49,9.99,117.67,395,341,54,8
2017-10-26,18000,9.99,8.49,84.98,408,353,55,8
2017-11-01,19000,8.49,9.99,117.67,408,353,55,8
2017-11-22,17000,9.99,8.49,84.98,415,360,55,8
2017-11-28,18000,8.49,9.99,117.67,423,368,55,8
2017-12-21,20000,9.99,4.99,49.95,428,372,56,8
2018-01-04,21000,4.99,9.99,200.2,437,379,58,8
2018-06-21,19000,9.99,4.99,49.95,460,400,60,8
2018-07-05,19000,4.99,9.99,200.2,467,406,61,8
2018-07-31,20000,9.99,6.99,69.97,473,411,62,8
2018-08-06,20000,6.99,9.99,142.92,473,411,62,8
2018-10-30,22000,9.99,4.99,49.95,483,421,62,8
2018-11-01,21000,4.99,9.99,200.2,483,421,62,8
2018-11-21,22000,9.99,4.99,49.95,484,422,62,8
2018-11-27,22000,4.99,9.99,200.2,487,425,62,8
2018-12-20,23000,9.99,4.99,49.95,488,426,62,8
2019-01-03,23000,4.99,9.99,200.2,490,428,62,8
2019-06-25,26000,9.99,4.99,49.95,517,452,65,8
2019-07-09,22000,4.99,9.99,200.2,528,462,66,8
2019-10-28,31000,9.99,4.99,49.95,541,473,68,8
2019-11-01,33000,4.99,9.99,200.2,542,474,68,8
2019-11-26,35000,9.99,4.99,49.95,552,482,70,8
2019-12-03,36000,4.99,9.99,200.2,552,482,70,8
2019-12-19,27000,9.99,4.99,49.95,558,487,71,8
2020-01-02,28000,4.99,9.99,200.2,561,489,72,8
2020-01-23,27000,9.99,4.99,49.95,573,499,74,8
2020-01-27,26000,4.99,9.99,200.2,573,499,74,8
2020-05-05,34000,9.99,4.99,49.95,592,514,78,8
2020-05-11,39000,4.99,9.99,200.2,595,516,79,8
2020-06-25,35000,9.99,4.99,49.95,605,525,80,8
2020-07-09,33000,4.99,9.99,200.2,607,527,80,8
2020-10-29,40000,9.99,4.99,49.95,615,533,82,8
2020-11-02,41000,4.99,9.99,200.2,616,533,83,8
2020-11-25,41000,9.99,4.99,49.95,620,537,83,8
2020-12-01,42000,4.99,9.99,200.2,623,540,83,8
2020-12-22,39000,9.99,4.99,49.95,624,541,83,8
2021-01-05,41000,4.99,9.99,200.2,626,543,83,8
2021-02-12,41000,9.99,4.99,49.95,632,549,83,8
2021-02-14,41000,4.99,9.99,200.2,632,549,83,8
2021-04-13,43000,9.99,7.49,74.97,636,550,86,8
2021-04-21,44000,7.49,9.99,133.38,639,551,88,8
2021-06-24,48000,9.99,4.99,49.95,643,554,89,8
2021-07-08,49000,4.99,9.99,200.2,647,557,90,8
2021-10-28,53000,9.99,4.99,49.95,653,562,91,8
2021-11-01,54000,4.99,9.99,200.2,653,562,91,8
2021-11-24,54000,9.99,4.99,49.95,653,562,91,8
2021-12-01,55000,4.99,9.99,200.2,653,562,91,8
2021-12-22,56000,9.99,4.99,49.95,654,563,91,8
2022-01-05,55000,4.99,9.99,200.2,655,564,91,8
2022-06-23,58000,9.99,4.99,49.95,662,571,91,8
2022-07-06,58000,4.99,9.99,200.2,663,572,91,8
