date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,38000,0.0,7.49,,318,281,37,8
2015-04-03,40000,7.49,14.99,200.13,318,281,37,8
2015-06-11,42000,14.99,7.49,49.97,349,303,46,8
2015-06-22,47000,7.49,14.99,200.13,358,308,50,8
2015-10-30,48000,14.99,5.99,39.96,400,342,58,8
2015-11-02,51000,5.99,14.99,250.25,401,343,58,8
2015-11-25,56000,14.99,2.99,19.95,409,348,61,8
2015-12-01,57000,2.99,14.99,501.34,418,357,61,8
2015-12-22,62000,14.99,2.99,19.95,434,371,63,8
2016-01-04,71000,2.99,14.99,501.34,450,384,66,8
2016-06-23,73000,14.99,3.74,24.95,522,444,78,8
2016-07-05,78000,3.74,14.99,400.8,539,458,81,8
2016-10-28,83000,14.99,3.74,24.95,575,484,91,8
2016-11-01,86000,3.74,14.99,400.8,576,485,91,8
2016-11-23,86000,14.99,3.74,24.95,580,489,91,8
2016-11-28,87000,3.74,14.99,400.8,598,506,92,8
2016-12-22,90000,14.99,3.74,24.95,609,515,94,8
2017-01-02,91000,3.74,14.99,400.8,615,520,95,8
2017-06-22,94000,14.99,2.99,19.95,666,561,105,8
2017-07-05,101000,2.99,14.99,501.34,681,572,109,8
2017-10-26,108000,14.99,2.99,19.95,729,611,118,8
2017-11-01,106000,2.99,14.99,501.34,732,614,118,8
2017-11-23,112000,14.99,2.99,19.95,749,629,120,8
2017-11-28,111000,2.99,14.99,501.34,753,633,120,8
2017-12-21,114000,14.99,2.99,19.95,762,641,121,8
2018-01-05,112000,2.99,14.99,501.34,774,649,125,8
2018-02-15,111000,14.99,2.99,19.95,794,664,130,8
2018-02-20,113000,2.99,14.99,501.34,797,666,131,8
2018-06-20,107000,14.99,2.99,19.95,840,698,142,8
2018-07-05,110000,2.99,14.99,501.34,848,703,145,8
2018-10-29,116000,14.99,2.99,19.95,892,738,154,8
2018-11-01,118000,2.99,14.99,501.34,898,742,156,8
2018-11-21,116000,14.99,2.99,19.95,911,752,159,8
2018-11-27,119000,2.99,14.99,501.34,926,765,161,8
2018-12-20,119000,14.99,2.99,19.95,938,775,163,8
2019-01-03,121000,2.99,14.99,501.34,948,784,164,8
2019-02-04,120000,14.99,2.99,19.95,962,797,165,8
2019-02-11,122000,2.99,14.99,501.34,967,799,168,8
2019-04-29,122000,14.99,5.99,39.96,988,816,172,8
2019-05-06,124000,5.99,14.99,250.25,992,820,172,8
2019-06-25,130000,14.99,3.74,24.95,1015,839,176,8
2019-07-09,136000,3.74,14.99,400.8,1045,863,182,8
2019-10-27,135000,14.99,2.99,19.95,1077,886,191,8
2019-11-01,138000,2.99,14.99,501.34,1079,888,191,8
2019-11-26,140000,14.99,3.74,24.95,1099,907,192,8
2019-12-03,142000,3.74,14.99,400.8,1106,912,194,8
2019-12-19,143000,14.99,3.74,24.95,1115,920,195,8
2020-01-02,146000,3.74,14.99,400.8,1126,930,196,8
2020-01-23,134000,14.99,3.74,24.95,1140,938,202,8
2020-01-27,134000,3.74,14.99,400.8,1140,938,202,8
2020-04-30,134000,14.99,3.74,24.95,1190,979,211,8
2020-05-06,142000,3.74,14.99,400.8,1196,985,211,8
2020-06-25,134000,14.99,3.74,24.95,1225,1008,217,8
2020-07-09,138000,3.74,14.99,400.8,1236,1016,220,8
2020-10-29,42000,14.99,2.24,14.94,1295,1065,230,8
2020-11-02,143000,2.24,14.99,669.2,1303,1071,232,8
2020-11-25,137000,14.99,3.74,24.95,1319,1085,234,8
2020-12-01,141000,3.74,14.99,400.8,1322,1087,235,8
2020-12-22,139000,14.99,3.74,24.95,1338,1099,239,8
2021-01-05,142000,3.74,14.99,400.8,1353,1114,239,8
2021-02-11,141000,14.99,3.74,24.95,1373,1132,241,8
2021-02-15,141000,3.74,14.99,400.8,1375,1134,241,8
2021-04-29,139000,14.99,3.74,24.95,1400,1156,244,8
2021-05-06,139000,3.74,14.99,400.8,1405,1161,244,8
2021-06-24,142000,14.99,3.74,24.95,1437,1190,247,8
2021-07-08,147000,3.74,14.99,400.8,1449,1201,248,8
2021-09-26,143000,14.99,3.74,24.95,1495,1240,255,8
2021-10-03,148000,3.74,14.99,400.8,1502,1246,256,8
2021-10-28,137000,14.99,3.74,24.95,1521,1261,260,8
2021-11-01,143000,3.74,14.99,400.8,1526,1266,260,8
2021-11-24,135000,14.99,3.74,24.95,1539,1277,262,8
2021-11-30,138000,3.74,14.99,400.8,1543,1281,262,8
2021-12-22,140000,14.99,2.99,19.95,1546,1283,263,8
2022-01-05,144000,2.99,14.99,501.34,1559,1294,265,8
2022-01-26,137000,14.99,2.99,19.95,1576,1310,266,8
2022-02-02,140000,2.99,14.99,501.34,1580,1314,266,8
2022-05-02,143000,14.99,2.24,14.94,1610,1339,271,8
2022-05-08,147000,2.24,14.99,669.2,1616,1344,272,8
2022-06-13,152000,14.99,2.24,14.94,1638,1364,274,8
2022-06-18,165000,2.24,14.99,669.2,1642,1367,275,8
2022-06-23,152000,14.99,2.24,14.94,1646,1371,275,8
2022-07-07,156000,2.24,14.99,669.2,1668,1389,279,8
2022-09-14,146000,14.99,2.24,14.94,1706,1420,286,8
2022-09-20,154000,2.24,14.99,669.2,1710,1422,288,8
2022-10-25,149000,14.99,2.99,19.95,1731,1439,292,8
2022-11-02,171000,2.99,14.99,501.34,1734,1441,293,8
