date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-16,11761000,19.99,14.99,74.99,91046,88990,2056,9
2015-04-17,13868000,14.99,19.99,133.36,91107,89050,2057,9
2015-04-23,23703000,19.99,4.99,24.96,91613,89545,2068,9
2015-04-27,19977000,4.99,19.99,400.6,102061,94701,7360,8
2015-06-11,8976000,19.99,9.99,49.97,110239,101616,8623,8
2015-06-17,9102000,9.99,4.99,49.95,111437,102783,8654,8
2015-06-19,9135000,4.99,9.99,200.2,111992,103319,8673,8
2015-06-20,9137000,9.99,4.99,49.95,112225,103545,8680,8
2015-06-22,9134000,4.99,19.99,400.6,112713,104021,8692,8
2015-07-23,9269000,19.99,6.79,33.97,116022,107231,8791,8
2015-07-25,9277000,6.79,11.99,176.58,116321,107520,8801,8
2015-07-27,9272000,11.99,19.99,166.72,116556,107744,8812,8
2015-10-14,9527000,19.99,6.79,33.97,122571,113579,8992,8
2015-10-16,9550000,6.79,19.99,294.4,122781,113786,8995,8
2015-11-25,9751000,19.99,4.99,24.96,126599,117493,9106,8
2015-12-01,9844000,4.99,19.99,400.6,127991,118836,9155,8
2015-12-22,10016000,19.99,4.99,24.96,130619,121382,9237,8
2016-01-04,10234000,4.99,19.99,400.6,134322,124962,9360,8
2016-02-05,10771000,19.99,4.99,24.96,138402,128918,9484,8
2016-02-12,10532000,4.99,19.99,400.6,139532,130010,9522,8
2016-06-23,10581000,19.99,9.99,49.97,151524,141657,9867,8
2016-07-04,10706000,9.99,19.99,200.1,154017,144055,9962,8
2016-08-02,10788000,19.99,9.99,49.97,156799,146751,10048,8
2016-08-08,10742000,9.99,19.99,200.1,157514,147448,10066,8
2016-11-23,11547000,19.99,6.59,32.97,166568,156211,10357,8
2016-11-29,11478000,6.59,19.99,303.34,188336,177866,10470,8
