date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-12-17,7000,0.0,15.99,,0,0,0,0
2016-01-04,15000,15.99,19.99,125.02,423,410,13,8
2016-02-05,18000,19.99,12.99,64.98,479,465,14,8
2016-02-12,18000,12.99,19.99,153.89,497,483,14,8
2016-04-22,21000,19.99,9.99,49.97,568,553,15,9
2016-04-29,23000,9.99,19.99,200.1,598,583,15,9
2016-06-23,24000,19.99,7.99,39.97,676,658,18,9
2016-07-04,27000,7.99,19.99,250.19,711,692,19,9
2016-11-23,32000,19.99,9.99,49.97,788,766,22,9
2016-11-29,33000,9.99,19.99,200.1,829,807,22,9
2016-12-22,39000,19.99,4.99,24.96,851,829,22,9
2017-01-02,50000,4.99,19.99,400.6,903,880,23,9
2017-01-03,53000,19.99,4.99,24.96,906,883,23,9
2017-01-05,56000,4.99,19.99,400.6,959,930,29,9
2017-06-22,58000,19.99,4.99,24.96,1129,1086,43,9
2017-07-05,70000,4.99,19.99,400.6,1180,1134,46,9
2017-07-10,68000,19.99,4.99,24.96,1190,1143,47,9
2017-07-13,67000,4.99,19.99,400.6,1202,1153,49,9
2017-11-07,71000,19.99,4.99,24.96,1259,1207,52,9
2017-11-09,70000,4.99,19.99,400.6,1263,1210,53,9
2017-11-22,75000,19.99,4.99,24.96,1279,1225,54,9
2017-11-28,76000,4.99,19.99,400.6,1317,1262,55,9
2017-12-21,79000,19.99,4.99,24.96,1327,1272,55,9
2018-01-04,80000,4.99,19.99,400.6,1346,1290,56,9
2018-06-21,75000,19.99,4.99,24.96,1424,1364,60,9
2018-07-05,77000,4.99,19.99,400.6,1441,1380,61,9
2018-07-31,77000,19.99,4.99,24.96,1458,1396,62,9
2018-08-02,79000,4.99,19.99,400.6,1464,1402,62,9
2018-11-21,74000,19.99,4.99,24.96,1515,1449,66,9
2018-11-27,75000,4.99,19.99,400.6,1537,1471,66,9
2018-12-20,77000,19.99,4.99,24.96,1545,1478,67,9
2019-01-03,79000,4.99,19.99,400.6,1563,1495,68,9
2019-02-04,190000,19.99,4.99,24.96,1582,1513,69,9
2019-02-11,84000,4.99,19.99,400.6,1586,1517,69,9
2019-02-27,86000,19.99,4.99,24.96,1599,1530,69,9
2019-03-03,85000,4.99,19.99,400.6,1601,1532,69,9
2019-06-25,90000,19.99,4.99,24.96,1633,1562,71,9
2019-07-08,93000,4.99,19.99,400.6,1726,1651,75,9
2019-10-27,93000,19.99,4.99,24.96,1768,1688,80,9
2019-11-01,94000,4.99,19.99,400.6,1773,1693,80,9
2019-11-26,98000,19.99,4.99,24.96,1795,1715,80,9
2019-12-03,100000,4.99,19.99,400.6,1811,1731,80,9
2019-12-19,95000,19.99,4.99,24.96,1823,1741,82,9
2020-01-02,102000,4.99,19.99,400.6,1840,1756,84,9
2020-01-23,88000,19.99,6.99,34.97,1854,1770,84,9
2020-01-27,86000,6.99,19.99,285.98,1857,1773,84,9
2020-06-25,108000,19.99,4.99,24.96,2086,1972,114,8
2020-07-09,111000,4.99,19.99,400.6,2126,2010,116,8
2020-09-03,107000,19.99,4.99,24.96,2191,2067,124,8
2020-09-07,118000,4.99,19.99,400.6,2205,2079,126,8
2020-10-28,98000,19.99,9.99,49.97,2257,2123,134,8
2020-11-04,159000,9.99,19.99,200.1,2259,2125,134,8
2020-11-25,99000,19.99,4.99,24.96,2277,2143,134,8
2020-12-01,99000,4.99,19.99,400.6,2292,2157,135,8
2020-12-22,100000,19.99,4.99,24.96,2312,2175,137,8
2021-01-05,102000,4.99,19.99,400.6,2344,2204,140,8
2021-02-12,101000,19.99,7.99,39.97,2375,2233,142,8
2021-02-14,101000,7.99,19.99,250.19,2377,2235,142,8
2021-06-24,105000,19.99,7.99,39.97,2486,2339,147,8
2021-07-08,106000,7.99,19.99,250.19,2505,2357,148,8
2021-08-12,108000,19.99,9.99,49.97,2533,2384,149,8
2021-08-16,108000,9.99,19.99,200.1,2542,2392,150,8
2021-11-24,158000,19.99,6.99,34.97,2605,2450,155,8
2021-12-01,160000,6.99,19.99,285.98,2615,2460,155,8
2021-12-22,130000,19.99,6.99,34.97,2629,2474,155,8
2022-01-05,114000,6.99,19.99,285.98,2649,2493,156,8
2022-01-26,117000,19.99,6.99,34.97,2681,2524,157,8
2022-02-03,169000,6.99,19.99,285.98,2696,2539,157,8
2022-06-23,122000,19.99,4.99,24.96,2775,2612,163,8
2022-07-07,124000,4.99,19.99,400.6,2800,2636,164,8
