date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2017-05-20,3000,0.0,11.69,,8,8,0,0
2017-05-25,6000,11.69,12.99,111.12,48,45,3,7
2017-06-22,16000,12.99,11.04,84.99,165,159,6,8
2017-07-05,22000,11.04,12.99,117.66,222,212,10,8
2017-10-26,30000,12.99,9.74,74.98,323,307,16,8
2017-11-01,29000,9.74,12.99,133.37,324,308,16,8
2017-11-22,25000,12.99,11.69,89.99,332,314,18,8
2017-11-29,28000,11.69,12.99,111.12,350,330,20,8
2017-12-21,32000,12.99,10.39,79.98,358,337,21,8
2018-01-04,32000,10.39,12.99,125.02,370,348,22,8
2018-02-15,31000,12.99,11.04,84.99,391,369,22,8
2018-02-18,30000,11.04,12.99,117.66,392,370,22,8
2018-06-21,45000,12.99,9.09,69.98,530,478,52,8
2018-07-05,47000,9.09,12.99,142.9,540,485,55,8
2018-11-21,56000,12.99,9.74,74.98,598,529,69,8
2018-11-27,58000,9.74,12.99,133.37,608,539,69,8
2018-12-20,61000,12.99,7.79,59.97,614,543,71,8
2019-01-03,68000,7.79,12.99,166.75,629,557,72,8
2019-06-25,112000,12.99,7.79,59.97,710,620,90,8
2019-07-09,129000,7.79,12.99,166.75,775,679,96,8
2019-10-21,154000,12.99,9.09,69.98,806,706,100,8
2019-10-28,155000,9.09,12.99,142.9,809,709,100,8
2019-12-19,78000,12.99,9.09,69.98,857,755,102,8
2020-01-02,81000,9.09,12.99,142.9,878,775,103,8
2020-01-23,18000,12.99,9.09,69.98,897,792,105,8
2020-01-27,66000,9.09,12.99,142.9,901,795,106,8
2020-03-19,73000,12.99,6.49,49.96,976,863,113,8
2020-03-24,71000,6.49,12.99,200.15,984,870,114,8
2020-06-25,72000,12.99,9.09,69.98,1061,939,122,8
2020-07-09,75000,9.09,12.99,142.9,1081,954,127,8
2020-09-07,77000,12.99,5.19,39.95,1125,996,129,8
2020-09-13,93000,5.19,12.99,250.29,1138,1005,133,8
2020-10-29,100000,12.99,5.19,39.95,1173,1036,137,8
2020-11-02,100000,5.19,12.99,250.29,1179,1042,137,8
2020-11-25,85000,12.99,7.79,59.97,1196,1057,139,8
2020-12-01,91000,7.79,12.99,166.75,1208,1068,140,8
2020-12-22,89000,12.99,5.19,39.95,1223,1081,142,8
2021-01-05,102000,5.19,12.99,250.29,1240,1097,143,8
2021-02-11,99000,12.99,6.49,49.96,1267,1121,146,8
2021-02-16,21000,6.49,12.99,200.15,1272,1125,147,8
2021-03-22,94000,12.99,7.79,59.97,1293,1145,148,8
2021-03-29,99000,7.79,12.99,166.75,1301,1152,149,8
2021-05-17,97000,12.99,8.44,64.97,1325,1175,150,8
2021-05-24,106000,8.44,12.99,153.91,1334,1184,150,8
2021-06-24,97000,12.99,6.49,49.96,1357,1207,150,8
2021-07-08,101000,6.49,12.99,200.15,1372,1222,150,8
2021-08-23,97000,12.99,9.09,69.98,1398,1247,151,8
2021-08-30,105000,9.09,12.99,142.9,1403,1252,151,8
2021-10-25,100000,12.99,7.79,59.97,1440,1287,153,8
2021-11-01,99000,7.79,12.99,166.75,1446,1292,154,8
2021-11-24,99000,12.99,7.79,59.97,1455,1301,154,8
2021-12-01,98000,7.79,12.99,166.75,1461,1307,154,8
2021-12-21,98000,12.99,7.79,59.97,1480,1325,155,8
2022-01-05,102000,7.79,12.99,166.75,1491,1336,155,8
2022-01-27,101000,12.99,7.79,59.97,1498,1343,155,8
2022-02-07,106000,7.79,12.99,166.75,1501,1346,155,8
2022-04-14,108000,12.99,6.49,49.96,1547,1386,161,8
2022-04-19,113000,6.49,12.99,200.15,1548,1387,161,8
2022-05-17,109000,12.99,7.79,59.97,1566,1403,163,8
2022-05-24,114000,7.79,12.99,166.75,1571,1407,164,8
2022-06-23,111000,12.99,6.49,49.96,1581,1416,165,8
2022-07-07,113000,6.49,12.99,200.15,1593,1427,166,8
2022-07-25,113000,12.99,7.79,59.97,1606,1438,168,8
2022-08-01,115000,7.79,12.99,166.75,1614,1446,168,8
2022-09-19,111000,12.99,7.79,59.97,1632,1462,170,8
2022-09-26,116000,7.79,12.99,166.75,1639,1467,172,8
