date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-11-25,8000,59.99,39.59,65.99,446,294,152,5
2015-12-01,9000,39.59,59.99,151.53,458,303,155,5
2015-12-22,10000,59.99,29.99,49.99,471,315,156,5
2016-01-04,12000,29.99,59.99,200.03,505,335,170,5
2016-03-21,12000,59.99,29.99,49.99,545,366,179,5
2016-03-28,14000,29.99,59.99,200.03,572,385,187,5
2016-04-28,14000,59.99,29.99,49.99,583,393,190,5
2016-05-02,16000,29.99,59.99,200.03,593,399,194,5
2016-06-23,17000,59.99,29.99,49.99,622,420,202,5
2016-07-04,18000,29.99,59.99,200.03,634,426,208,5
2016-09-19,19000,59.99,29.99,49.99,667,450,217,5
2016-09-26,19000,29.99,59.99,200.03,689,462,227,5
2016-11-23,21000,59.99,29.99,49.99,715,482,233,5
2016-11-29,20000,29.99,59.99,200.03,724,489,235,5
2016-12-22,22000,59.99,29.99,49.99,732,497,235,5
2017-01-02,23000,29.99,59.99,200.03,740,502,238,5
2017-02-09,27000,59.99,29.99,49.99,766,524,242,5
2017-02-13,26000,29.99,59.99,200.03,811,547,264,5
2017-06-22,27000,59.99,29.99,49.99,930,623,307,5
2017-07-05,30000,29.99,59.99,200.03,941,631,310,5
2017-11-23,29000,59.99,23.99,39.99,968,648,320,5
2017-11-28,28000,23.99,59.99,250.06,980,657,323,5
2017-12-21,28000,59.99,23.99,39.99,984,661,323,5
2018-01-04,31000,23.99,59.99,250.06,988,664,324,5
2018-02-14,27000,59.99,23.99,39.99,1000,669,331,5
2018-02-19,30000,23.99,59.99,250.06,1001,669,332,5
2018-06-21,26000,59.99,29.99,49.99,1017,677,340,5
2018-07-05,26000,29.99,59.99,200.03,1023,682,341,5
2018-11-21,47000,59.99,29.99,49.99,1038,691,347,5
2018-11-27,47000,29.99,59.99,200.03,1041,694,347,5
2019-02-04,50000,59.99,23.99,39.99,1047,698,349,5
2019-02-11,51000,23.99,59.99,250.06,1050,700,350,5
2019-03-07,53000,59.99,23.99,39.99,1055,704,351,5
2019-03-11,53000,23.99,59.99,250.06,1055,704,351,5
2019-06-24,59000,59.99,23.99,39.99,1065,710,355,5
2019-07-09,61000,23.99,59.99,250.06,1087,727,360,5
2019-10-27,66000,59.99,23.99,39.99,1093,729,364,5
2019-11-01,66000,23.99,59.99,250.06,1094,730,364,5
2020-01-23,61000,59.99,23.99,39.99,1110,743,367,5
2020-01-26,61000,23.99,59.99,250.06,1110,743,367,5
2020-03-05,62000,59.99,23.99,39.99,1117,747,370,5
2020-03-09,64000,23.99,59.99,250.06,1121,750,371,5
2021-04-22,61000,59.99,23.99,39.99,1153,775,378,5
2021-04-26,67000,23.99,59.99,250.06,1161,779,382,5
2022-04-27,65000,59.99,23.99,39.99,1199,811,388,5
2022-05-09,71000,23.99,59.99,250.06,1211,822,389,5
2022-09-12,65000,59.99,23.99,39.99,1227,834,393,5
2022-09-26,69000,23.99,59.99,250.06,1235,841,394,5
