date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-13,785000,14.99,3.74,24.95,14231,13725,506,9
2015-04-15,787000,3.74,14.99,400.8,14303,13794,509,9
2015-06-11,822000,14.99,2.99,19.95,14865,14321,544,9
2015-06-15,859000,2.99,1.49,49.83,14930,14384,546,9
2015-06-16,864000,1.49,2.99,200.67,14985,14436,549,9
2015-06-22,860000,2.99,14.99,501.34,15300,14738,562,9
2015-08-15,877000,14.99,3.74,24.95,15943,15336,607,9
2015-08-17,877000,3.74,14.99,400.8,16034,15422,612,9
2015-11-25,895000,14.99,2.24,14.94,16828,16178,650,9
2015-12-01,903000,2.24,14.99,669.2,16930,16275,655,9
2015-12-22,932000,14.99,1.49,9.94,17155,16490,665,9
2016-01-04,963000,1.49,14.99,1006.04,17699,17005,694,9
2016-02-05,1016000,14.99,1.49,9.94,18264,17543,721,9
2016-02-12,997000,1.49,14.99,1006.04,18444,17713,731,9
2016-04-21,1095000,14.99,4.49,29.95,19333,18550,783,9
2016-04-28,1113000,4.49,14.99,333.85,19501,18709,792,9
2016-06-23,1138000,14.99,1.49,9.94,20033,19210,823,9
2016-07-04,1173000,1.49,14.99,1006.04,20426,19583,843,9
2016-10-28,1230000,14.99,2.99,19.95,21492,20582,910,9
2016-11-01,1243000,2.99,14.99,501.34,21538,20627,911,9
2016-11-23,1246000,14.99,2.99,19.95,21685,20762,923,9
2016-11-29,1233000,2.99,14.99,501.34,22882,21945,937,9
2016-12-22,1290000,14.99,2.24,14.94,23133,22183,950,9
2017-01-02,1303000,2.24,14.99,669.2,23452,22482,970,9
2017-01-16,1300000,14.99,2.99,19.95,23691,22708,983,9
2017-01-23,1315000,2.99,14.99,501.34,24027,23011,1016,9
2017-03-20,1310000,14.99,2.99,19.95,24740,23677,1063,9
2017-03-27,1315000,2.99,14.99,501.34,25024,23937,1087,9
2017-06-22,1360000,14.99,1.49,9.94,25826,24695,1131,9
2017-07-05,1426000,1.49,14.99,1006.04,26388,25219,1169,9
2017-08-14,1498000,14.99,2.99,19.95,27020,25799,1221,9
2017-08-21,1503000,2.99,14.99,501.34,27252,26004,1248,9
2017-10-26,1517000,14.99,2.99,19.95,27946,26653,1293,9
2017-11-01,1482000,2.99,14.99,501.34,28035,26736,1299,9
2017-11-22,1491000,14.99,2.99,19.95,28206,26897,1309,9
2017-11-28,1495000,2.99,14.99,501.34,28604,27286,1318,9
2017-12-21,1502000,14.99,2.99,19.95,28802,27469,1333,9
2018-01-04,1506000,2.99,14.99,501.34,29000,27653,1347,9
2018-01-15,1478000,14.99,2.99,19.95,29099,27750,1349,9
2018-01-22,1496000,2.99,14.99,501.34,29331,27966,1365,9
2018-02-15,1487000,14.99,2.99,19.95,29675,28288,1387,9
2018-02-19,1483000,2.99,14.99,501.34,29722,28334,1388,9
2018-04-12,1557000,14.99,2.99,19.95,30116,28696,1420,9
2018-04-16,1582000,2.99,14.99,501.34,30164,28738,1426,9
2018-05-31,1318000,14.99,2.99,19.95,30425,28976,1449,9
2018-06-04,1530000,2.99,14.99,501.34,30534,29074,1460,9
2018-06-20,1520000,14.99,2.99,19.95,30733,29258,1475,9
2018-07-05,1528000,2.99,14.99,501.34,30895,29403,1492,9
2018-07-23,1513000,14.99,2.99,19.95,30992,29495,1497,9
2018-07-30,1526000,2.99,14.99,501.34,31093,29588,1505,9
2018-10-29,1559000,14.99,2.99,19.95,31481,29941,1540,9
2018-11-01,1560000,2.99,14.99,501.34,31495,29954,1541,9
2018-11-21,1563000,14.99,2.99,19.95,31569,30019,1550,9
2018-11-27,1563000,2.99,14.99,501.34,31780,30227,1553,9
2018-12-20,1566000,14.99,2.99,19.95,31869,30312,1557,9
2019-01-03,1575000,2.99,14.99,501.34,31950,30385,1565,9
2019-02-04,1584000,14.99,2.24,14.94,32088,30511,1577,9
2019-02-11,1586000,2.24,14.99,669.2,32125,30545,1580,9
2019-03-04,1591000,14.99,2.99,19.95,32196,30610,1586,9
2019-03-11,1598000,2.99,14.99,501.34,32243,30651,1592,9
2019-05-06,1609000,14.99,2.99,19.95,32417,30805,1612,9
2019-05-13,1614000,2.99,14.99,501.34,32468,30852,1616,9
2019-06-25,1675000,14.99,2.99,19.95,32608,30975,1633,8
2019-07-08,1680000,2.99,14.99,501.34,32823,31178,1645,8
2019-07-15,1681000,14.99,2.99,19.95,32851,31202,1649,8
2019-07-22,1689000,2.99,14.99,501.34,32896,31239,1657,8
2019-09-02,1698000,14.99,2.99,19.95,33028,31361,1667,8
2019-09-09,1703000,2.99,14.99,501.34,33069,31396,1673,8
2019-09-11,1704000,14.99,2.99,19.95,33078,31404,1674,8
2019-09-15,1708000,2.99,14.99,501.34,33100,31421,1679,8
2019-11-26,1725000,14.99,2.99,19.95,33304,31611,1693,8
2019-12-03,1726000,2.99,14.99,501.34,33351,31656,1695,8
2019-12-19,1729000,14.99,2.99,19.95,33423,31723,1700,8
2020-01-02,1736000,2.99,14.99,501.34,33526,31821,1705,8
2020-01-23,1586000,14.99,2.99,19.95,33637,31927,1710,8
2020-01-27,1562000,2.99,14.99,501.34,33656,31944,1712,8
2020-02-24,1542000,14.99,2.99,19.95,33808,32083,1725,8
2020-03-02,1546000,2.99,14.99,501.34,33878,32147,1731,8
2020-04-13,1554000,14.99,2.99,19.95,34190,32449,1741,8
2020-04-20,1558000,2.99,14.99,501.34,34318,32570,1748,8
2020-06-08,1564000,14.99,2.99,19.95,34676,32907,1769,8
2020-06-15,1566000,2.99,14.99,501.34,34772,32996,1776,8
2020-06-25,1567000,14.99,2.99,19.95,34846,33065,1781,8
2020-07-09,1572000,2.99,14.99,501.34,34996,33208,1788,8
2020-09-03,1572000,14.99,2.99,19.95,35282,33475,1807,8
2020-09-08,1580000,2.99,14.99,501.34,35350,33539,1811,8
2020-10-29,1579000,14.99,2.99,19.95,35609,33777,1832,8
2020-11-02,1580000,2.99,14.99,501.34,35628,33796,1832,8
2020-11-25,1587000,14.99,2.99,19.95,35725,33887,1838,8
2020-12-01,1587000,2.99,14.99,501.34,35761,33923,1838,8
2020-12-22,1586000,14.99,2.99,19.95,35859,34014,1845,8
2021-01-05,1588000,2.99,14.99,501.34,35969,34113,1856,8
2021-02-12,1597000,14.99,2.99,19.95,36152,34283,1869,8
2021-02-15,1597000,2.99,14.99,501.34,36180,34308,1872,8
2021-03-25,1561000,14.99,2.99,19.95,36368,34491,1877,8
2021-03-29,1341000,2.99,14.99,501.34,36403,34524,1879,8
2021-04-05,1566000,14.99,2.99,19.95,36453,34569,1884,8
2021-04-12,1572000,2.99,14.99,501.34,36556,34664,1892,8
2021-05-24,1572000,14.99,2.99,19.95,36817,34909,1908,8
2021-05-31,1578000,2.99,14.99,501.34,36881,34967,1914,8
2021-06-24,1576000,14.99,2.99,19.95,37005,35086,1919,8
2021-07-08,1580000,2.99,14.99,501.34,37089,35160,1929,8
2021-07-12,1582000,14.99,2.99,19.95,37119,35186,1933,8
2021-07-19,1585000,2.99,14.99,501.34,37167,35228,1939,8
2021-09-02,1586000,14.99,2.99,19.95,37362,35405,1957,8
2021-09-06,1591000,2.99,14.99,501.34,37394,35433,1961,8
2021-09-29,1592000,14.99,2.99,19.95,37495,35523,1972,8
2021-10-04,1594000,2.99,14.99,501.34,37527,35552,1975,8
2021-10-28,1593000,14.99,3.74,24.95,37616,35634,1982,8
2021-11-01,1597000,3.74,14.99,400.8,37628,35643,1985,8
2021-11-06,1598000,14.99,3.74,24.95,37652,35666,1986,8
2021-11-12,1599000,3.74,14.99,400.8,37680,35692,1988,8
2021-11-24,1597000,14.99,2.99,19.95,37718,35726,1992,8
2021-11-30,1597000,2.99,14.99,501.34,37767,35771,1996,8
