date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-02,3000,0.0,8.99,,21,18,3,7
2015-06-02,9000,8.99,0.98,10.9,37,32,5,7
2015-06-08,13000,0.98,8.99,917.35,75,69,6,8
2015-06-11,15000,8.99,0.98,10.9,105,98,7,8
2015-06-22,17000,0.98,8.99,917.35,146,134,12,8
2015-06-23,18000,8.99,2.99,33.26,148,135,13,8
2015-08-10,20000,2.99,0.98,32.78,205,187,18,8
2015-08-17,21000,0.98,2.99,305.1,219,201,18,8
2015-10-12,40000,2.99,0.29,9.7,279,255,24,8
2015-10-19,44000,0.29,2.99,1031.03,345,320,25,8
2015-11-26,45000,2.99,0.5,16.72,460,431,29,8
2015-12-01,46000,0.5,2.99,598.0,472,442,30,8
2015-12-14,91000,2.99,0.14,4.68,497,467,30,8
2015-12-21,112000,0.14,2.99,2135.71,761,721,40,8
2015-12-22,114000,2.99,0.5,16.72,804,764,40,9
2016-01-05,121000,0.5,2.99,598.0,1054,1000,54,8
2016-02-05,128000,2.99,0.59,19.73,1211,1148,63,8
2016-02-12,127000,0.59,2.99,506.78,1247,1181,66,8
2016-05-10,130000,2.99,0.5,16.72,1416,1335,81,8
2016-05-16,131000,0.5,2.99,598.0,1435,1354,81,8
2016-06-23,134000,2.99,0.5,16.72,1496,1413,83,8
2016-07-04,131000,0.5,2.99,598.0,1533,1449,84,8
2016-07-26,136000,2.99,0.5,16.72,1573,1480,93,8
2016-08-01,139000,0.5,2.99,598.0,1582,1489,93,8
2016-09-26,142000,2.99,0.5,16.72,1637,1540,97,8
2016-10-04,139000,0.5,2.99,598.0,1653,1556,97,8
2016-11-23,143000,2.99,0.5,16.72,1702,1603,99,8
2016-11-29,142000,0.5,2.99,598.0,1788,1689,99,8
2016-12-05,137000,2.99,0.5,16.72,1795,1696,99,8
2016-12-12,143000,0.5,2.99,598.0,1804,1705,99,8
2016-12-21,151000,2.99,0.5,16.72,1813,1713,100,8
2017-01-02,158000,0.5,2.99,598.0,1828,1727,101,8
2017-02-06,156000,2.99,0.5,16.72,1877,1769,108,8
2017-02-13,158000,0.5,2.99,598.0,1890,1779,111,8
2017-04-10,154000,2.99,0.5,16.72,1948,1831,117,8
2017-04-17,152000,0.5,2.99,598.0,1961,1843,118,8
2017-06-22,153000,2.99,0.5,16.72,2017,1893,124,8
2017-07-05,151000,0.5,2.99,598.0,2049,1921,128,8
2017-08-14,158000,2.99,1.01,33.78,2085,1955,130,8
2017-08-21,159000,1.01,2.99,296.04,2091,1961,130,8
2017-10-30,176000,2.99,2.24,74.92,2129,1996,133,8
2017-11-07,172000,2.24,2.99,133.48,2138,2005,133,8
2017-11-22,179000,2.99,1.49,49.83,2143,2008,135,8
2017-11-29,186000,1.49,2.99,200.67,2203,2067,136,8
2017-12-21,182000,2.99,0.95,31.77,2214,2078,136,8
2018-01-04,182000,0.95,2.99,314.74,2223,2087,136,8
2018-02-16,181000,2.99,0.5,16.72,2245,2109,136,8
2018-02-19,177000,0.5,2.99,598.0,2247,2111,136,8
2018-04-16,181000,2.99,0.74,24.75,2273,2135,138,8
2018-04-25,185000,0.74,2.99,404.05,2280,2142,138,8
2018-06-21,156000,2.99,1.49,49.83,2310,2170,140,8
2018-07-05,157000,1.49,2.99,200.67,2312,2172,140,8
2018-08-13,157000,2.99,1.94,64.88,2323,2183,140,8
2018-08-20,158000,1.94,2.99,154.12,2327,2187,140,8
2018-10-29,163000,2.99,0.74,24.75,2351,2209,142,8
2018-11-01,162000,0.74,2.99,404.05,2354,2212,142,8
2018-11-21,162000,2.99,0.5,16.72,2360,2217,143,8
2018-11-27,163000,0.5,2.99,598.0,2382,2239,143,8
2018-12-20,163000,2.99,0.5,16.72,2391,2247,144,8
2019-01-03,163000,0.5,2.99,598.0,2397,2253,144,8
2019-02-04,163000,2.99,0.59,19.73,2408,2264,144,8
2019-02-11,163000,0.59,2.99,506.78,2410,2266,144,8
2019-03-11,164000,2.99,0.5,16.72,2420,2273,147,8
2019-03-18,164000,0.5,2.99,598.0,2426,2278,148,8
2019-06-25,209000,2.99,0.5,16.72,2473,2320,153,8
2019-07-09,217000,0.5,2.99,598.0,2592,2433,159,8
2019-10-07,219000,2.99,2.24,74.92,2615,2454,161,8
2019-10-14,219000,2.24,2.99,133.48,2616,2455,161,8
2019-10-27,220000,2.99,0.5,16.72,2618,2456,162,8
2019-11-01,220000,0.5,2.99,598.0,2620,2457,163,8
2019-12-19,221000,2.99,1.49,49.83,2648,2483,165,8
2020-01-02,221000,1.49,2.99,200.67,2657,2492,165,8
2020-01-23,201000,2.99,2.09,69.9,2660,2495,165,8
2020-01-26,201000,2.09,2.99,143.06,2662,2497,165,8
2020-04-06,194000,2.99,1.94,64.88,2682,2515,167,8
2020-04-13,194000,1.94,2.99,154.12,2688,2520,168,8
