date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,66000,0.0,9.99,,1557,1507,50,9
2015-04-24,84000,9.99,7.49,74.97,1730,1675,55,9
2015-05-01,92000,7.49,9.99,133.38,1834,1775,59,9
2015-06-11,134000,9.99,6.69,66.97,2290,2210,80,9
2015-06-12,137000,6.69,4.99,74.59,2305,2224,81,9
2015-06-13,141000,4.99,6.69,134.07,2375,2288,87,9
2015-06-22,155000,6.69,9.99,149.33,2795,2700,95,9
2015-11-25,255000,9.99,3.39,33.93,4286,4144,142,9
2015-12-01,265000,3.39,9.99,294.69,4526,4377,149,9
2015-12-15,271000,9.99,14.99,150.05,4827,4662,165,9
2015-12-16,272000,14.99,9.99,66.64,4837,4672,165,9
2015-12-17,273000,9.99,14.99,150.05,4850,4685,165,9
2015-12-22,303000,14.99,5.09,33.96,4891,4724,167,9
2015-12-23,308000,5.09,3.39,66.6,4911,4742,169,9
2016-01-04,334000,3.39,9.99,294.69,5559,5365,194,9
2016-02-05,366000,9.99,4.99,49.95,6051,5841,210,9
2016-02-12,362000,4.99,9.99,200.2,6152,5934,218,9
2016-06-23,411000,9.99,3.09,30.93,7220,6962,258,9
2016-07-04,437000,3.09,9.99,323.3,7564,7293,271,9
2016-11-23,480000,9.99,2.49,24.92,8309,7998,311,9
2016-11-29,476000,2.49,9.99,401.2,8937,8620,317,9
2016-12-22,491000,9.99,2.49,24.92,9077,8755,322,9
2017-01-02,518000,2.49,9.99,401.2,9321,8992,329,9
2017-03-30,528000,9.99,2.49,24.92,9945,9589,356,9
2017-04-03,540000,2.49,9.99,401.2,10006,9645,361,9
2017-06-22,548000,9.99,2.49,24.92,10474,10092,382,9
2017-07-05,579000,2.49,9.99,401.2,10921,10524,397,9
2017-10-26,694000,9.99,2.49,24.92,11818,11395,423,9
2017-11-01,696000,2.49,9.99,401.2,11889,11466,423,9
2017-11-22,711000,9.99,2.49,24.92,12041,11609,432,9
2017-11-28,713000,2.49,9.99,401.2,12740,12297,443,9
2017-12-21,727000,9.99,2.49,24.92,12975,12521,454,9
2018-01-04,755000,2.49,9.99,401.2,13377,12911,466,9
2018-06-21,709000,9.99,2.49,24.92,14800,14281,519,9
2018-07-05,726000,2.49,9.99,401.2,15050,14510,540,9
2018-11-21,777000,9.99,2.49,24.92,15705,15131,574,9
2018-11-27,785000,2.49,9.99,401.2,16019,15442,577,9
2018-12-20,789000,9.99,2.49,24.92,16125,15546,579,9
2019-01-03,800000,2.49,9.99,401.2,16243,15660,583,9
2019-02-04,804000,9.99,2.49,24.92,16384,15795,589,9
2019-02-11,809000,2.49,9.99,401.2,16418,15826,592,9
2019-06-25,898000,9.99,2.49,24.92,16889,16276,613,9
2019-07-09,918000,2.49,9.99,401.2,17719,17089,630,9
2019-10-27,955000,9.99,2.49,24.92,18074,17428,646,9
2019-11-01,958000,2.49,9.99,401.2,18115,17468,647,9
2019-11-26,965000,9.99,2.49,24.92,18356,17698,658,9
2019-12-03,969000,2.49,9.99,401.2,18493,17832,661,9
2019-12-19,967000,9.99,2.49,24.92,18649,17983,666,9
2020-01-02,982000,2.49,9.99,401.2,18931,18258,673,9
2020-01-23,901000,9.99,2.49,24.92,19236,18550,686,9
2020-01-26,906000,2.49,9.99,401.2,19288,18599,689,9
2020-02-13,880000,9.99,3.74,37.44,19501,18806,695,9
2020-02-14,880000,3.74,9.99,267.11,19512,18817,695,9
2020-06-25,932000,9.99,2.49,24.92,20775,20029,746,9
2020-07-09,942000,2.49,9.99,401.2,21163,20407,756,9
2020-10-29,982000,9.99,7.49,74.97,22169,21377,792,9
2020-11-02,984000,7.49,9.99,133.38,22205,21413,792,9
2020-11-25,991000,9.99,2.49,24.92,22406,21604,802,9
2020-12-01,991000,2.49,9.99,401.2,22564,21747,817,9
2020-12-22,1002000,9.99,2.49,24.92,22810,21987,823,9
2021-01-05,1007000,2.49,9.99,401.2,23186,22352,834,9
2021-02-11,1021000,9.99,2.49,24.92,23847,22995,852,9
2021-02-15,1021000,2.49,9.99,401.2,24003,23142,861,9
2021-06-24,1048000,9.99,1.99,19.92,25496,24579,917,9
2021-07-08,1054000,1.99,9.99,502.01,25811,24878,933,9
2021-10-28,1078000,9.99,1.99,19.92,26624,25649,975,9
2021-11-01,1083000,1.99,9.99,502.01,26666,25687,979,9
2021-11-24,1083000,9.99,1.99,19.92,26861,25867,994,9
2021-12-01,1083000,1.99,9.99,502.01,26977,25978,999,9
2021-12-22,1083000,9.99,1.99,19.92,27118,26115,1003,9
2022-01-05,1083000,1.99,9.99,502.01,27384,26367,1017,9
2022-01-27,1083000,9.99,1.99,19.92,27626,26598,1028,9
2022-02-04,1083000,1.99,9.99,502.01,27707,26674,1033,9
2022-06-24,1083000,9.99,1.99,19.92,28554,27479,1075,9
2022-07-06,1083000,1.99,9.99,502.01,28716,27630,1086,9
