date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-06-11,509000,15.99,4.99,31.21,1047,931,116,8
2015-06-22,506000,4.99,15.99,320.44,1055,937,118,8
2015-11-25,524000,15.99,7.19,44.97,1126,990,136,8
2015-12-02,521000,7.19,15.99,222.39,1128,992,136,8
2015-12-22,537000,15.99,7.99,49.97,1136,999,137,8
2016-01-04,528000,7.99,15.99,200.13,1150,1012,138,8
2016-02-05,560000,15.99,7.19,44.97,1166,1025,141,8
2016-02-12,536000,7.19,15.99,222.39,1169,1028,141,8
2016-02-25,522000,15.99,7.99,49.97,1179,1034,145,8
2016-02-27,522000,7.99,15.99,200.13,1180,1035,145,8
2016-06-23,537000,15.99,7.99,49.97,1243,1086,157,8
2016-07-04,538000,7.99,15.99,200.13,1248,1091,157,8
2016-11-23,573000,15.99,7.99,49.97,1325,1154,171,8
2016-11-29,562000,7.99,15.99,200.13,1387,1216,171,8
2016-12-22,580000,15.99,7.99,49.97,1403,1230,173,8
2017-01-02,552000,7.99,15.99,200.13,1408,1234,174,8
2017-06-22,577000,15.99,7.99,49.97,1511,1314,197,8
2017-07-05,587000,7.99,15.99,200.13,1528,1326,202,8
2017-10-26,608000,15.99,6.39,39.96,1571,1362,209,8
2017-11-02,600000,6.39,15.99,250.23,1574,1365,209,8
2017-11-22,594000,15.99,4.79,29.96,1581,1370,211,8
2017-11-28,604000,4.79,15.99,333.82,1632,1420,212,8
2017-12-07,622000,15.99,4.79,29.96,1636,1423,213,8
2017-12-11,622000,4.79,15.99,333.82,1655,1435,220,8
2017-12-21,628000,15.99,4.99,31.21,1665,1444,221,8
2018-01-05,604000,4.99,15.99,320.44,1680,1456,224,8
2018-02-15,591000,15.99,9.99,62.48,1697,1470,227,8
2018-02-19,586000,9.99,15.99,160.06,1703,1476,227,8
2018-04-19,608000,15.99,7.99,49.97,1728,1497,231,8
2018-04-23,599000,7.99,15.99,200.13,1732,1500,232,8
2018-06-20,547000,15.99,5.43,33.96,1757,1520,237,8
2018-07-05,554000,5.43,15.99,294.48,1771,1532,239,8
2018-10-29,573000,15.99,3.99,24.95,1812,1566,246,8
2018-11-01,574000,3.99,15.99,400.75,1814,1568,246,8
2018-11-21,576000,15.99,7.99,49.97,1821,1574,247,8
2018-11-27,582000,7.99,15.99,200.13,1854,1604,250,8
2018-12-20,586000,15.99,7.99,49.97,1874,1617,257,8
2019-01-03,587000,7.99,15.99,200.13,1880,1622,258,8
2019-02-04,590000,15.99,5.43,33.96,1889,1629,260,8
2019-02-11,590000,5.43,15.99,294.48,1891,1631,260,8
2019-03-05,595000,15.99,5.43,33.96,1897,1637,260,8
2019-03-08,595000,5.43,15.99,294.48,1899,1638,261,8
2019-06-25,648000,15.99,9.59,59.97,1923,1653,270,8
2019-07-08,653000,9.59,15.99,166.74,1956,1684,272,8
2019-07-18,654000,15.99,7.99,49.97,1959,1686,273,8
2019-07-22,655000,7.99,15.99,200.13,1959,1686,273,8
2019-11-10,656000,15.99,12.47,77.99,2001,1723,278,8
2019-11-12,656000,12.47,15.99,128.23,2002,1724,278,8
2019-11-26,658000,15.99,11.19,69.98,2012,1734,278,8
2019-12-03,658000,11.19,15.99,142.9,2027,1749,278,8
2019-12-19,687000,15.99,6.39,39.96,2038,1759,279,8
2020-01-02,688000,6.39,15.99,250.23,2054,1774,280,8
2020-01-22,648000,15.99,7.99,49.97,2065,1783,282,8
2020-01-27,621000,7.99,15.99,200.13,2069,1786,283,8
2020-03-31,617000,15.99,7.99,49.97,2113,1826,287,8
2020-04-06,617000,7.99,15.99,200.13,2117,1829,288,8
2020-06-25,625000,15.99,4.79,29.96,2172,1873,299,8
2020-07-09,625000,4.79,15.99,333.82,2181,1881,300,8
2020-08-27,639000,15.99,4.79,29.96,2199,1894,305,8
2020-08-31,639000,4.79,15.99,333.82,2205,1900,305,8
2020-10-29,643000,15.99,9.59,59.97,2235,1923,312,8
2020-11-02,643000,9.59,15.99,166.74,2237,1925,312,8
2020-11-07,643000,15.99,9.59,59.97,2239,1927,312,8
2020-11-09,644000,9.59,15.99,166.74,2241,1929,312,8
2020-11-25,644000,15.99,3.19,19.95,2250,1937,313,8
2020-11-30,642000,3.19,15.99,501.25,2260,1946,314,8
2020-12-22,643000,15.99,6.39,39.96,2274,1958,316,8
2021-01-05,644000,6.39,15.99,250.23,2286,1970,316,8
2021-02-12,646000,15.99,4.79,29.96,2302,1982,320,8
2021-02-15,646000,4.79,15.99,333.82,2304,1984,320,8
2021-03-16,630000,15.99,4.79,29.96,2316,1995,321,8
2021-03-19,630000,4.79,15.99,333.82,2318,1997,321,8
2021-05-03,634000,15.99,4.79,29.96,2348,2021,327,8
2021-05-10,635000,4.79,15.99,333.82,2353,2024,329,8
2021-05-27,637000,15.99,4.79,29.96,2359,2028,331,8
2021-05-31,637000,4.79,15.99,333.82,2364,2032,332,8
2021-06-24,639000,15.99,7.99,49.97,2374,2038,336,8
2021-07-08,641000,7.99,15.99,200.13,2379,2041,338,8
2021-08-23,643000,15.99,3.19,19.95,2391,2051,340,8
2021-08-30,644000,3.19,15.99,501.25,2397,2055,342,8
2021-10-28,648000,15.99,6.39,39.96,2420,2072,348,8
2021-11-01,648000,6.39,15.99,250.23,2421,2073,348,8
2021-11-24,651000,15.99,4.79,29.96,2428,2078,350,8
2021-12-01,651000,4.79,15.99,333.82,2435,2085,350,8
2021-12-22,651000,15.99,4.79,29.96,2435,2085,350,8
2022-01-05,651000,4.79,15.99,333.82,2441,2090,351,8
2022-01-27,652000,15.99,4.79,29.96,2447,2096,351,8
2022-02-03,653000,4.79,15.99,333.82,2453,2100,353,8
2022-03-14,654000,15.99,1.59,9.94,2464,2107,357,8
2022-03-21,653000,1.59,15.99,1005.66,2481,2120,361,8
2022-05-02,655000,15.99,4.79,29.96,2500,2135,365,8
2022-05-09,656000,4.79,15.99,333.82,2508,2140,368,8
2022-06-23,657000,15.99,3.19,19.95,2514,2143,371,8
2022-07-07,657000,3.19,15.99,501.25,2519,2148,371,8
2022-08-22,658000,15.99,3.19,19.95,2533,2161,372,8
2022-08-29,657000,3.19,15.99,501.25,2535,2163,372,8
