date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2016-02-04,21000,0.0,19.99,,258,225,33,8
2016-02-05,21000,19.99,5.09,25.46,262,229,33,8
2016-02-12,18000,5.09,14.99,294.5,296,260,36,8
2016-05-13,22000,14.99,10.99,73.32,393,341,52,8
2016-06-23,23000,10.99,6.04,54.96,419,359,60,8
2016-07-04,21000,6.04,10.99,181.95,429,367,62,8
2016-11-23,27000,10.99,6.59,59.96,537,439,98,8
2016-11-29,27000,6.59,10.99,166.77,607,507,100,8
2016-12-22,28000,10.99,6.04,54.96,653,540,113,8
2017-01-02,29000,6.04,10.99,181.95,677,553,124,8
2017-02-06,30000,10.99,14.99,136.4,734,587,147,6
2017-05-28,31000,14.99,7.49,49.97,779,622,157,6
2017-06-05,35000,7.49,14.99,200.13,793,628,165,6
2017-06-22,31000,14.99,6.74,44.96,809,638,171,6
2017-07-05,33000,6.74,14.99,222.4,820,647,173,6
2017-10-26,38000,14.99,7.49,49.97,872,679,193,6
2017-11-01,38000,7.49,14.99,200.13,874,680,194,6
2017-11-22,38000,14.99,7.49,49.97,886,687,199,6
2017-11-27,38000,7.49,14.99,200.13,944,743,201,6
2017-12-21,36000,14.99,5.99,39.96,968,762,206,6
2018-01-04,36000,5.99,14.99,250.25,983,772,211,6
2018-06-20,37000,14.99,3.74,24.95,1043,813,230,6
2018-07-05,39000,3.74,14.99,400.8,1057,823,234,6
2018-10-31,40000,14.99,4.49,29.95,1098,846,252,6
2018-11-01,40000,4.49,14.99,333.85,1099,846,253,6
2018-11-21,41000,14.99,4.49,29.95,1104,851,253,6
2018-11-27,40000,4.49,14.99,333.85,1137,883,254,6
2018-12-20,41000,14.99,4.49,29.95,1140,884,256,6
2019-01-03,41000,4.49,14.99,333.85,1152,892,260,6
2019-02-04,42000,14.99,4.49,29.95,1161,897,264,6
2019-02-11,42000,4.49,14.99,333.85,1163,899,264,6
2019-06-25,52000,14.99,2.99,19.95,1200,916,284,6
2019-07-09,57000,2.99,14.99,501.34,1237,950,287,6
2020-06-25,65000,14.99,2.99,19.95,1481,1134,347,6
2020-07-09,65000,2.99,14.99,501.34,1500,1145,355,6
2020-10-29,83000,14.99,2.99,19.95,1547,1176,371,6
2020-11-02,89000,2.99,14.99,501.34,1549,1177,372,6
2020-11-25,91000,14.99,2.99,19.95,1562,1189,373,6
2020-12-01,91000,2.99,14.99,501.34,1572,1197,375,6
2020-12-22,96000,14.99,2.99,19.95,1585,1206,379,6
2021-01-05,81000,2.99,14.99,501.34,1603,1219,384,6
2021-05-27,110000,14.99,2.99,19.95,1736,1327,409,6
2021-05-31,110000,2.99,14.99,501.34,1739,1328,411,6
2021-06-24,113000,14.99,2.99,19.95,1752,1337,415,6
2021-07-08,200000,2.99,14.99,501.34,1767,1348,419,6
2021-10-28,288000,14.99,2.99,19.95,1815,1377,438,6
2021-11-01,284000,2.99,14.99,501.34,1821,1379,442,6
2021-11-24,225000,14.99,2.99,19.95,1841,1394,447,6
2021-12-01,291000,2.99,14.99,501.34,1860,1410,450,6
2021-12-22,233000,14.99,2.99,19.95,1877,1420,457,6
2022-01-05,235000,2.99,14.99,501.34,1884,1426,458,6
2022-06-23,262000,14.99,2.99,19.95,1962,1480,482,6
2022-07-07,311000,2.99,14.99,501.34,1966,1483,483,6
