date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-06-11,588000,14.99,7.49,49.97,1087,920,167,8
2015-06-22,578000,7.49,14.99,200.13,1092,923,169,8
2015-10-22,594000,14.99,7.49,49.97,1149,967,182,8
2015-11-04,596000,7.49,14.99,200.13,1160,976,184,8
2015-11-25,595000,14.99,7.49,49.97,1171,979,192,8
2015-12-01,594000,7.49,14.99,200.13,1174,981,193,8
2015-12-22,601000,14.99,7.49,49.97,1180,983,197,8
2016-01-04,600000,7.49,14.99,200.13,1185,987,198,8
2016-02-05,610000,14.99,7.49,49.97,1195,996,199,8
2016-02-12,594000,7.49,14.99,200.13,1197,998,199,8
2016-03-14,601000,14.99,3.74,24.95,1210,1008,202,8
2016-03-21,592000,3.74,14.99,400.8,1216,1012,204,8
2016-06-23,597000,14.99,2.99,19.95,1257,1040,217,8
2016-07-04,604000,2.99,14.99,501.34,1263,1043,220,8
2016-10-17,639000,14.99,7.49,49.97,1307,1072,235,8
2016-10-24,630000,7.49,14.99,200.13,1311,1075,236,8
2016-10-28,631000,14.99,7.49,49.97,1314,1076,238,8
2016-11-01,637000,7.49,14.99,200.13,1317,1078,239,8
2016-11-23,637000,14.99,7.49,49.97,1321,1082,239,8
2016-11-29,637000,7.49,14.99,200.13,1342,1100,242,8
2016-12-22,647000,14.99,7.49,49.97,1346,1103,243,8
2017-01-02,637000,7.49,14.99,200.13,1354,1109,245,8
2017-02-13,635000,14.99,3.74,24.95,1363,1114,249,8
2017-02-20,646000,3.74,14.99,400.8,1365,1115,250,8
2017-04-24,646000,14.99,7.99,53.3,1380,1127,253,8
2017-05-01,619000,7.99,14.99,187.61,1383,1129,254,8
2017-05-22,625000,14.99,2.69,17.95,1387,1131,256,8
2017-05-29,636000,2.69,14.99,557.25,1388,1132,256,8
2017-06-22,623000,14.99,2.24,14.94,1396,1134,262,8
2017-07-05,644000,2.24,14.99,669.2,1399,1136,263,8
2017-07-24,648000,14.99,1.79,11.94,1404,1140,264,8
2017-07-31,640000,1.79,14.99,837.43,1414,1147,267,8
2017-10-02,670000,14.99,3.74,24.95,1430,1154,276,8
2017-10-09,657000,3.74,14.99,400.8,1434,1155,279,8
2017-11-22,655000,14.99,2.99,19.95,1440,1160,280,8
2017-11-27,654000,2.99,14.99,501.34,1445,1164,281,8
2017-12-21,664000,14.99,2.99,19.95,1455,1172,283,8
2018-01-04,660000,2.99,14.99,501.34,1461,1174,287,8
2018-03-05,625000,14.99,3.74,24.95,1469,1179,290,8
2018-03-12,613000,3.74,14.99,400.8,1473,1180,293,8
2018-06-20,570000,14.99,3.74,24.95,1491,1194,297,8
2018-07-05,568000,3.74,14.99,400.8,1492,1195,297,8
2018-07-23,570000,14.99,3.74,24.95,1494,1197,297,8
2018-07-30,570000,3.74,14.99,400.8,1495,1197,298,8
2018-11-21,577000,14.99,5.99,39.96,1510,1203,307,6
2018-11-27,576000,5.99,14.99,250.25,1513,1206,307,6
2018-12-20,578000,14.99,3.74,24.95,1515,1207,308,6
2019-01-03,579000,3.74,14.99,400.8,1516,1208,308,6
2019-01-21,580000,14.99,3.74,24.95,1517,1208,309,6
2019-01-28,580000,3.74,14.99,400.8,1519,1208,311,6
2019-02-04,580000,14.99,3.74,24.95,1522,1209,313,6
2019-02-11,580000,3.74,14.99,400.8,1523,1210,313,6
2019-04-29,587000,14.99,2.99,19.95,1534,1216,318,6
2019-05-06,589000,2.99,14.99,501.34,1534,1216,318,6
2019-06-25,609000,14.99,2.99,19.95,1544,1221,323,6
2019-07-09,614000,2.99,14.99,501.34,1556,1233,323,6
2019-08-26,618000,14.99,2.99,19.95,1562,1238,324,6
2019-09-02,617000,2.99,14.99,501.34,1564,1238,326,6
2019-09-26,618000,14.99,2.99,19.95,1571,1242,329,6
2019-09-30,615000,2.99,14.99,501.34,1575,1246,329,6
2019-10-27,615000,14.99,2.99,19.95,1585,1251,334,6
2019-11-01,616000,2.99,14.99,501.34,1586,1251,335,6
2019-11-11,617000,14.99,2.99,19.95,1586,1251,335,6
2019-11-18,617000,2.99,14.99,501.34,1586,1251,335,6
2019-11-26,618000,14.99,2.99,19.95,1587,1252,335,6
2019-12-03,619000,2.99,14.99,501.34,1591,1255,336,6
2019-12-19,622000,14.99,2.99,19.95,1591,1255,336,6
2020-01-02,623000,2.99,14.99,501.34,1599,1261,338,6
2020-01-23,570000,14.99,2.99,19.95,1603,1264,339,6
2020-01-27,560000,2.99,14.99,501.34,1605,1265,340,6
2020-03-02,350000,14.99,2.99,19.95,1612,1269,343,6
2020-03-09,550000,2.99,14.99,501.34,1613,1270,343,6
2020-04-20,542000,14.99,2.99,19.95,1625,1277,348,6
2020-04-28,544000,2.99,14.99,501.34,1627,1279,348,6
2020-05-04,542000,14.99,2.99,19.95,1632,1284,348,6
2020-05-10,544000,2.99,14.99,501.34,1632,1284,348,6
2020-06-25,546000,14.99,2.99,19.95,1641,1290,351,6
2020-07-09,546000,2.99,14.99,501.34,1644,1293,351,6
2020-07-27,546000,14.99,2.99,19.95,1646,1294,352,6
2020-08-02,547000,2.99,14.99,501.34,1647,1295,352,6
2020-09-17,549000,14.99,2.99,19.95,1655,1300,355,6
2020-09-21,550000,2.99,14.99,501.34,1659,1302,357,6
2020-10-05,93000,14.99,2.99,19.95,1663,1304,359,6
2020-10-12,551000,2.99,14.99,501.34,1663,1304,359,6
2020-10-29,551000,14.99,2.99,19.95,1663,1304,359,6
2020-11-02,356000,2.99,14.99,501.34,1664,1305,359,6
2020-11-25,552000,14.99,2.99,19.95,1669,1308,361,6
2020-12-01,553000,2.99,14.99,501.34,1673,1312,361,6
2020-12-22,554000,14.99,2.99,19.95,1674,1313,361,6
2021-01-05,555000,2.99,14.99,501.34,1676,1314,362,6
2021-02-01,554000,14.99,2.99,19.95,1676,1314,362,6
2021-02-08,553000,2.99,14.99,501.34,1678,1315,363,6
2021-02-12,360000,14.99,2.99,19.95,1678,1315,363,6
2021-02-15,360000,2.99,14.99,501.34,1678,1315,363,6
2021-03-22,198000,14.99,3.59,23.95,1683,1320,363,6
2021-03-25,198000,3.59,2.99,83.29,1684,1320,364,6
2021-03-29,198000,2.99,14.99,501.34,1685,1320,365,6
2021-04-20,200000,14.99,2.99,19.95,1688,1323,365,6
2021-04-25,201000,2.99,14.99,501.34,1688,1323,365,6
2021-06-24,203000,14.99,2.99,19.95,1697,1329,368,6
2021-07-08,205000,2.99,14.99,501.34,1699,1331,368,6
2021-07-12,205000,14.99,2.99,19.95,1700,1331,369,6
2021-07-19,205000,2.99,14.99,501.34,1701,1331,370,6
2021-09-16,209000,14.99,2.99,19.95,1710,1337,373,6
2021-09-23,209000,2.99,14.99,501.34,1712,1339,373,6
2021-10-25,211000,14.99,3.59,23.95,1716,1343,373,6
2021-10-28,211000,3.59,2.99,83.29,1717,1344,373,6
2021-11-01,211000,2.99,14.99,501.34,1719,1346,373,6
2021-11-08,212000,14.99,2.99,19.95,1720,1347,373,6
2021-11-15,213000,2.99,14.99,501.34,1720,1347,373,6
2021-11-24,1000,14.99,2.99,19.95,1723,1349,374,6
2021-11-30,213000,2.99,14.99,501.34,1723,1349,374,6
2021-12-22,215000,14.99,1.49,9.94,1729,1353,376,6
2022-01-05,216000,1.49,14.99,1006.04,1731,1355,376,6
2022-01-26,217000,14.99,1.49,9.94,1735,1356,379,6
2022-02-03,218000,1.49,14.99,1006.04,1738,1358,380,6
2022-02-11,219000,14.99,2.99,19.95,1741,1360,381,6
2022-02-20,222000,2.99,14.99,501.34,1743,1362,381,6
2022-02-27,221000,14.99,2.99,19.95,1745,1362,383,6
2022-03-07,221000,2.99,14.99,501.34,1747,1364,383,6
2022-04-18,223000,14.99,1.49,9.94,1751,1366,385,6
2022-04-25,225000,1.49,14.99,1006.04,1751,1366,385,6
2022-05-23,226000,14.99,1.49,9.94,1753,1367,386,6
2022-05-30,226000,1.49,14.99,1006.04,1754,1368,386,6
2022-06-23,227000,14.99,1.49,9.94,1758,1371,387,6
2022-07-07,230000,1.49,14.99,1006.04,1760,1373,387,6
2022-08-01,231000,14.99,2.99,19.95,1763,1374,389,6
2022-08-08,232000,2.99,14.99,501.34,1763,1374,389,6
2022-08-11,232000,14.99,3.59,23.95,1764,1374,390,6
2022-08-18,232000,3.59,14.99,417.55,1764,1374,390,6
2022-10-17,236000,14.99,1.79,11.94,1770,1378,392,6
2022-10-24,251000,1.79,2.99,167.04,1773,1381,392,6
2022-10-31,251000,2.99,14.99,501.34,1773,1381,392,6
