date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-06-11,124000,49.99,16.99,33.99,1631,1296,335,6
2015-06-13,129000,16.99,24.99,147.09,1653,1311,342,6
2015-06-20,138000,24.99,16.99,67.99,1733,1374,359,6
2015-06-22,141000,16.99,49.99,294.23,1753,1389,364,6
2015-08-06,181000,49.99,12.49,24.98,1886,1485,401,6
2015-08-10,195000,12.49,49.99,400.24,1981,1550,431,6
2015-09-10,224000,49.99,12.49,24.98,2183,1711,472,6
2015-09-14,234000,12.49,49.99,400.24,2250,1756,494,6
2015-12-22,253000,49.99,12.49,24.98,2614,2044,570,6
2016-01-04,265000,12.49,49.99,400.24,2734,2135,599,6
2016-01-26,259000,49.99,29.99,59.99,2837,2216,621,6
2016-04-27,274000,29.99,7.49,24.97,3011,2351,660,6
2016-05-02,275000,7.49,29.99,400.4,3050,2384,666,6
2016-06-25,281000,29.99,7.49,24.97,3167,2487,680,6
2016-07-04,281000,7.49,29.99,400.4,3206,2517,689,6
2016-09-15,290000,29.99,7.49,24.97,3310,2601,709,6
2016-09-19,293000,7.49,29.99,400.4,3328,2617,711,6
2016-10-06,307000,29.99,7.49,24.97,3366,2649,717,6
2016-10-10,320000,7.49,29.99,400.4,3392,2669,723,6
2016-11-22,310000,29.99,7.49,24.97,3465,2724,741,6
2016-11-29,306000,7.49,29.99,400.4,3553,2808,745,6
2016-12-22,312000,29.99,7.49,24.97,3592,2839,753,6
2017-01-02,307000,7.49,29.99,400.4,3628,2865,763,6
2017-02-23,312000,29.99,7.49,24.97,3690,2921,769,6
2017-02-27,309000,7.49,29.99,400.4,3703,2932,771,6
2017-03-30,318000,29.99,7.49,24.97,3747,2969,778,6
2017-04-03,320000,7.49,29.99,400.4,3757,2978,779,6
2017-06-22,319000,29.99,7.49,24.97,3839,3050,789,6
2017-07-05,322000,7.49,29.99,400.4,3894,3093,801,6
2017-07-25,328000,29.99,7.49,24.97,3918,3112,806,6
2017-07-28,325000,7.49,29.99,400.4,3931,3124,807,6
2017-09-14,351000,29.99,7.49,24.97,3994,3177,817,6
2017-09-18,346000,7.49,29.99,400.4,4015,3197,818,6
2017-11-22,332000,29.99,7.49,24.97,4098,3271,827,6
2017-11-29,332000,7.49,29.99,400.4,4169,3340,829,8
2017-12-21,342000,29.99,7.49,24.97,4196,3363,833,8
2018-01-04,348000,7.49,29.99,400.4,4246,3404,842,8
2018-02-07,333000,29.99,7.49,24.97,4279,3431,848,8
2018-02-12,331000,7.49,29.99,400.4,4295,3444,851,8
2018-06-20,303000,29.99,7.49,24.97,4392,3520,872,8
2018-07-05,306000,7.49,29.99,400.4,4418,3541,877,8
2018-07-10,307000,29.99,7.49,24.97,4424,3546,878,8
2018-07-13,316000,7.49,29.99,400.4,4436,3557,879,8
2018-11-01,309000,29.99,7.49,24.97,4513,3623,890,8
2018-11-05,315000,7.49,29.99,400.4,4520,3629,891,8
2018-11-21,310000,29.99,7.49,24.97,4535,3643,892,8
2018-11-27,315000,7.49,29.99,400.4,4590,3696,894,8
2018-12-20,314000,29.99,7.49,24.97,4607,3708,899,8
2019-01-03,319000,7.49,29.99,400.4,4632,3727,905,8
2019-02-04,316000,29.99,7.49,24.97,4653,3743,910,8
2019-02-11,318000,7.49,29.99,400.4,4660,3750,910,8
2019-04-29,320000,29.99,7.49,24.97,4712,3794,918,8
2019-05-06,308000,7.49,29.99,400.4,4729,3808,921,8
2019-06-25,313000,29.99,7.49,24.97,4748,3825,923,8
2019-07-09,321000,7.49,29.99,400.4,4865,3930,935,8
2019-08-20,322000,29.99,7.49,24.97,4891,3951,940,8
2019-08-23,328000,7.49,29.99,400.4,4900,3957,943,8
2019-09-05,321000,29.99,7.49,24.97,4906,3962,944,8
2019-09-09,326000,7.49,29.99,400.4,4912,3965,947,8
2019-11-10,326000,29.99,7.49,24.97,4956,4006,950,8
2019-11-12,326000,7.49,29.99,400.4,4960,4010,950,8
2019-11-26,327000,29.99,7.49,24.97,4990,4039,951,8
2019-12-03,332000,7.49,29.99,400.4,5023,4072,951,8
2019-12-19,331000,29.99,7.49,24.97,5058,4105,953,8
2020-01-02,337000,7.49,29.99,400.4,5103,4148,955,8
2020-01-23,306000,29.99,7.49,24.97,5135,4179,956,8
2020-01-27,303000,7.49,29.99,400.4,5151,4193,958,8
2020-04-30,305000,29.99,7.49,24.97,5275,4308,967,8
2020-05-08,320000,7.49,29.99,400.4,5312,4343,969,8
2020-06-20,313000,29.99,7.49,24.97,5431,4451,980,8
2020-07-09,322000,7.49,29.99,400.4,5550,4557,993,8
2020-09-24,352000,29.99,7.49,24.97,5690,4691,999,8
2020-09-28,355000,7.49,29.99,400.4,5702,4700,1002,8
2020-11-12,364000,29.99,4.79,15.97,5777,4770,1007,8
2020-11-16,301000,4.79,29.99,626.1,5838,4822,1016,8
2020-11-25,374000,29.99,4.79,15.97,5920,4897,1023,8
2020-12-01,388000,4.79,29.99,626.1,6006,4979,1027,8
2020-12-22,383000,29.99,4.79,15.97,6081,5049,1032,8
2021-01-05,397000,4.79,29.99,626.1,6196,5148,1048,8
2021-02-09,399000,29.99,4.79,15.97,6319,5261,1058,8
2021-02-15,402000,4.79,29.99,626.1,6363,5300,1063,8
2021-04-29,407000,29.99,4.49,14.97,6514,5438,1076,8
2021-05-10,420000,4.49,29.99,667.93,6585,5496,1089,8
2021-06-18,428000,29.99,4.49,14.97,6661,5562,1099,8
2021-07-08,441000,4.49,29.99,667.93,6783,5672,1111,8
2021-09-20,457000,29.99,4.49,14.97,6926,5801,1125,8
2021-09-23,467000,4.49,29.99,667.93,6937,5810,1127,8
2021-09-29,462000,29.99,4.49,14.97,6954,5826,1128,8
2021-10-03,471000,4.49,29.99,667.93,6971,5841,1130,8
2021-11-24,476000,29.99,4.49,14.97,7053,5913,1140,8
2021-12-01,486000,4.49,29.99,667.93,7089,5946,1143,8
2021-12-22,488000,29.99,4.49,14.97,7126,5978,1148,8
2022-01-05,498000,4.49,29.99,667.93,7173,6017,1156,8
2022-01-27,499000,29.99,5.99,19.97,7220,6058,1162,8
2022-02-02,502000,5.99,29.99,500.67,7222,6060,1162,8
2022-04-25,516000,29.99,5.99,19.97,7317,6144,1173,8
2022-04-29,520000,5.99,29.99,500.67,7325,6150,1175,8
2022-06-22,527000,29.99,4.49,14.97,7384,6201,1183,8
2022-07-07,536000,4.49,29.99,667.93,7428,6241,1187,8
2022-07-25,538000,29.99,4.49,14.97,7454,6264,1190,8
2022-08-01,555000,4.49,29.99,667.93,7491,6296,1195,8
2022-09-05,550000,29.99,4.49,14.97,7555,6352,1203,8
2022-09-12,564000,4.49,29.99,667.93,7595,6384,1211,8
2022-10-10,561000,29.99,4.49,14.97,7642,6428,1214,8
2022-10-17,566000,4.49,29.99,667.93,7668,6447,1221,8
