date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2016-08-01,9000,0.89,0.99,111.24,102,92,10,8
2016-11-23,12000,0.99,0.74,74.75,214,189,25,8
2016-11-29,11000,0.74,0.99,133.78,224,198,26,8
2016-12-22,13000,0.99,0.74,74.75,233,207,26,8
2017-01-02,17000,0.74,0.99,133.78,242,216,26,8
2017-02-14,16000,0.99,0.54,54.55,261,235,26,8
2017-02-16,15000,0.54,0.99,183.33,261,235,26,8
2017-06-22,14000,0.99,0.64,64.65,292,262,30,8
2017-07-05,17000,0.64,0.99,154.69,303,272,31,8
2017-10-27,17000,0.99,0.69,69.7,325,292,33,8
2017-11-01,17000,0.69,0.99,143.48,325,292,33,8
2017-11-22,16000,0.99,0.64,64.65,327,294,33,8
2017-11-28,14000,0.64,0.99,154.69,337,304,33,8
2017-12-21,17000,0.99,0.64,64.65,343,309,34,8
2018-01-04,17000,0.64,0.99,154.69,345,311,34,8
2018-02-15,17000,0.99,0.64,64.65,357,322,35,8
2018-02-19,17000,0.64,0.99,154.69,359,323,36,8
2018-06-21,18000,0.99,0.64,64.65,384,347,37,8
2018-07-05,18000,0.64,0.99,154.69,387,349,38,8
2018-07-16,18000,0.99,0.64,64.65,390,352,38,8
2018-07-23,18000,0.64,0.99,154.69,394,356,38,8
2018-11-21,18000,0.99,0.64,64.65,409,370,39,8
2018-11-27,18000,0.64,0.99,154.69,411,372,39,8
2018-12-20,19000,0.99,0.64,64.65,415,376,39,8
2019-01-03,19000,0.64,0.99,154.69,422,383,39,8
2019-02-04,20000,0.99,0.64,64.65,423,384,39,8
2019-02-11,19000,0.64,0.99,154.69,423,384,39,8
2019-06-25,20000,0.99,0.64,64.65,432,393,39,8
2019-07-09,21000,0.64,0.99,154.69,444,405,39,8
2019-11-26,22000,0.99,0.64,64.65,464,424,40,8
2019-12-03,22000,0.64,0.99,154.69,467,427,40,8
2019-12-19,22000,0.99,0.64,64.65,468,428,40,8
2020-01-02,22000,0.64,0.99,154.69,473,432,41,8
2020-01-23,19000,0.99,0.64,64.65,476,434,42,8
2020-01-27,19000,0.64,0.99,154.69,477,435,42,8
2020-06-25,19000,0.99,0.64,64.65,495,451,44,8
2020-07-09,20000,0.64,0.99,154.69,503,459,44,8
2020-11-25,20000,0.99,0.64,64.65,516,472,44,8
2020-12-01,20000,0.64,0.99,154.69,517,473,44,8
2020-12-22,21000,0.99,0.64,64.65,520,476,44,8
2021-01-05,21000,0.64,0.99,154.69,524,480,44,8
2021-02-12,21000,0.99,0.64,64.65,528,484,44,8
2021-02-14,21000,0.64,0.99,154.69,528,484,44,8
2021-06-24,21000,0.99,0.64,64.65,540,496,44,8
2021-07-08,21000,0.64,0.99,154.69,540,496,44,8
2021-11-24,22000,0.99,0.64,64.65,562,518,44,8
2021-12-01,22000,0.64,0.99,154.69,563,519,44,8
2021-12-22,22000,0.99,0.64,64.65,563,519,44,8
2022-01-05,22000,0.64,0.99,154.69,566,522,44,8
2022-01-10,22000,0.99,0.64,64.65,567,523,44,8
2022-01-17,22000,0.64,0.99,154.69,569,525,44,8
2022-01-26,22000,0.99,0.64,64.65,571,527,44,8
2022-02-03,23000,0.64,0.99,154.69,574,530,44,8
2022-04-11,19000,0.99,0.64,64.65,585,541,44,8
2022-04-18,23000,0.64,0.99,154.69,587,543,44,8
2022-06-23,23000,0.99,0.64,64.65,593,549,44,8
2022-07-07,24000,0.64,0.99,154.69,599,554,45,8
2022-07-18,24000,0.99,0.64,64.65,601,556,45,8
2022-07-25,24000,0.64,0.99,154.69,602,557,45,8
