date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-05-13,261000,49.99,29.99,59.99,2426,2123,303,8
2015-05-14,264000,29.99,10.19,33.98,2430,2125,305,8
2015-05-18,268000,10.19,29.99,294.31,2451,2141,310,8
2015-06-11,279000,29.99,14.99,49.98,2503,2184,319,8
2015-06-19,283000,14.99,8.99,59.97,2516,2197,319,8
2015-06-21,282000,8.99,14.99,166.74,2521,2202,319,8
2015-06-22,280000,14.99,29.99,200.07,2526,2207,319,8
2015-07-22,284000,29.99,39.99,133.34,2571,2241,330,8
2015-07-23,284000,39.99,29.99,74.99,2571,2241,330,8
2015-10-29,477000,29.99,8.99,29.98,2745,2375,370,8
2015-11-02,473000,8.99,29.99,333.59,2778,2398,380,8
2015-11-25,474000,29.99,8.99,29.98,2855,2457,398,8
2015-12-01,472000,8.99,29.99,333.59,2883,2479,404,8
2015-12-22,482000,29.99,8.99,29.98,2940,2524,416,8
2016-01-04,500000,8.99,29.99,333.59,2995,2567,428,8
2016-03-22,498000,29.99,8.99,29.98,3140,2689,451,8
2016-03-29,503000,8.99,29.99,333.59,3168,2711,457,8
2016-06-13,566000,29.99,7.49,24.97,3329,2846,483,8
2016-06-17,570000,7.49,29.99,400.4,3338,2854,484,8
2016-06-23,576000,29.99,7.49,24.97,3365,2876,489,8
2016-07-04,578000,7.49,29.99,400.4,3424,2923,501,8
2016-08-18,593000,29.99,6.89,22.97,3514,2998,516,8
2016-08-22,590000,6.89,29.99,435.27,3536,3016,520,8
2016-10-28,616000,29.99,6.89,22.97,3675,3117,558,8
2016-11-01,626000,6.89,29.99,435.27,3689,3129,560,8
2016-11-23,620000,29.99,6.89,22.97,3742,3168,574,8
2016-11-29,619000,6.89,29.99,435.27,3809,3230,579,8
2016-12-19,630000,29.99,6.89,22.97,3834,3253,581,8
2017-01-02,633000,6.89,29.99,435.27,3899,3310,589,8
2017-03-23,642000,29.99,6.89,22.97,4088,3465,623,8
2017-03-27,641000,6.89,29.99,435.27,4108,3485,623,8
2017-06-22,655000,29.99,7.49,24.97,4264,3614,650,8
2017-07-05,660000,7.49,29.99,400.4,4310,3654,656,8
2017-08-17,693000,29.99,6.89,22.97,4392,3721,671,8
2017-08-21,709000,6.89,29.99,435.27,4402,3731,671,8
2017-10-26,705000,29.99,6.89,22.97,4516,3828,688,8
2017-11-01,692000,6.89,29.99,435.27,4527,3836,691,8
2017-11-22,692000,29.99,6.89,22.97,4571,3871,700,8
2017-11-28,696000,6.89,29.99,435.27,4635,3934,701,8
2017-12-22,698000,29.99,6.89,22.97,4678,3970,708,8
2018-01-04,708000,6.89,29.99,435.27,4719,4005,714,8
2018-06-20,625000,29.99,6.89,22.97,4922,4175,747,8
2018-07-05,645000,6.89,29.99,435.27,4964,4209,755,8
2018-09-19,640000,29.99,6.89,22.97,5089,4311,778,8
2018-09-24,653000,6.89,29.99,435.27,5102,4321,781,8
2018-10-29,643000,29.99,6.89,22.97,5155,4364,791,8
2018-11-01,650000,6.89,29.99,435.27,5162,4370,792,8
2018-11-21,654000,29.99,6.89,22.97,5218,4407,811,8
2018-11-27,666000,6.89,29.99,435.27,5271,4458,813,8
2018-12-20,671000,29.99,6.89,22.97,5322,4498,824,8
2019-01-07,705000,6.89,29.99,435.27,5390,4551,839,8
2019-04-25,709000,29.99,6.89,22.97,5652,4754,898,8
2019-05-06,729000,6.89,29.99,435.27,5698,4792,906,8
2019-06-25,643000,29.99,6.89,22.97,5778,4863,915,8
2019-07-09,676000,6.89,29.99,435.27,5899,4976,923,8
2019-09-10,661000,29.99,6.89,22.97,5981,5047,934,8
2019-09-13,422000,6.89,29.99,435.27,5990,5054,936,8
2019-10-27,667000,29.99,6.89,22.97,6047,5102,945,8
2019-11-01,679000,6.89,29.99,435.27,6054,5107,947,8
2019-11-26,682000,29.99,6.89,22.97,6148,5192,956,8
2019-12-03,693000,6.89,29.99,435.27,6186,5226,960,8
2019-12-19,697000,29.99,6.89,22.97,6236,5272,964,8
2020-01-02,726000,6.89,29.99,435.27,6323,5356,967,8
2020-01-23,671000,29.99,6.89,22.97,6407,5431,976,8
2020-01-27,669000,6.89,29.99,435.27,6426,5447,979,8
2020-02-11,655000,29.99,6.89,22.97,6483,5495,988,8
2020-02-17,483000,6.89,29.99,435.27,6526,5534,992,8
2020-03-19,692000,29.99,6.89,22.97,6683,5677,1006,8
2020-03-31,709000,6.89,29.99,435.27,6762,5747,1015,8
2020-04-29,729000,29.99,6.89,22.97,6957,5919,1038,8
2020-05-06,743000,6.89,29.99,435.27,7013,5973,1040,8
2020-06-04,744000,29.99,6.89,22.97,7138,6078,1060,8
2020-06-15,756000,6.89,29.99,435.27,7198,6132,1066,8
2020-06-25,596000,29.99,6.89,22.97,7254,6179,1075,8
2020-07-09,768000,6.89,29.99,435.27,7351,6264,1087,8
2020-09-17,783000,29.99,6.89,22.97,7564,6454,1110,8
2020-09-21,241000,6.89,29.99,435.27,7583,6471,1112,8
2020-09-24,793000,29.99,6.89,22.97,7600,6488,1112,8
2020-09-28,665000,6.89,29.99,435.27,7618,6503,1115,8
2020-10-29,804000,29.99,6.89,22.97,7693,6568,1125,8
2020-11-02,810000,6.89,29.99,435.27,7711,6583,1128,8
2020-11-25,813000,29.99,6.89,22.97,7783,6650,1133,8
2020-12-01,816000,6.89,29.99,435.27,7823,6685,1138,8
2020-12-22,821000,29.99,6.89,22.97,7898,6747,1151,8
2021-01-05,726000,6.89,29.99,435.27,7955,6796,1159,8
2021-01-21,735000,29.99,6.89,22.97,8005,6842,1163,8
2021-01-25,857000,6.89,29.99,435.27,8031,6865,1166,8
2021-02-11,860000,29.99,6.89,22.97,8149,6971,1178,8
2021-02-15,860000,6.89,29.99,435.27,8179,6999,1180,8
2021-04-13,868000,29.99,6.89,22.97,8389,7177,1212,8
2021-04-20,900000,6.89,29.99,435.27,8442,7225,1217,8
2021-06-24,938000,29.99,6.89,22.97,8800,7549,1251,8
2021-07-21,987000,6.89,29.99,435.27,8981,7712,1269,8
2021-10-20,1019000,29.99,6.89,22.97,9257,7952,1305,8
2021-11-01,1030000,6.89,29.99,435.27,9315,8000,1315,8
2021-11-24,1035000,29.99,6.89,22.97,9392,8064,1328,8
2021-12-01,1045000,6.89,29.99,435.27,9430,8100,1330,8
2021-12-22,1052000,29.99,6.89,22.97,9501,8162,1339,8
2022-01-05,1060000,6.89,29.99,435.27,9559,8212,1347,8
2022-01-26,1061000,29.99,6.89,22.97,9635,8272,1363,8
2022-02-03,1065000,6.89,29.99,435.27,9667,8302,1365,8
2022-03-14,1073000,29.99,6.89,22.97,9790,8407,1383,8
2022-03-21,1079000,6.89,29.99,435.27,9832,8439,1393,8
2022-04-25,1079000,29.99,6.89,22.97,9937,8538,1399,8
2022-05-02,1091000,6.89,29.99,435.27,9973,8571,1402,8
2022-05-31,1091000,29.99,6.89,22.97,10057,8642,1415,8
2022-06-12,1108000,6.89,29.99,435.27,10108,8688,1420,8
2022-06-23,1103000,29.99,6.89,22.97,10161,8734,1427,8
2022-07-07,1115000,6.89,29.99,435.27,10232,8792,1440,8
2022-07-12,1115000,29.99,6.89,22.97,10253,8810,1443,8
2022-07-26,1125000,6.89,29.99,435.27,10321,8870,1451,8
2022-09-08,1128000,29.99,6.89,22.97,10506,9030,1476,8
2022-09-19,1138000,6.89,29.99,435.27,10568,9086,1482,8
2022-10-19,1144000,29.99,6.89,22.97,10682,9188,1494,8
