date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,3489000,0.0,14.99,,18187,17727,460,9
2015-04-30,3405000,14.99,3.74,24.95,18519,18040,479,9
2015-05-04,3430000,3.74,14.99,400.8,18638,18155,483,9
2015-06-11,3335000,14.99,7.49,49.97,19178,18662,516,9
2015-06-19,3342000,7.49,3.74,49.93,19346,18823,523,9
2015-06-22,3341000,3.74,14.99,400.8,19445,18920,525,9
2015-07-22,3379000,14.99,54.99,366.84,19889,19346,543,9
2015-07-23,3385000,54.99,14.99,27.26,19902,19358,544,9
2015-09-10,16775000,14.99,2.99,19.95,20371,19810,561,9
2015-09-14,10550000,2.99,14.99,501.34,20738,20147,591,9
2015-10-15,3627000,14.99,3.74,24.95,21448,20833,615,9
2015-10-19,3642000,3.74,14.99,400.8,21591,20965,626,9
2015-11-25,3648000,14.99,3.74,24.95,22179,21528,651,9
2015-12-01,3633000,3.74,14.99,400.8,22332,21675,657,9
2015-12-22,3626000,14.99,3.74,24.95,22656,21982,674,9
2016-01-04,3660000,3.74,14.99,400.8,23115,22419,696,9
2016-04-14,3686000,14.99,5.09,33.96,24315,23572,743,9
2016-04-18,3686000,5.09,14.99,294.5,24431,23681,750,9
2016-06-23,3727000,14.99,3.74,24.95,25222,24439,783,9
2016-07-04,3802000,3.74,14.99,400.8,25554,24756,798,9
2016-09-13,3808000,14.99,9.99,66.64,26354,25516,838,9
2016-10-13,4067000,9.99,2.49,24.92,26570,25715,855,9
2016-10-17,4034000,2.49,9.99,401.2,26679,25815,864,9
2016-11-23,4017000,9.99,2.49,24.92,27134,26248,886,9
2016-11-29,3984000,2.49,9.99,401.2,28551,27660,891,9
2016-12-22,4068000,9.99,2.49,24.92,28905,28000,905,9
2017-01-02,4103000,2.49,9.99,401.2,29304,28382,922,9
2017-02-21,4150000,9.99,2.49,24.92,30097,29132,965,9
2017-02-24,4116000,2.49,9.99,401.2,30215,29244,971,9
2017-04-20,4216000,9.99,2.49,24.92,30992,29983,1009,9
2017-04-22,4231000,2.49,9.99,401.2,31063,30048,1015,9
2017-06-22,4171000,9.99,2.49,24.92,32066,31001,1065,9
2017-07-05,4224000,2.49,9.99,401.2,32662,31565,1097,9
2017-08-10,4394000,9.99,2.49,24.92,33273,32145,1128,9
2017-08-14,4473000,2.49,9.99,401.2,33405,32271,1134,9
2017-10-12,4486000,9.99,2.49,24.92,34291,33117,1174,9
2017-10-16,4497000,2.49,9.99,401.2,34427,33249,1178,9
2017-11-22,4452000,9.99,2.49,24.92,35027,33819,1208,9
2017-11-28,4463000,2.49,9.99,401.2,36181,34964,1217,9
2017-12-22,4486000,9.99,2.49,24.92,36589,35352,1237,9
2018-01-04,4536000,2.49,9.99,401.2,37035,35778,1257,9
2018-02-15,4387000,9.99,2.49,24.92,37631,36342,1289,9
2018-02-20,4371000,2.49,9.99,401.2,37728,36435,1293,9
2018-06-20,4203000,9.99,3.39,33.93,38955,37587,1368,9
2018-07-05,4319000,3.39,9.99,294.69,39231,37844,1387,9
2018-07-19,4271000,9.99,2.49,24.92,39417,38018,1399,9
2018-07-23,4388000,2.49,9.99,401.2,39550,38139,1411,9
2018-10-25,4273000,9.99,3.39,33.93,40388,38919,1469,9
2018-10-29,4396000,3.39,9.99,294.69,40452,38974,1478,9
2018-11-21,4295000,9.99,3.39,33.93,40682,39190,1492,9
2018-11-27,4274000,3.39,9.99,294.69,41493,39990,1503,9
2018-12-20,4268000,9.99,2.49,24.92,41689,40175,1514,9
2019-01-03,4355000,2.49,9.99,401.2,41957,40427,1530,9
