date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2015-04-01,815000,0.0,14.99,,13173,12895,278,9
2015-04-23,850000,14.99,10.04,66.98,13781,13493,288,9
2015-04-27,856000,10.04,14.99,149.3,13952,13661,291,9
2015-06-11,935000,14.99,7.49,49.97,15095,14788,307,9
2015-06-13,954000,7.49,10.04,134.05,15266,14954,312,9
2015-06-20,965000,10.04,7.49,74.6,15702,15386,316,9
2015-06-22,964000,7.49,14.99,200.13,15839,15521,318,9
2015-07-31,1016000,14.99,7.49,49.97,17008,16663,345,9
2015-08-03,1029000,7.49,14.99,200.13,17146,16801,345,9
2015-10-29,1149000,14.99,8.99,59.97,19880,19486,394,9
2015-11-02,1157000,8.99,14.99,166.74,20531,20123,408,9
2015-11-10,1191000,14.99,8.99,59.97,21148,20710,438,9
2015-11-16,1219000,8.99,14.99,166.74,21525,21076,449,9
2015-11-27,1245000,14.99,9.89,65.98,22109,21644,465,9
2015-12-01,1246000,9.89,14.99,151.57,22424,21953,471,9
2015-12-22,1305000,14.99,8.99,59.97,23410,22917,493,9
2016-01-04,1373000,8.99,14.99,166.74,24764,24243,521,9
2016-02-05,1464000,14.99,8.99,59.97,26243,25710,533,9
2016-02-12,1440000,8.99,14.99,166.74,26618,26077,541,9
2016-05-02,1463000,14.99,9.89,65.98,28939,28345,594,9
2016-05-09,1476000,9.89,14.99,151.57,29169,28572,597,9
2016-06-26,1505000,14.99,8.99,59.97,30254,29637,617,9
2016-07-04,1508000,8.99,14.99,166.74,30640,30020,620,9
2016-10-28,1616000,14.99,10.04,66.98,32849,32185,664,9
2016-11-01,1627000,10.04,14.99,149.3,32935,32270,665,9
2016-11-23,1652000,14.99,9.89,65.98,33383,32713,670,9
2016-11-29,1642000,9.89,14.99,151.57,41751,41049,702,9
2016-12-22,1710000,14.99,7.49,49.97,42521,41806,715,9
2017-01-02,1773000,7.49,14.99,200.13,43398,42669,729,9
2017-06-17,1873000,14.99,5.09,33.96,49033,48061,972,9
2017-06-19,1888000,5.09,14.99,294.5,49201,48212,989,9
2017-06-22,1897000,14.99,7.49,49.97,49349,48357,992,9
2017-07-05,1938000,7.49,14.99,200.13,50634,49623,1011,9
2017-10-26,2052000,14.99,9.89,65.98,52998,51900,1098,9
2017-11-01,2028000,9.89,14.99,151.57,53166,52065,1101,9
2017-11-22,2038000,14.99,11.99,79.99,53545,52430,1115,9
2017-11-28,2029000,11.99,14.99,125.02,57976,56839,1137,9
2017-11-30,2076000,14.99,10.04,66.98,58161,57022,1139,9
2017-12-04,2054000,10.04,14.99,149.3,58312,57167,1145,9
2017-12-21,2074000,14.99,11.99,79.99,58649,57496,1153,9
2018-01-04,2104000,11.99,14.99,125.02,59116,57952,1164,9
2018-02-15,2056000,14.99,7.49,49.97,59954,58764,1190,9
2018-02-19,2068000,7.49,14.99,200.13,60049,58857,1192,9
2018-06-20,1877000,14.99,8.99,59.97,62089,60800,1289,9
2018-07-05,1888000,8.99,14.99,166.74,62509,61206,1303,9
2018-10-29,1921000,14.99,8.99,59.97,64114,62735,1379,9
2018-11-01,1927000,8.99,14.99,166.74,64166,62783,1383,9
2018-11-21,1930000,14.99,7.49,49.97,64424,63029,1395,9
