date,Owners,Price,PriceChangeTo,discount,total_reviews,total_positive,total_negative,review_score
2016-08-21,46000,19.99,15.99,79.99,1414,723,691,5
2016-08-23,47000,15.99,19.99,125.02,1427,730,697,5
2016-10-04,49000,19.99,11.99,59.98,1488,758,730,5
2016-10-07,50000,11.99,19.99,166.72,1495,763,732,5
2016-10-13,50000,19.99,11.99,59.98,1506,768,738,5
2016-10-17,51000,11.99,19.99,166.72,1515,772,743,5
2016-11-23,51000,19.99,8.99,44.97,1549,783,766,5
2016-11-29,52000,8.99,19.99,222.36,1597,819,778,5
2016-12-22,55000,19.99,6.79,33.97,1621,833,788,5
2017-01-02,59000,6.79,19.99,294.4,1661,853,808,5
2017-03-06,60000,19.99,6.79,33.97,1750,899,851,5
2017-03-13,64000,6.79,19.99,294.4,1770,914,856,5
2017-03-31,63000,19.99,6.79,33.97,1782,921,861,5
2017-04-03,63000,6.79,19.99,294.4,1788,923,865,5
2017-06-22,67000,19.99,4.99,24.96,1834,947,887,5
2017-07-05,68000,4.99,19.99,400.6,1875,972,903,5
2017-08-21,131000,19.99,4.99,24.96,2030,1031,999,5
2017-08-28,138000,4.99,19.99,400.6,2048,1037,1011,5
2017-10-12,136000,19.99,3.99,19.96,2098,1061,1037,5
2017-10-16,142000,3.99,19.99,501.0,2133,1075,1058,5
2017-11-22,166000,19.99,4.99,24.96,2209,1116,1093,5
2017-11-28,167000,4.99,19.99,400.6,2252,1138,1114,5
2017-12-21,168000,19.99,4.99,24.96,2296,1154,1142,5
2018-01-04,169000,4.99,19.99,400.6,2315,1164,1151,5
2018-02-15,160000,19.99,4.99,24.96,2367,1189,1178,5
2018-02-19,160000,4.99,19.99,400.6,2370,1192,1178,5
2018-06-21,170000,19.99,4.99,24.96,2452,1222,1230,5
2018-07-05,179000,4.99,19.99,400.6,2463,1229,1234,5
2018-10-25,198000,19.99,3.99,19.96,2525,1259,1266,5
2018-10-29,195000,3.99,19.99,501.0,2539,1263,1276,5
2018-11-21,199000,19.99,4.99,24.96,2562,1272,1290,5
2018-11-27,200000,4.99,19.99,400.6,2573,1278,1295,5
2018-12-20,202000,19.99,3.99,19.96,2588,1284,1304,5
2019-01-03,203000,3.99,19.99,501.0,2603,1290,1313,5
2019-02-04,205000,19.99,3.99,19.96,2612,1294,1318,5
2019-02-11,207000,3.99,19.99,501.0,2616,1296,1320,5
2019-04-11,208000,19.99,3.99,19.96,2632,1305,1327,5
2019-04-15,209000,3.99,19.99,501.0,2637,1307,1330,5
2019-06-25,212000,19.99,3.99,19.96,2664,1316,1348,5
2019-07-09,216000,3.99,19.99,501.0,2697,1331,1366,5
2019-11-26,222000,19.99,3.99,19.96,2732,1350,1382,5
2019-12-03,223000,3.99,19.99,501.0,2736,1352,1384,5
2019-12-19,223000,19.99,3.99,19.96,2739,1353,1386,5
2020-01-02,218000,3.99,19.99,501.0,2751,1360,1391,5
2020-01-23,207000,19.99,3.99,19.96,2758,1365,1393,5
2020-01-26,207000,3.99,19.99,501.0,2760,1366,1394,5
2020-06-25,205000,19.99,3.99,19.96,2815,1393,1422,5
2020-07-09,206000,3.99,19.99,501.0,2829,1401,1428,5
2020-09-17,209000,19.99,3.99,19.96,2855,1415,1440,5
2020-09-22,225000,3.99,19.99,501.0,2860,1416,1444,5
2020-11-25,212000,19.99,3.99,19.96,2878,1426,1452,5
2020-12-01,213000,3.99,19.99,501.0,2884,1431,1453,5
2020-12-22,215000,19.99,3.99,19.96,2891,1436,1455,5
2021-01-05,216000,3.99,19.99,501.0,2900,1438,1462,5
2021-02-11,217000,19.99,3.99,19.96,2910,1444,1466,5
2021-02-19,217000,3.99,19.99,501.0,2912,1444,1468,5
2021-04-29,234000,19.99,3.99,19.96,2927,1454,1473,5
2021-05-06,235000,3.99,19.99,501.0,2936,1462,1474,5
2021-06-24,222000,19.99,4.99,24.96,2948,1468,1480,5
2021-07-08,223000,4.99,19.99,400.6,2958,1474,1484,5
2021-10-28,231000,19.99,4.99,24.96,2989,1481,1508,5
2021-11-01,231000,4.99,19.99,400.6,2989,1481,1508,5
2021-11-24,233000,19.99,4.99,24.96,2993,1483,1510,5
2021-12-01,234000,4.99,19.99,400.6,2995,1485,1510,5
2021-12-22,236000,19.99,3.99,19.96,3000,1486,1514,5
2022-01-05,238000,3.99,19.99,501.0,3007,1490,1517,5
2022-01-27,256000,19.99,3.99,19.96,3010,1492,1518,5
2022-02-03,240000,3.99,19.99,501.0,3013,1493,1520,5
2022-06-16,243000,19.99,2.99,14.96,3039,1507,1532,5
2022-06-22,244000,2.99,19.99,668.56,3042,1509,1533,5
2022-06-23,244000,19.99,2.99,14.96,3044,1510,1534,5
2022-07-06,245000,2.99,19.99,668.56,3052,1514,1538,5
2022-07-25,245000,19.99,2.99,14.96,3058,1517,1541,5
2022-08-01,245000,2.99,19.99,668.56,3059,1518,1541,5
2022-08-28,246000,19.99,2.99,14.96,3068,1523,1545,5
2022-09-05,246000,2.99,19.99,668.56,3074,1527,1547,5
2022-10-03,247000,19.99,2.99,14.96,3083,1531,1552,5
2022-10-10,248000,2.99,19.99,668.56,3087,1532,1555,5
